county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Grant,Ward 2-1,U.S. Senate,,LIB,Kenneth Cates,12,0,4,0,8
Grant,Ward 2-2,U.S. Senate,,LIB,Kenneth Cates,11,0,5,0,6
Grant,Ward 3-1,U.S. Senate,,LIB,Kenneth Cates,14,0,11,0,3
Grant,Ward 3-2,U.S. Senate,,LIB,Kenneth Cates,1,0,1,0,0
Grant,Calvert-1,U.S. Senate,,REP,Senator John Boozman,171,0,96,0,75
Grant,Calvert-2,U.S. Senate,,REP,Senator John Boozman,281,0,140,1,140
Grant,Davis-1,U.S. Senate,,REP,Senator John Boozman,2,0,2,0,0
Grant,Davis-2,U.S. Senate,,REP,Senator John Boozman,102,0,46,2,54
Grant,DeKalb 1,U.S. Senate,,REP,Senator John Boozman,99,0,62,1,36
Grant,DeKalb 2,U.S. Senate,,REP,Senator John Boozman,156,0,18,1,137
Grant,Darysaw,U.S. Senate,,REP,Senator John Boozman,180,0,111,1,68
Grant,Fenter-1,U.S. Senate,,REP,Senator John Boozman,172,0,32,1,139
Grant,Fenter-2,U.S. Senate,,REP,Senator John Boozman,69,0,16,0,53
Grant,Franklin,U.S. Senate,,REP,Senator John Boozman,88,0,50,0,38
Grant,Madison,U.S. Senate,,REP,Senator John Boozman,168,0,64,2,102
Grant,Merry Green 1-1,U.S. Senate,,REP,Senator John Boozman,17,0,15,0,2
Grant,Merry Green 1-2,U.S. Senate,,REP,Senator John Boozman,411,0,282,3,126
Grant,Merry Green 2-1,U.S. Senate,,REP,Senator John Boozman,276,0,205,2,69
Grant,Merry Green 2-2,U.S. Senate,,REP,Senator John Boozman,97,0,64,0,33
Grant,Merry Green 2-3,U.S. Senate,,REP,Senator John Boozman,0,0,0,0,0
Grant,River-1,U.S. Senate,,REP,Senator John Boozman,226,0,75,3,148
Grant,River-2,U.S. Senate,,REP,Senator John Boozman,56,0,19,0,37
Grant,River-3,U.S. Senate,,REP,Senator John Boozman,57,0,21,0,36
Grant,Simpson 1-1,U.S. Senate,,REP,Senator John Boozman,321,0,138,5,178
Grant,Simpson 1-2,U.S. Senate,,REP,Senator John Boozman,47,0,25,0,22
Grant,Simpson 2-1,U.S. Senate,,REP,Senator John Boozman,63,0,48,0,15
Grant,Simpson 2-2,U.S. Senate,,REP,Senator John Boozman,202,0,75,0,127
Grant,Tennessee-1,U.S. Senate,,REP,Senator John Boozman,85,0,31,1,53
Grant,Tennessee-2,U.S. Senate,,REP,Senator John Boozman,62,0,7,2,53
Grant,Washington,U.S. Senate,,REP,Senator John Boozman,496,0,258,3,235
Grant,Ward 1-1,U.S. Senate,,REP,Senator John Boozman,553,0,398,9,146
Grant,Ward 1-2,U.S. Senate,,REP,Senator John Boozman,1,0,0,0,1
Grant,Ward 2-1,U.S. Senate,,REP,Senator John Boozman,162,0,124,3,35
Grant,Ward 2-2,U.S. Senate,,REP,Senator John Boozman,268,0,183,2,83
Grant,Ward 3-1,U.S. Senate,,REP,Senator John Boozman,314,0,212,4,98
Grant,Ward 3-2,U.S. Senate,,REP,Senator John Boozman,3,0,2,1,0
Grant,Calvert-1,U.S. Senate,,DEM,Natalie James,25,0,7,0,18
Grant,Calvert-2,U.S. Senate,,DEM,Natalie James,21,0,12,1,8
Grant,Davis-1,U.S. Senate,,DEM,Natalie James,0,0,0,0,0
Grant,Davis-2,U.S. Senate,,DEM,Natalie James,12,0,11,0,1
Grant,DeKalb 1,U.S. Senate,,DEM,Natalie James,8,0,4,1,3
Grant,DeKalb 2,U.S. Senate,,DEM,Natalie James,36,0,8,2,26
Grant,Darysaw,U.S. Senate,,DEM,Natalie James,50,0,25,4,21
Grant,Fenter-1,U.S. Senate,,DEM,Natalie James,13,0,10,0,3
Grant,Fenter-2,U.S. Senate,,DEM,Natalie James,9,0,3,0,6
Grant,Franklin,U.S. Senate,,DEM,Natalie James,6,0,3,0,3
Grant,Madison,U.S. Senate,,DEM,Natalie James,21,0,12,0,9
Grant,Merry Green 1-1,U.S. Senate,,DEM,Natalie James,2,0,2,0,0
Grant,Merry Green 1-2,U.S. Senate,,DEM,Natalie James,72,0,53,0,19
Grant,Merry Green 2-1,U.S. Senate,,DEM,Natalie James,36,0,28,1,7
Grant,Merry Green 2-2,U.S. Senate,,DEM,Natalie James,13,0,9,0,4
Grant,Merry Green 2-3,U.S. Senate,,DEM,Natalie James,0,0,0,0,0
Grant,River-1,U.S. Senate,,DEM,Natalie James,25,0,8,0,17
Grant,River-2,U.S. Senate,,DEM,Natalie James,51,0,22,1,28
Grant,River-3,U.S. Senate,,DEM,Natalie James,3,0,0,0,3
Grant,Simpson 1-1,U.S. Senate,,DEM,Natalie James,48,0,19,2,27
Grant,Simpson 1-2,U.S. Senate,,DEM,Natalie James,5,0,2,0,3
Grant,Simpson 2-1,U.S. Senate,,DEM,Natalie James,10,0,7,0,3
Grant,Simpson 2-2,U.S. Senate,,DEM,Natalie James,24,0,5,2,17
Grant,Tennessee-1,U.S. Senate,,DEM,Natalie James,8,0,3,0,5
Grant,Tennessee-2,U.S. Senate,,DEM,Natalie James,12,0,2,0,10
Grant,Washington,U.S. Senate,,DEM,Natalie James,62,0,31,3,28
Grant,Ward 1-1,U.S. Senate,,DEM,Natalie James,116,0,83,5,28
Grant,Ward 1-2,U.S. Senate,,DEM,Natalie James,0,0,0,0,0
Grant,Ward 2-1,U.S. Senate,,DEM,Natalie James,28,0,21,1,6
Grant,Ward 2-2,U.S. Senate,,DEM,Natalie James,58,0,35,1,22
Grant,Ward 3-1,U.S. Senate,,DEM,Natalie James,85,0,50,0,35
Grant,Ward 3-2,U.S. Senate,,DEM,Natalie James,0,0,0,0,0
Grant,Calvert-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,171,0,96,0,75
Grant,Calvert-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,288,0,145,1,142
Grant,Davis-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,2,0,0
Grant,Davis-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,106,0,49,2,55
Grant,DeKalb 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,101,0,63,1,37
Grant,DeKalb 2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,157,0,19,0,138
Grant,Darysaw,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,179,0,110,1,68
Grant,Fenter-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,171,0,31,1,139
Grant,Fenter-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,75,0,17,0,58
Grant,Franklin,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,91,0,53,0,38
Grant,Madison,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,169,0,66,2,101
Grant,Merry Green 1-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,17,0,15,0,2
Grant,Merry Green 1-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,413,0,285,3,125
Grant,Merry Green 2-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,284,0,213,2,69
Grant,Merry Green 2-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,96,0,64,0,32
Grant,Merry Green 2-3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Grant,River-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,227,0,75,3,149
Grant,River-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,59,0,20,1,38
Grant,River-3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,60,0,23,0,37
Grant,Simpson 1-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,324,0,138,6,180
Grant,Simpson 1-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,49,0,26,0,23
Grant,Simpson 2-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,66,0,48,0,18
Grant,Simpson 2-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,206,0,75,0,131
Grant,Tennessee-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,85,0,31,1,53
Grant,Tennessee-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,64,0,7,3,54
Grant,Washington,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,502,0,260,4,238
Grant,Ward 1-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,559,0,403,9,147
Grant,Ward 1-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Grant,Ward 2-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,169,0,130,3,36
Grant,Ward 2-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,273,0,183,3,87
Grant,Ward 3-1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,319,0,215,4,100
Grant,Ward 3-2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,1,1,0
Grant,Calvert-1,U.S. Congress District 04,,DEM,John White,27,0,8,1,18
Grant,Calvert-2,U.S. Congress District 04,,DEM,John White,19,0,11,1,7
Grant,Davis-1,U.S. Congress District 04,,DEM,John White,0,0,0,0,0
Grant,Davis-2,U.S. Congress District 04,,DEM,John White,11,0,10,0,1
Grant,DeKalb 1,U.S. Congress District 04,,DEM,John White,9,0,4,1,4
Grant,DeKalb 2,U.S. Congress District 04,,DEM,John White,37,0,8,2,27
Grant,Darysaw,U.S. Congress District 04,,DEM,John White,50,0,24,4,22
Grant,Fenter-1,U.S. Congress District 04,,DEM,John White,17,0,12,0,5
Grant,Fenter-2,U.S. Congress District 04,,DEM,John White,8,0,3,0,5
Grant,Franklin,U.S. Congress District 04,,DEM,John White,6,0,2,0,4
Grant,Madison,U.S. Congress District 04,,DEM,John White,22,0,12,0,10
Grant,Merry Green 1-1,U.S. Congress District 04,,DEM,John White,2,0,2,0,0
Grant,Merry Green 1-2,U.S. Congress District 04,,DEM,John White,64,0,47,0,17
Grant,Merry Green 2-1,U.S. Congress District 04,,DEM,John White,33,0,25,1,7
Grant,Merry Green 2-2,U.S. Congress District 04,,DEM,John White,14,0,9,0,5
Grant,Merry Green 2-3,U.S. Congress District 04,,DEM,John White,0,0,0,0,0
Grant,River-1,U.S. Congress District 04,,DEM,John White,23,0,9,0,14
Grant,River-2,U.S. Congress District 04,,DEM,John White,53,0,23,0,30
Grant,River-3,U.S. Congress District 04,,DEM,John White,3,0,0,0,3
Grant,Simpson 1-1,U.S. Congress District 04,,DEM,John White,48,0,22,1,25
Grant,Simpson 1-2,U.S. Congress District 04,,DEM,John White,4,0,2,0,2
Grant,Simpson 2-1,U.S. Congress District 04,,DEM,John White,8,0,7,0,1
Grant,Simpson 2-2,U.S. Congress District 04,,DEM,John White,18,0,5,2,11
Grant,Tennessee-1,U.S. Congress District 04,,DEM,John White,8,0,2,0,6
Grant,Tennessee-2,U.S. Congress District 04,,DEM,John White,12,0,3,0,9
Grant,Washington,U.S. Congress District 04,,DEM,John White,59,0,30,2,27
Grant,Ward 1-1,U.S. Congress District 04,,DEM,John White,115,0,81,5,29
Grant,Ward 1-2,U.S. Congress District 04,,DEM,John White,0,0,0,0,0
Grant,Ward 2-1,U.S. Congress District 04,,DEM,John White,26,0,17,1,8
Grant,Ward 2-2,U.S. Congress District 04,,DEM,John White,54,0,31,1,22
Grant,Ward 3-1,U.S. Congress District 04,,DEM,John White,83,0,52,0,31
Grant,Ward 3-2,U.S. Congress District 04,,DEM,John White,1,0,1,0,0
Grant,Calvert-1,U.S. Congress District 04,,LIB,Gregory Maxwell,8,0,5,0,3
Grant,Calvert-2,U.S. Congress District 04,,LIB,Gregory Maxwell,10,0,4,0,6
Grant,Davis-1,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,Davis-2,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,0,0,2
Grant,DeKalb 1,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,DeKalb 2,U.S. Congress District 04,,LIB,Gregory Maxwell,4,0,0,1,3
Grant,Darysaw,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,3,0,3
Grant,Fenter-1,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,0,0,2
Grant,Fenter-2,U.S. Congress District 04,,LIB,Gregory Maxwell,3,0,1,0,2
Grant,Franklin,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,Madison,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,3,0,3
Grant,Merry Green 1-1,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,Merry Green 1-2,U.S. Congress District 04,,LIB,Gregory Maxwell,19,0,15,0,4
Grant,Merry Green 2-1,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,5,0,1
Grant,Merry Green 2-2,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,0,1
Grant,Merry Green 2-3,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,River-1,U.S. Congress District 04,,LIB,Gregory Maxwell,10,0,0,0,10
Grant,River-2,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,River-3,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,Simpson 1-1,U.S. Congress District 04,,LIB,Gregory Maxwell,9,0,2,0,7
Grant,Simpson 1-2,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,0,0,2
Grant,Simpson 2-1,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,3,0,3
Grant,Simpson 2-2,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,1,0,5
Grant,Tennessee-1,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,1,0,0
Grant,Tennessee-2,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,0,1
Grant,Washington,U.S. Congress District 04,,LIB,Gregory Maxwell,10,0,6,0,4
Grant,Ward 1-1,U.S. Congress District 04,,LIB,Gregory Maxwell,13,0,5,1,7
Grant,Ward 1-2,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Grant,Ward 2-1,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,1,0,5
Grant,Ward 2-2,U.S. Congress District 04,,LIB,Gregory Maxwell,9,0,7,0,2
Grant,Ward 3-1,U.S. Congress District 04,,LIB,Gregory Maxwell,11,0,7,0,4
Grant,Ward 3-2,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,1,0,0
Grant,Calvert-1,Attorney General,,DEM,Jesse Gibson,27,0,8,1,18
Grant,Calvert-2,Attorney General,,DEM,Jesse Gibson,22,0,14,1,7
Grant,Davis-1,Attorney General,,DEM,Jesse Gibson,0,0,0,0,0
Grant,Davis-2,Attorney General,,DEM,Jesse Gibson,14,0,13,0,1
Grant,DeKalb 1,Attorney General,,DEM,Jesse Gibson,9,0,4,1,4
Grant,DeKalb 2,Attorney General,,DEM,Jesse Gibson,37,0,9,2,26
Grant,Darysaw,Attorney General,,DEM,Jesse Gibson,54,0,26,4,24
Grant,Fenter-1,Attorney General,,DEM,Jesse Gibson,15,0,12,0,3
Grant,Fenter-2,Attorney General,,DEM,Jesse Gibson,9,0,2,0,7
Grant,Franklin,Attorney General,,DEM,Jesse Gibson,6,0,2,0,4
Grant,Madison,Attorney General,,DEM,Jesse Gibson,23,0,12,0,11
Grant,Merry Green 1-1,Attorney General,,DEM,Jesse Gibson,2,0,2,0,0
Grant,Merry Green 1-2,Attorney General,,DEM,Jesse Gibson,67,0,47,0,20
Grant,Merry Green 2-1,Attorney General,,DEM,Jesse Gibson,36,0,26,1,9
Grant,Merry Green 2-2,Attorney General,,DEM,Jesse Gibson,10,0,7,0,3
Grant,Merry Green 2-3,Attorney General,,DEM,Jesse Gibson,0,0,0,0,0
Grant,River-1,Attorney General,,DEM,Jesse Gibson,28,0,9,0,19
Grant,River-2,Attorney General,,DEM,Jesse Gibson,53,0,24,0,29
Grant,River-3,Attorney General,,DEM,Jesse Gibson,4,0,0,0,4
Grant,Simpson 1-1,Attorney General,,DEM,Jesse Gibson,51,0,21,1,29
Grant,Simpson 1-2,Attorney General,,DEM,Jesse Gibson,5,0,3,0,2
Grant,Simpson 2-1,Attorney General,,DEM,Jesse Gibson,12,0,11,0,1
Grant,Simpson 2-2,Attorney General,,DEM,Jesse Gibson,25,0,5,2,18
Grant,Tennessee-1,Attorney General,,DEM,Jesse Gibson,13,0,6,0,7
Grant,Tennessee-2,Attorney General,,DEM,Jesse Gibson,13,0,4,0,9
Grant,Washington,Attorney General,,DEM,Jesse Gibson,64,0,29,3,32
Grant,Ward 1-1,Attorney General,,DEM,Jesse Gibson,121,0,85,5,31
Grant,Ward 1-2,Attorney General,,DEM,Jesse Gibson,0,0,0,0,0
Grant,Ward 2-1,Attorney General,,DEM,Jesse Gibson,29,0,18,1,10
Grant,Ward 2-2,Attorney General,,DEM,Jesse Gibson,63,0,41,1,21
Grant,Ward 3-1,Attorney General,,DEM,Jesse Gibson,93,0,58,1,34
Grant,Ward 3-2,Attorney General,,DEM,Jesse Gibson,2,0,2,0,0
Grant,Calvert-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,179,0,101,0,78
Grant,Calvert-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,297,0,146,1,150
Grant,Davis-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,2,0,0
Grant,Davis-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,105,0,46,2,57
Grant,DeKalb 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,102,0,64,1,37
Grant,DeKalb 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,162,0,18,1,143
Grant,Darysaw,Attorney General,,REP,Lieutenant Governor Tim Griffin,180,0,110,1,69
Grant,Fenter-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,175,0,31,1,143
Grant,Fenter-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,77,0,19,0,58
Grant,Franklin,Attorney General,,REP,Lieutenant Governor Tim Griffin,92,0,53,0,39
Grant,Madison,Attorney General,,REP,Lieutenant Governor Tim Griffin,175,0,69,2,104
Grant,Merry Green 1-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,17,0,15,0,2
Grant,Merry Green 1-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,431,0,301,3,127
Grant,Merry Green 2-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,287,0,217,2,68
Grant,Merry Green 2-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,102,0,66,0,36
Grant,Merry Green 2-3,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Grant,River-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,233,0,75,3,155
Grant,River-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,57,0,19,1,37
Grant,River-3,Attorney General,,REP,Lieutenant Governor Tim Griffin,60,0,23,0,37
Grant,Simpson 1-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,327,0,140,6,181
Grant,Simpson 1-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,51,0,25,0,26
Grant,Simpson 2-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,68,0,47,0,21
Grant,Simpson 2-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,208,0,76,0,132
Grant,Tennessee-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,81,0,28,1,52
Grant,Tennessee-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,66,0,6,3,57
Grant,Washington,Attorney General,,REP,Lieutenant Governor Tim Griffin,501,0,264,3,234
Grant,Ward 1-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,568,0,406,10,152
Grant,Ward 1-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Grant,Ward 2-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,173,0,131,3,39
Grant,Ward 2-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,273,0,181,3,89
Grant,Ward 3-1,Attorney General,,REP,Lieutenant Governor Tim Griffin,317,0,213,3,101
Grant,Ward 3-2,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,1,1,0
Grant,Calvert-1,Auditor of State,,LIB,Simeon Snow,10,0,7,0,3
Grant,Calvert-2,Auditor of State,,LIB,Simeon Snow,11,0,6,0,5
Grant,Davis-1,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Grant,Davis-2,Auditor of State,,LIB,Simeon Snow,3,0,3,0,0
Grant,DeKalb 1,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Grant,DeKalb 2,Auditor of State,,LIB,Simeon Snow,6,0,0,0,6
Grant,Darysaw,Auditor of State,,LIB,Simeon Snow,4,0,1,0,3
Grant,Fenter-1,Auditor of State,,LIB,Simeon Snow,4,0,0,0,4
Grant,Fenter-2,Auditor of State,,LIB,Simeon Snow,3,0,0,0,3
Grant,Franklin,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Grant,Madison,Auditor of State,,LIB,Simeon Snow,6,0,1,0,5
Grant,Merry Green 1-1,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Grant,Merry Green 1-2,Auditor of State,,LIB,Simeon Snow,20,0,15,0,5
Grant,Merry Green 2-1,Auditor of State,,LIB,Simeon Snow,8,0,7,0,1
Grant,Merry Green 2-2,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Grant,Merry Green 2-3,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Grant,River-1,Auditor of State,,LIB,Simeon Snow,9,0,2,0,7
Grant,River-2,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Grant,River-3,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Grant,Simpson 1-1,Auditor of State,,LIB,Simeon Snow,15,0,3,0,12
Grant,Simpson 1-2,Auditor of State,,LIB,Simeon Snow,2,0,0,0,2
Grant,Simpson 2-1,Auditor of State,,LIB,Simeon Snow,8,0,4,0,4
Grant,Simpson 2-2,Auditor of State,,LIB,Simeon Snow,10,0,2,0,8
Grant,Tennessee-1,Auditor of State,,LIB,Simeon Snow,2,0,0,0,2
Grant,Tennessee-2,Auditor of State,,LIB,Simeon Snow,2,0,0,0,2
Grant,Washington,Auditor of State,,LIB,Simeon Snow,24,0,8,0,16
Grant,Ward 1-1,Auditor of State,,LIB,Simeon Snow,24,0,12,1,11
Grant,Ward 1-2,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Grant,Ward 2-1,Auditor of State,,LIB,Simeon Snow,9,0,4,0,5
Grant,Ward 2-2,Auditor of State,,LIB,Simeon Snow,11,0,8,0,3
Grant,Ward 3-1,Auditor of State,,LIB,Simeon Snow,20,0,13,0,7
Grant,Ward 3-2,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Grant,Calvert-1,Auditor of State,,DEM,Diamond Arnold-Johnson,26,0,6,1,19
Grant,Calvert-2,Auditor of State,,DEM,Diamond Arnold-Johnson,23,0,14,1,8
Grant,Davis-1,Auditor of State,,DEM,Diamond Arnold-Johnson,0,0,0,0,0
Grant,Davis-2,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,10,0,1
Grant,DeKalb 1,Auditor of State,,DEM,Diamond Arnold-Johnson,9,0,5,1,3
Grant,DeKalb 2,Auditor of State,,DEM,Diamond Arnold-Johnson,36,0,9,2,25
Grant,Darysaw,Auditor of State,,DEM,Diamond Arnold-Johnson,51,0,23,4,24
Grant,Fenter-1,Auditor of State,,DEM,Diamond Arnold-Johnson,15,0,12,0,3
Grant,Fenter-2,Auditor of State,,DEM,Diamond Arnold-Johnson,8,0,4,0,4
Grant,Franklin,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,1,0,5
Grant,Madison,Auditor of State,,DEM,Diamond Arnold-Johnson,22,0,12,0,10
Grant,Merry Green 1-1,Auditor of State,,DEM,Diamond Arnold-Johnson,2,0,2,0,0
Grant,Merry Green 1-2,Auditor of State,,DEM,Diamond Arnold-Johnson,58,0,41,0,17
Grant,Merry Green 2-1,Auditor of State,,DEM,Diamond Arnold-Johnson,26,0,18,1,7
Grant,Merry Green 2-2,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,8,0,6
Grant,Merry Green 2-3,Auditor of State,,DEM,Diamond Arnold-Johnson,0,0,0,0,0
Grant,River-1,Auditor of State,,DEM,Diamond Arnold-Johnson,26,0,9,0,17
Grant,River-2,Auditor of State,,DEM,Diamond Arnold-Johnson,54,0,24,0,30
Grant,River-3,Auditor of State,,DEM,Diamond Arnold-Johnson,5,0,1,0,4
Grant,Simpson 1-1,Auditor of State,,DEM,Diamond Arnold-Johnson,40,0,17,1,22
Grant,Simpson 1-2,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,2,0,2
Grant,Simpson 2-1,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,5,0,1
Grant,Simpson 2-2,Auditor of State,,DEM,Diamond Arnold-Johnson,20,0,5,2,13
Grant,Tennessee-1,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,3,0,8
Grant,Tennessee-2,Auditor of State,,DEM,Diamond Arnold-Johnson,13,0,4,0,9
