county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Cleburne,EAST PETER CREEK,U.S. Senate,,REP,Senator John Boozman,208,69,2,137
Cleburne,WEST PETER CREEK,U.S. Senate,,REP,Senator John Boozman,377,187,4,186
Cleburne,PICKENS,U.S. Senate,,REP,Senator John Boozman,182,83,5,94
Cleburne,PINE,U.S. Senate,,REP,Senator John Boozman,77,27,1,49
Cleburne,PINEY,U.S. Senate,,REP,Senator John Boozman,380,135,5,240
Cleburne,POFF,U.S. Senate,,REP,Senator John Boozman,35,15,0,20
Cleburne,SALINE INSIDE,U.S. Senate,,REP,Senator John Boozman,53,20,0,33
Cleburne,SALINE OUTSIDE,U.S. Senate,,REP,Senator John Boozman,168,72,0,96
Cleburne,SUGAR CAMP,U.S. Senate,,REP,Senator John Boozman,155,35,0,120
Cleburne,SUGAR LOAF,U.S. Senate,,REP,Senator John Boozman,221,120,2,99
Cleburne,VALLEY,U.S. Senate,,REP,Senator John Boozman,173,123,6,44
Cleburne,WILBURN,U.S. Senate,,REP,Senator John Boozman,92,25,0,67
Cleburne,MORGAN INSIDE,U.S. Senate,,REP,Senator John Boozman,94,17,2,75
Cleburne,NORTH CADRON INSIDE,U.S. Senate,,DEM,Natalie James,10,1,1,8
Cleburne,NORTH CADRON OUTSIDE,U.S. Senate,,DEM,Natalie James,9,3,0,6
Cleburne,SOUTH CADRON INSIDE,U.S. Senate,,DEM,Natalie James,28,11,1,16
Cleburne,SOUTH CADRON OUTSIDE,U.S. Senate,,DEM,Natalie James,21,6,1,14
Cleburne,CALIFORNIA,U.S. Senate,,DEM,Natalie James,7,4,0,3
Cleburne,CENTER POST,U.S. Senate,,DEM,Natalie James,40,22,0,18
Cleburne,CLAYTON,U.S. Senate,,DEM,Natalie James,58,39,1,18
Cleburne,FRANCIS,U.S. Senate,,DEM,Natalie James,33,17,0,16
Cleburne,GRASSEY INSIDE,U.S. Senate,,DEM,Natalie James,8,0,0,8
Cleburne,GRASSEY OUTSIDE,U.S. Senate,,DEM,Natalie James,32,6,0,26
Cleburne,GREERS FERRY GILES,U.S. Senate,,DEM,Natalie James,61,16,0,45
Cleburne,GILES,U.S. Senate,,DEM,Natalie James,25,11,0,14
Cleburne,HEALING SPRINGS,U.S. Senate,,DEM,Natalie James,34,13,0,21
Cleburne,HEBER SPRINGS WARD 1,U.S. Senate,,DEM,Natalie James,89,53,4,32
Cleburne,HEBER SPRINGS WARD 2,U.S. Senate,,DEM,Natalie James,94,63,3,28
Cleburne,HEBER SPRINGS WARD 3,U.S. Senate,,DEM,Natalie James,125,94,3,28
Cleburne,HEBER SPRINGS WARD 4,U.S. Senate,,DEM,Natalie James,99,66,6,27
Cleburne,HEBER SPRINGS OUTSIDE,U.S. Senate,,DEM,Natalie James,135,78,4,53
Cleburne,MCJESTER,U.S. Senate,,DEM,Natalie James,22,14,2,6
Cleburne,MORGAN OUTSIDE,U.S. Senate,,DEM,Natalie James,35,11,3,21
Cleburne,MOUNTAIN,U.S. Senate,,DEM,Natalie James,26,12,2,12
Cleburne,EAST PETER CREEK,U.S. Senate,,DEM,Natalie James,11,5,0,6
Cleburne,WEST PETER CREEK,U.S. Senate,,DEM,Natalie James,74,37,4,33
Cleburne,PICKENS,U.S. Senate,,DEM,Natalie James,34,29,0,5
Cleburne,PINE,U.S. Senate,,DEM,Natalie James,12,5,0,7
Cleburne,PINEY,U.S. Senate,,DEM,Natalie James,46,21,3,22
Cleburne,POFF,U.S. Senate,,DEM,Natalie James,5,1,0,4
Cleburne,SALINE INSIDE,U.S. Senate,,DEM,Natalie James,10,4,0,6
Cleburne,SALINE OUTSIDE,U.S. Senate,,DEM,Natalie James,33,12,1,20
Cleburne,SUGAR CAMP,U.S. Senate,,DEM,Natalie James,22,7,2,13
Cleburne,SUGAR LOAF,U.S. Senate,,DEM,Natalie James,46,29,2,15
Cleburne,VALLEY,U.S. Senate,,DEM,Natalie James,23,18,2,3
Cleburne,WILBURN,U.S. Senate,,DEM,Natalie James,17,3,1,13
Cleburne,MORGAN INSIDE,U.S. Senate,,DEM,Natalie James,18,6,0,12
Cleburne,NORTH CADRON INSIDE,U.S. Congress District 02,,LIB,Michael White,10,1,0,9
Cleburne,NORTH CADRON OUTSIDE,U.S. Congress District 02,,LIB,Michael White,10,4,0,6
Cleburne,SOUTH CADRON INSIDE,U.S. Congress District 02,,LIB,Michael White,13,3,1,9
Cleburne,SOUTH CADRON OUTSIDE,U.S. Congress District 02,,LIB,Michael White,9,5,0,4
Cleburne,CALIFORNIA,U.S. Congress District 02,,LIB,Michael White,5,5,0,0
Cleburne,CENTER POST,U.S. Congress District 02,,LIB,Michael White,11,3,1,7
Cleburne,CLAYTON,U.S. Congress District 02,,LIB,Michael White,17,7,0,10
Cleburne,FRANCIS,U.S. Congress District 02,,LIB,Michael White,13,7,1,5
Cleburne,GRASSEY INSIDE,U.S. Congress District 02,,LIB,Michael White,1,1,0,0
Cleburne,GRASSEY OUTSIDE,U.S. Congress District 02,,LIB,Michael White,12,1,0,11
Cleburne,GREERS FERRY GILES,U.S. Congress District 02,,LIB,Michael White,16,4,0,12
Cleburne,GILES,U.S. Congress District 02,,LIB,Michael White,11,3,0,8
Cleburne,HEALING SPRINGS,U.S. Congress District 02,,LIB,Michael White,17,8,0,9
Cleburne,HEBER SPRINGS WARD 1,U.S. Congress District 02,,LIB,Michael White,29,15,0,14
Cleburne,HEBER SPRINGS WARD 2,U.S. Congress District 02,,LIB,Michael White,17,14,0,3
Cleburne,HEBER SPRINGS WARD 3,U.S. Congress District 02,,LIB,Michael White,27,15,1,11
Cleburne,HEBER SPRINGS WARD 4,U.S. Congress District 02,,LIB,Michael White,32,12,1,19
Cleburne,HEBER SPRINGS OUTSIDE,U.S. Congress District 02,,LIB,Michael White,54,36,1,17
Cleburne,MCJESTER,U.S. Congress District 02,,LIB,Michael White,3,2,0,1
Cleburne,MORGAN OUTSIDE,U.S. Congress District 02,,LIB,Michael White,1,1,0,0
Cleburne,MOUNTAIN,U.S. Congress District 02,,LIB,Michael White,6,3,0,3
Cleburne,EAST PETER CREEK,U.S. Congress District 02,,LIB,Michael White,9,3,0,6
Cleburne,WEST PETER CREEK,U.S. Congress District 02,,LIB,Michael White,18,11,0,7
Cleburne,PICKENS,U.S. Congress District 02,,LIB,Michael White,9,6,0,3
Cleburne,PINE,U.S. Congress District 02,,LIB,Michael White,3,1,0,2
Cleburne,PINEY,U.S. Congress District 02,,LIB,Michael White,19,9,0,10
Cleburne,POFF,U.S. Congress District 02,,LIB,Michael White,1,0,0,1
Cleburne,SALINE INSIDE,U.S. Congress District 02,,LIB,Michael White,2,1,0,1
Cleburne,SALINE OUTSIDE,U.S. Congress District 02,,LIB,Michael White,8,6,0,2
Cleburne,SUGAR CAMP,U.S. Congress District 02,,LIB,Michael White,14,2,0,12
Cleburne,SUGAR LOAF,U.S. Congress District 02,,LIB,Michael White,13,7,0,6
Cleburne,VALLEY,U.S. Congress District 02,,LIB,Michael White,5,4,0,1
Cleburne,WILBURN,U.S. Congress District 02,,LIB,Michael White,8,1,0,7
Cleburne,MORGAN INSIDE,U.S. Congress District 02,,LIB,Michael White,5,1,0,4
Cleburne,NORTH CADRON INSIDE,U.S. Congress District 02,,REP,Congressman French Hill,83,24,0,59
Cleburne,NORTH CADRON OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,194,77,0,117
Cleburne,SOUTH CADRON INSIDE,U.S. Congress District 02,,REP,Congressman French Hill,111,29,1,81
Cleburne,SOUTH CADRON OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,170,75,4,91
Cleburne,CALIFORNIA,U.S. Congress District 02,,REP,Congressman French Hill,138,48,1,89
Cleburne,CENTER POST,U.S. Congress District 02,,REP,Congressman French Hill,251,114,2,135
Cleburne,CLAYTON,U.S. Congress District 02,,REP,Congressman French Hill,360,171,2,187
Cleburne,FRANCIS,U.S. Congress District 02,,REP,Congressman French Hill,267,113,4,150
Cleburne,GRASSEY INSIDE,U.S. Congress District 02,,REP,Congressman French Hill,61,9,3,49
Cleburne,GRASSEY OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,245,50,0,195
Cleburne,GREERS FERRY GILES,U.S. Congress District 02,,REP,Congressman French Hill,303,71,3,229
Cleburne,GILES,U.S. Congress District 02,,REP,Congressman French Hill,237,59,0,178
Cleburne,HEALING SPRINGS,U.S. Congress District 02,,REP,Congressman French Hill,299,75,4,220
Cleburne,HEBER SPRINGS WARD 1,U.S. Congress District 02,,REP,Congressman French Hill,395,265,4,126
Cleburne,HEBER SPRINGS WARD 2,U.S. Congress District 02,,REP,Congressman French Hill,387,257,13,117
Cleburne,HEBER SPRINGS WARD 3,U.S. Congress District 02,,REP,Congressman French Hill,567,402,9,156
Cleburne,HEBER SPRINGS WARD 4,U.S. Congress District 02,,REP,Congressman French Hill,469,284,8,177
Cleburne,HEBER SPRINGS OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,978,680,15,283
Cleburne,MCJESTER,U.S. Congress District 02,,REP,Congressman French Hill,135,58,8,69
Cleburne,MORGAN OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,141,32,4,105
Cleburne,MOUNTAIN,U.S. Congress District 02,,REP,Congressman French Hill,291,136,1,154
Cleburne,EAST PETER CREEK,U.S. Congress District 02,,REP,Congressman French Hill,211,70,2,139
Cleburne,WEST PETER CREEK,U.S. Congress District 02,,REP,Congressman French Hill,376,184,4,188
Cleburne,PICKENS,U.S. Congress District 02,,REP,Congressman French Hill,179,83,5,91
Cleburne,PINE,U.S. Congress District 02,,REP,Congressman French Hill,77,27,1,49
Cleburne,PINEY,U.S. Congress District 02,,REP,Congressman French Hill,381,135,5,241
Cleburne,POFF,U.S. Congress District 02,,REP,Congressman French Hill,34,15,0,19
Cleburne,SALINE INSIDE,U.S. Congress District 02,,REP,Congressman French Hill,55,20,0,35
Cleburne,SALINE OUTSIDE,U.S. Congress District 02,,REP,Congressman French Hill,166,70,0,96
Cleburne,SUGAR CAMP,U.S. Congress District 02,,REP,Congressman French Hill,150,34,0,116
Cleburne,SUGAR LOAF,U.S. Congress District 02,,REP,Congressman French Hill,225,123,2,100
Cleburne,VALLEY,U.S. Congress District 02,,REP,Congressman French Hill,172,123,8,41
Cleburne,WILBURN,U.S. Congress District 02,,REP,Congressman French Hill,87,24,0,63
Cleburne,MORGAN INSIDE,U.S. Congress District 02,,REP,Congressman French Hill,91,16,2,73
Cleburne,NORTH CADRON INSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,10,1,1,8
Cleburne,NORTH CADRON OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,7,3,0,4
Cleburne,SOUTH CADRON INSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,25,7,0,18
Cleburne,SOUTH CADRON OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,19,6,1,12
Cleburne,CALIFORNIA,U.S. Congress District 02,,DEM,Quintessa Hathaway,7,4,0,3
Cleburne,CENTER POST,U.S. Congress District 02,,DEM,Quintessa Hathaway,37,22,0,15
Cleburne,CLAYTON,U.S. Congress District 02,,DEM,Quintessa Hathaway,55,38,1,16
Cleburne,FRANCIS,U.S. Congress District 02,,DEM,Quintessa Hathaway,30,15,0,15
Cleburne,GRASSEY INSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,7,0,0,7
Cleburne,GRASSEY OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,33,9,0,24
Cleburne,GREERS FERRY GILES,U.S. Congress District 02,,DEM,Quintessa Hathaway,57,13,0,44
Cleburne,GILES,U.S. Congress District 02,,DEM,Quintessa Hathaway,22,11,0,11
Cleburne,HEALING SPRINGS,U.S. Congress District 02,,DEM,Quintessa Hathaway,34,12,0,22
Cleburne,HEBER SPRINGS WARD 1,U.S. Congress District 02,,DEM,Quintessa Hathaway,83,51,4,28
Cleburne,HEBER SPRINGS WARD 2,U.S. Congress District 02,,DEM,Quintessa Hathaway,88,60,3,25
Cleburne,HEBER SPRINGS WARD 3,U.S. Congress District 02,,DEM,Quintessa Hathaway,117,85,3,29
Cleburne,HEBER SPRINGS WARD 4,U.S. Congress District 02,,DEM,Quintessa Hathaway,94,61,6,27
Cleburne,HEBER SPRINGS OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,129,77,3,49
Cleburne,MCJESTER,U.S. Congress District 02,,DEM,Quintessa Hathaway,21,14,0,7
Cleburne,MORGAN OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,36,9,3,24
Cleburne,MOUNTAIN,U.S. Congress District 02,,DEM,Quintessa Hathaway,23,9,2,12
Cleburne,EAST PETER CREEK,U.S. Congress District 02,,DEM,Quintessa Hathaway,11,5,0,6
Cleburne,WEST PETER CREEK,U.S. Congress District 02,,DEM,Quintessa Hathaway,70,35,4,31
Cleburne,PICKENS,U.S. Congress District 02,,DEM,Quintessa Hathaway,34,27,0,7
Cleburne,PINE,U.S. Congress District 02,,DEM,Quintessa Hathaway,13,5,0,8
Cleburne,PINEY,U.S. Congress District 02,,DEM,Quintessa Hathaway,45,20,3,22
Cleburne,POFF,U.S. Congress District 02,,DEM,Quintessa Hathaway,4,1,0,3
Cleburne,SALINE INSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,8,3,0,5
Cleburne,SALINE OUTSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,29,9,1,19
Cleburne,SUGAR CAMP,U.S. Congress District 02,,DEM,Quintessa Hathaway,21,6,2,13
Cleburne,SUGAR LOAF,U.S. Congress District 02,,DEM,Quintessa Hathaway,42,26,2,14
Cleburne,VALLEY,U.S. Congress District 02,,DEM,Quintessa Hathaway,21,17,0,4
Cleburne,WILBURN,U.S. Congress District 02,,DEM,Quintessa Hathaway,17,3,1,13
Cleburne,MORGAN INSIDE,U.S. Congress District 02,,DEM,Quintessa Hathaway,20,7,0,13
Cleburne,NORTH CADRON INSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,89,23,0,66
Cleburne,NORTH CADRON OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,200,80,0,120
Cleburne,SOUTH CADRON INSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,118,30,1,87
Cleburne,SOUTH CADRON OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,180,82,4,94
Cleburne,CALIFORNIA,Attorney General,,REP,Lieutenant Governor Tim Griffin,142,53,1,88
Cleburne,CENTER POST,Attorney General,,REP,Lieutenant Governor Tim Griffin,259,118,2,139
Cleburne,CLAYTON,Attorney General,,REP,Lieutenant Governor Tim Griffin,373,175,2,196
Cleburne,FRANCIS,Attorney General,,REP,Lieutenant Governor Tim Griffin,272,119,5,148
Cleburne,GRASSEY INSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,61,10,3,48
Cleburne,GRASSEY OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,250,50,0,200
Cleburne,GREERS FERRY GILES,Attorney General,,REP,Lieutenant Governor Tim Griffin,307,74,3,230
Cleburne,GILES,Attorney General,,REP,Lieutenant Governor Tim Griffin,240,60,0,180
Cleburne,HEALING SPRINGS,Attorney General,,REP,Lieutenant Governor Tim Griffin,317,80,4,233
Cleburne,HEBER SPRINGS WARD 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,407,268,5,134
Cleburne,HEBER SPRINGS WARD 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,393,262,13,118
Cleburne,HEBER SPRINGS WARD 3,Attorney General,,REP,Lieutenant Governor Tim Griffin,589,414,10,165
Cleburne,HEBER SPRINGS WARD 4,Attorney General,,REP,Lieutenant Governor Tim Griffin,486,282,8,196
Cleburne,HEBER SPRINGS OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,1024,709,15,300
Cleburne,MCJESTER,Attorney General,,REP,Lieutenant Governor Tim Griffin,140,60,8,72
Cleburne,MORGAN OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,141,32,4,105
Cleburne,MOUNTAIN,Attorney General,,REP,Lieutenant Governor Tim Griffin,293,136,1,156
Cleburne,EAST PETER CREEK,Attorney General,,REP,Lieutenant Governor Tim Griffin,216,71,2,143
Cleburne,WEST PETER CREEK,Attorney General,,REP,Lieutenant Governor Tim Griffin,391,195,4,192
Cleburne,PICKENS,Attorney General,,REP,Lieutenant Governor Tim Griffin,182,85,5,92
Cleburne,PINE,Attorney General,,REP,Lieutenant Governor Tim Griffin,81,29,1,51
Cleburne,PINEY,Attorney General,,REP,Lieutenant Governor Tim Griffin,397,143,5,249
Cleburne,POFF,Attorney General,,REP,Lieutenant Governor Tim Griffin,35,14,0,21
Cleburne,SALINE INSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,55,20,0,35
Cleburne,SALINE OUTSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,169,75,0,94
Cleburne,SUGAR CAMP,Attorney General,,REP,Lieutenant Governor Tim Griffin,165,35,0,130
Cleburne,SUGAR LOAF,Attorney General,,REP,Lieutenant Governor Tim Griffin,233,127,2,104
Cleburne,VALLEY,Attorney General,,REP,Lieutenant Governor Tim Griffin,177,126,7,44
Cleburne,WILBURN,Attorney General,,REP,Lieutenant Governor Tim Griffin,95,26,0,69
Cleburne,MORGAN INSIDE,Attorney General,,REP,Lieutenant Governor Tim Griffin,87,16,2,69
Cleburne,NORTH CADRON INSIDE,Attorney General,,DEM,Jesse Gibson,14,3,1,10
Cleburne,NORTH CADRON OUTSIDE,Attorney General,,DEM,Jesse Gibson,10,3,0,7
Cleburne,SOUTH CADRON INSIDE,Attorney General,,DEM,Jesse Gibson,31,10,1,20
Cleburne,SOUTH CADRON OUTSIDE,Attorney General,,DEM,Jesse Gibson,19,5,1,13
Cleburne,CALIFORNIA,Attorney General,,DEM,Jesse Gibson,8,5,0,3
Cleburne,CENTER POST,Attorney General,,DEM,Jesse Gibson,42,23,1,18
Cleburne,CLAYTON,Attorney General,,DEM,Jesse Gibson,59,41,1,17
Cleburne,FRANCIS,Attorney General,,DEM,Jesse Gibson,35,16,0,19
Cleburne,GRASSEY INSIDE,Attorney General,,DEM,Jesse Gibson,9,0,0,9
Cleburne,GRASSEY OUTSIDE,Attorney General,,DEM,Jesse Gibson,38,10,0,28
Cleburne,GREERS FERRY GILES,Attorney General,,DEM,Jesse Gibson,67,15,0,52
Cleburne,GILES,Attorney General,,DEM,Jesse Gibson,29,13,0,16
Cleburne,HEALING SPRINGS,Attorney General,,DEM,Jesse Gibson,38,16,0,22
Cleburne,HEBER SPRINGS WARD 1,Attorney General,,DEM,Jesse Gibson,99,61,4,34
Cleburne,HEBER SPRINGS WARD 2,Attorney General,,DEM,Jesse Gibson,101,71,3,27
Cleburne,HEBER SPRINGS WARD 3,Attorney General,,DEM,Jesse Gibson,121,86,3,32
Cleburne,HEBER SPRINGS WARD 4,Attorney General,,DEM,Jesse Gibson,111,74,7,30
Cleburne,HEBER SPRINGS OUTSIDE,Attorney General,,DEM,Jesse Gibson,138,84,4,50
Cleburne,MCJESTER,Attorney General,,DEM,Jesse Gibson,21,14,0,7
Cleburne,MORGAN OUTSIDE,Attorney General,,DEM,Jesse Gibson,36,9,3,24
Cleburne,MOUNTAIN,Attorney General,,DEM,Jesse Gibson,24,11,2,11
Cleburne,EAST PETER CREEK,Attorney General,,DEM,Jesse Gibson,11,5,0,6
Cleburne,WEST PETER CREEK,Attorney General,,DEM,Jesse Gibson,73,36,4,33
Cleburne,PICKENS,Attorney General,,DEM,Jesse Gibson,40,32,0,8
Cleburne,PINE,Attorney General,,DEM,Jesse Gibson,13,5,0,8
Cleburne,PINEY,Attorney General,,DEM,Jesse Gibson,48,22,3,23
Cleburne,POFF,Attorney General,,DEM,Jesse Gibson,5,1,0,4
Cleburne,SALINE INSIDE,Attorney General,,DEM,Jesse Gibson,10,4,0,6
Cleburne,SALINE OUTSIDE,Attorney General,,DEM,Jesse Gibson,36,12,1,23
Cleburne,SUGAR CAMP,Attorney General,,DEM,Jesse Gibson,22,7,2,13
Cleburne,SUGAR LOAF,Attorney General,,DEM,Jesse Gibson,48,30,2,16
Cleburne,VALLEY,Attorney General,,DEM,Jesse Gibson,22,18,1,3
Cleburne,WILBURN,Attorney General,,DEM,Jesse Gibson,18,2,1,15
Cleburne,MORGAN INSIDE,Attorney General,,DEM,Jesse Gibson,27,8,0,19
Cleburne,NORTH CADRON INSIDE,Auditor of State,,LIB,Simeon Snow,6,2,0,4
Cleburne,NORTH CADRON OUTSIDE,Auditor of State,,LIB,Simeon Snow,4,0,0,4
Cleburne,SOUTH CADRON INSIDE,Auditor of State,,LIB,Simeon Snow,12,3,1,8
Cleburne,SOUTH CADRON OUTSIDE,Auditor of State,,LIB,Simeon Snow,3,1,0,2
Cleburne,CALIFORNIA,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Cleburne,CENTER POST,Auditor of State,,LIB,Simeon Snow,7,3,1,3
Cleburne,CLAYTON,Auditor of State,,LIB,Simeon Snow,8,5,0,3
Cleburne,FRANCIS,Auditor of State,,LIB,Simeon Snow,5,2,0,3
Cleburne,GRASSEY INSIDE,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Cleburne,GRASSEY OUTSIDE,Auditor of State,,LIB,Simeon Snow,12,2,0,10
Cleburne,GREERS FERRY GILES,Auditor of State,,LIB,Simeon Snow,13,3,0,10
Cleburne,GILES,Auditor of State,,LIB,Simeon Snow,6,4,0,2
Cleburne,HEALING SPRINGS,Auditor of State,,LIB,Simeon Snow,10,3,0,7
Cleburne,HEBER SPRINGS WARD 1,Auditor of State,,LIB,Simeon Snow,28,14,0,14
Cleburne,HEBER SPRINGS WARD 2,Auditor of State,,LIB,Simeon Snow,18,14,0,4
Cleburne,HEBER SPRINGS WARD 3,Auditor of State,,LIB,Simeon Snow,22,7,1,14
Cleburne,HEBER SPRINGS WARD 4,Auditor of State,,LIB,Simeon Snow,19,10,0,9
Cleburne,HEBER SPRINGS OUTSIDE,Auditor of State,,LIB,Simeon Snow,32,21,0,11
Cleburne,MCJESTER,Auditor of State,,LIB,Simeon Snow,4,1,2,1
Cleburne,MORGAN OUTSIDE,Auditor of State,,LIB,Simeon Snow,4,2,0,2
Cleburne,MOUNTAIN,Auditor of State,,LIB,Simeon Snow,6,2,1,3
Cleburne,EAST PETER CREEK,Auditor of State,,LIB,Simeon Snow,7,1,0,6
Cleburne,WEST PETER CREEK,Auditor of State,,LIB,Simeon Snow,11,7,0,4
