county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Cross,WYNNE WARD 1,U.S. Senate,,LIB,Kenneth Cates,18,0,12,0,6
Cross,WYNNE WARD 2,U.S. Senate,,LIB,Kenneth Cates,8,0,4,0,4
Cross,WYNNE WARD 3,U.S. Senate,,LIB,Kenneth Cates,8,1,3,0,4
Cross,WYNNE WARD 4,U.S. Senate,,LIB,Kenneth Cates,9,0,6,0,3
Cross,WYNNE WARD 5,U.S. Senate,,LIB,Kenneth Cates,12,0,8,0,4
Cross,Wynne Township,U.S. Senate,,LIB,Kenneth Cates,5,0,3,0,2
Cross,Bedford,U.S. Senate,,LIB,Kenneth Cates,2,0,2,0,0
Cross,Brushy Lake,U.S. Senate,,LIB,Kenneth Cates,2,0,0,0,2
Cross,Ellis,U.S. Senate,,LIB,Kenneth Cates,5,0,2,0,3
Cross,Fair Oaks,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Cross,Smith,U.S. Senate,,LIB,Kenneth Cates,17,0,11,0,6
Cross,"Bay Village, Birdeye",U.S. Congress District 01,,DEM,Representative Monte Hodges,27,0,11,0,16
Cross,Cherry Valley City,U.S. Congress District 01,,DEM,Representative Monte Hodges,26,0,5,0,21
Cross,Hickory Ridge City,U.S. Congress District 01,,DEM,Representative Monte Hodges,14,0,0,0,14
Cross,Hickory Ridge Township,U.S. Congress District 01,,DEM,Representative Monte Hodges,7,0,3,0,4
Cross,Mitchell,U.S. Congress District 01,,DEM,Representative Monte Hodges,20,0,6,0,14
Cross,Searcy,U.S. Congress District 01,,DEM,Representative Monte Hodges,42,0,23,0,19
Cross,Parkin Ward 1,U.S. Congress District 01,,DEM,Representative Monte Hodges,75,3,12,15,45
Cross,Parkin Ward 2,U.S. Congress District 01,,DEM,Representative Monte Hodges,47,3,11,15,18
Cross,Parkin Ward 3,U.S. Congress District 01,,DEM,Representative Monte Hodges,77,0,19,23,35
Cross,"Tyronza, Twist",U.S. Congress District 01,,DEM,Representative Monte Hodges,14,0,5,0,9
Cross,WYNNE WARD 1,U.S. Congress District 01,,DEM,Representative Monte Hodges,108,0,77,6,25
Cross,WYNNE WARD 2,U.S. Congress District 01,,DEM,Representative Monte Hodges,79,0,58,1,20
Cross,WYNNE WARD 3,U.S. Congress District 01,,DEM,Representative Monte Hodges,110,0,62,5,43
Cross,WYNNE WARD 4,U.S. Congress District 01,,DEM,Representative Monte Hodges,188,1,112,6,69
Cross,WYNNE WARD 5,U.S. Congress District 01,,DEM,Representative Monte Hodges,112,2,84,5,21
Cross,Wynne Township,U.S. Congress District 01,,DEM,Representative Monte Hodges,62,0,34,1,27
Cross,Bedford,U.S. Congress District 01,,DEM,Representative Monte Hodges,22,0,17,0,5
Cross,Brushy Lake,U.S. Congress District 01,,DEM,Representative Monte Hodges,8,0,5,0,3
Cross,Ellis,U.S. Congress District 01,,DEM,Representative Monte Hodges,8,0,4,0,4
Cross,Fair Oaks,U.S. Congress District 01,,DEM,Representative Monte Hodges,5,0,1,0,4
Cross,Smith,U.S. Congress District 01,,DEM,Representative Monte Hodges,54,0,35,0,19
Cross,"Bay Village, Birdeye",U.S. Congress District 01,,REP,Congressman Rick Crawford,96,0,39,0,57
Cross,Cherry Valley City,U.S. Congress District 01,,REP,Congressman Rick Crawford,124,0,40,0,84
Cross,Hickory Ridge City,U.S. Congress District 01,,REP,Congressman Rick Crawford,71,0,14,0,57
Cross,Hickory Ridge Township,U.S. Congress District 01,,REP,Congressman Rick Crawford,58,0,18,1,39
Cross,Mitchell,U.S. Congress District 01,,REP,Congressman Rick Crawford,131,0,42,3,86
Cross,Searcy,U.S. Congress District 01,,REP,Congressman Rick Crawford,355,1,135,5,214
Cross,Parkin Ward 1,U.S. Congress District 01,,REP,Congressman Rick Crawford,48,0,22,3,23
Cross,Parkin Ward 2,U.S. Congress District 01,,REP,Congressman Rick Crawford,19,0,4,3,12
Cross,Parkin Ward 3,U.S. Congress District 01,,REP,Congressman Rick Crawford,20,1,7,6,6
Cross,"Tyronza, Twist",U.S. Congress District 01,,REP,Congressman Rick Crawford,23,0,10,0,13
Cross,WYNNE WARD 1,U.S. Congress District 01,,REP,Congressman Rick Crawford,349,1,258,7,83
Cross,WYNNE WARD 2,U.S. Congress District 01,,REP,Congressman Rick Crawford,340,0,250,3,87
Cross,WYNNE WARD 3,U.S. Congress District 01,,REP,Congressman Rick Crawford,156,2,86,7,61
Cross,WYNNE WARD 4,U.S. Congress District 01,,REP,Congressman Rick Crawford,113,0,71,2,40
Cross,WYNNE WARD 5,U.S. Congress District 01,,REP,Congressman Rick Crawford,525,0,388,8,129
Cross,Wynne Township,U.S. Congress District 01,,REP,Congressman Rick Crawford,419,1,286,3,129
Cross,Bedford,U.S. Congress District 01,,REP,Congressman Rick Crawford,105,0,60,1,44
Cross,Brushy Lake,U.S. Congress District 01,,REP,Congressman Rick Crawford,104,1,34,1,68
Cross,Ellis,U.S. Congress District 01,,REP,Congressman Rick Crawford,128,0,71,0,57
Cross,Fair Oaks,U.S. Congress District 01,,REP,Congressman Rick Crawford,41,0,18,0,23
Cross,Smith,U.S. Congress District 01,,REP,Congressman Rick Crawford,561,2,399,4,156
Cross,"Bay Village, Birdeye",State Senate,10,REP,Senator Ronald Caldwell,94,0,36,0,58
Cross,Cherry Valley City,State Senate,10,REP,Senator Ronald Caldwell,118,0,38,0,80
Cross,Hickory Ridge City,State Senate,10,REP,Senator Ronald Caldwell,72,0,14,0,58
Cross,Hickory Ridge Township,State Senate,10,REP,Senator Ronald Caldwell,61,0,17,1,43
Cross,Mitchell,State Senate,10,REP,Senator Ronald Caldwell,133,0,41,3,89
Cross,Searcy,State Senate,10,REP,Senator Ronald Caldwell,355,1,137,5,212
Cross,Parkin Ward 1,State Senate,10,REP,Senator Ronald Caldwell,44,0,16,4,24
Cross,Parkin Ward 2,State Senate,10,REP,Senator Ronald Caldwell,20,0,4,6,10
Cross,Parkin Ward 3,State Senate,10,REP,Senator Ronald Caldwell,16,2,5,5,4
Cross,"Tyronza, Twist",State Senate,10,REP,Senator Ronald Caldwell,26,0,12,0,14
Cross,WYNNE WARD 1,State Senate,10,REP,Senator Ronald Caldwell,338,1,251,6,80
Cross,WYNNE WARD 2,State Senate,10,REP,Senator Ronald Caldwell,327,0,243,3,81
Cross,WYNNE WARD 3,State Senate,10,REP,Senator Ronald Caldwell,143,2,77,8,56
Cross,WYNNE WARD 4,State Senate,10,REP,Senator Ronald Caldwell,107,0,65,4,38
Cross,WYNNE WARD 5,State Senate,10,REP,Senator Ronald Caldwell,500,0,371,9,120
Cross,Wynne Township,State Senate,10,REP,Senator Ronald Caldwell,390,1,264,3,122
Cross,Bedford,State Senate,10,REP,Senator Ronald Caldwell,109,0,63,1,45
Cross,Brushy Lake,State Senate,10,REP,Senator Ronald Caldwell,99,1,32,1,65
Cross,Ellis,State Senate,10,REP,Senator Ronald Caldwell,126,0,69,0,57
Cross,Fair Oaks,State Senate,10,REP,Senator Ronald Caldwell,42,0,18,0,24
Cross,Smith,State Senate,10,REP,Senator Ronald Caldwell,554,2,396,4,152
Cross,"Bay Village, Birdeye",State Senate,10,DEM,Cliff Hart,28,0,13,0,15
Cross,Cherry Valley City,State Senate,10,DEM,Cliff Hart,33,0,7,0,26
Cross,Hickory Ridge City,State Senate,10,DEM,Cliff Hart,10,0,0,0,10
Cross,Hickory Ridge Township,State Senate,10,DEM,Cliff Hart,6,0,4,0,2
Cross,Mitchell,State Senate,10,DEM,Cliff Hart,19,0,7,0,12
Cross,Searcy,State Senate,10,DEM,Cliff Hart,46,0,22,0,24
Cross,Parkin Ward 1,State Senate,10,DEM,Cliff Hart,80,3,17,15,45
Cross,Parkin Ward 2,State Senate,10,DEM,Cliff Hart,53,3,13,17,20
Cross,Parkin Ward 3,State Senate,10,DEM,Cliff Hart,82,0,19,27,36
Cross,"Tyronza, Twist",State Senate,10,DEM,Cliff Hart,12,0,2,0,10
Cross,WYNNE WARD 1,State Senate,10,DEM,Cliff Hart,122,0,84,7,31
Cross,WYNNE WARD 2,State Senate,10,DEM,Cliff Hart,94,0,67,1,26
Cross,WYNNE WARD 3,State Senate,10,DEM,Cliff Hart,121,0,68,4,49
Cross,WYNNE WARD 4,State Senate,10,DEM,Cliff Hart,196,1,118,4,73
Cross,WYNNE WARD 5,State Senate,10,DEM,Cliff Hart,138,2,104,4,28
Cross,Wynne Township,State Senate,10,DEM,Cliff Hart,87,0,51,1,35
Cross,Bedford,State Senate,10,DEM,Cliff Hart,20,0,15,0,5
Cross,Brushy Lake,State Senate,10,DEM,Cliff Hart,13,0,7,0,6
Cross,Ellis,State Senate,10,DEM,Cliff Hart,12,0,6,0,6
Cross,Fair Oaks,State Senate,10,DEM,Cliff Hart,3,0,1,0,2
Cross,Smith,State Senate,10,DEM,Cliff Hart,66,0,43,0,23
Cross,Parkin Ward 1,State House,35,DEM,Rep. Milton Nicks Jr.,102,3,23,16,60
Cross,Parkin Ward 2,State House,35,DEM,Rep. Milton Nicks Jr.,59,3,12,18,26
Cross,Parkin Ward 3,State House,35,DEM,Rep. Milton Nicks Jr.,92,2,24,28,38
Cross,"Tyronza, Twist",State House,35,DEM,Rep. Milton Nicks Jr.,26,0,11,0,15
Cross,"Bay Village, Birdeye",State House,37,DEM,Christopher Joseph Reed,27,0,13,0,14
Cross,Cherry Valley City,State House,37,DEM,Christopher Joseph Reed,28,0,5,0,23
Cross,Hickory Ridge City,State House,37,DEM,Christopher Joseph Reed,13,0,0,0,13
Cross,Hickory Ridge Township,State House,37,DEM,Christopher Joseph Reed,8,0,4,0,4
Cross,Mitchell,State House,37,DEM,Christopher Joseph Reed,24,0,6,0,18
Cross,Searcy,State House,37,DEM,Christopher Joseph Reed,43,0,21,0,22
Cross,"Tyronza, Twist",State House,37,DEM,Christopher Joseph Reed,0,0,0,0,0
Cross,WYNNE WARD 1,State House,37,DEM,Christopher Joseph Reed,94,0,66,5,23
Cross,WYNNE WARD 2,State House,37,DEM,Christopher Joseph Reed,76,0,59,1,16
Cross,WYNNE WARD 3,State House,37,DEM,Christopher Joseph Reed,109,0,58,5,46
Cross,WYNNE WARD 4,State House,37,DEM,Christopher Joseph Reed,185,1,110,5,69
Cross,WYNNE WARD 5,State House,37,DEM,Christopher Joseph Reed,115,2,87,5,21
Cross,Wynne Township,State House,37,DEM,Christopher Joseph Reed,60,0,32,1,27
Cross,Bedford,State House,37,DEM,Christopher Joseph Reed,17,0,12,0,5
Cross,Brushy Lake,State House,37,DEM,Christopher Joseph Reed,8,0,4,0,4
Cross,Ellis,State House,37,DEM,Christopher Joseph Reed,7,0,3,0,4
Cross,Fair Oaks,State House,37,DEM,Christopher Joseph Reed,6,0,2,0,4
Cross,Smith,State House,37,DEM,Christopher Joseph Reed,59,0,37,0,22
Cross,"Bay Village, Birdeye",State House,37,LIB,Brian E. Ramsey,3,0,0,0,3
Cross,Cherry Valley City,State House,37,LIB,Brian E. Ramsey,8,0,2,0,6
Cross,Hickory Ridge City,State House,37,LIB,Brian E. Ramsey,0,0,0,0,0
Cross,Hickory Ridge Township,State House,37,LIB,Brian E. Ramsey,1,0,0,0,1
Cross,Mitchell,State House,37,LIB,Brian E. Ramsey,1,0,1,0,0
Cross,Searcy,State House,37,LIB,Brian E. Ramsey,10,0,3,1,6
Cross,"Tyronza, Twist",State House,37,LIB,Brian E. Ramsey,0,0,0,0,0
Cross,WYNNE WARD 1,State House,37,LIB,Brian E. Ramsey,14,0,10,0,4
Cross,WYNNE WARD 2,State House,37,LIB,Brian E. Ramsey,14,0,9,0,5
Cross,WYNNE WARD 3,State House,37,LIB,Brian E. Ramsey,15,1,10,0,4
Cross,WYNNE WARD 4,State House,37,LIB,Brian E. Ramsey,13,0,12,0,1
Cross,WYNNE WARD 5,State House,37,LIB,Brian E. Ramsey,16,0,12,0,4
Cross,Wynne Township,State House,37,LIB,Brian E. Ramsey,17,0,10,0,7
Cross,Bedford,State House,37,LIB,Brian E. Ramsey,3,0,3,0,0
Cross,Brushy Lake,State House,37,LIB,Brian E. Ramsey,4,0,0,0,4
Cross,Ellis,State House,37,LIB,Brian E. Ramsey,4,0,4,0,0
Cross,Fair Oaks,State House,37,LIB,Brian E. Ramsey,0,0,0,0,0
Cross,Smith,State House,37,LIB,Brian E. Ramsey,19,0,12,0,7
Cross,"Bay Village, Birdeye",State House,37,REP,Representative Steve Hollowell,89,0,35,0,54
Cross,Cherry Valley City,State House,37,REP,Representative Steve Hollowell,114,0,38,0,76
Cross,Hickory Ridge City,State House,37,REP,Representative Steve Hollowell,71,0,14,0,57
Cross,Hickory Ridge Township,State House,37,REP,Representative Steve Hollowell,57,0,17,1,39
Cross,Mitchell,State House,37,REP,Representative Steve Hollowell,126,0,41,3,82
Cross,Searcy,State House,37,REP,Representative Steve Hollowell,348,1,135,4,208
Cross,"Tyronza, Twist",State House,37,REP,Representative Steve Hollowell,0,0,0,0,0
Cross,WYNNE WARD 1,State House,37,REP,Representative Steve Hollowell,348,1,256,8,83
Cross,WYNNE WARD 2,State House,37,REP,Representative Steve Hollowell,330,0,240,3,87
Cross,WYNNE WARD 3,State House,37,REP,Representative Steve Hollowell,142,1,79,7,55
Cross,WYNNE WARD 4,State House,37,REP,Representative Steve Hollowell,106,0,62,3,41
Cross,WYNNE WARD 5,State House,37,REP,Representative Steve Hollowell,512,0,377,8,127
Cross,Wynne Township,State House,37,REP,Representative Steve Hollowell,405,1,277,3,124
Cross,Bedford,State House,37,REP,Representative Steve Hollowell,108,0,62,1,45
Cross,Brushy Lake,State House,37,REP,Representative Steve Hollowell,97,1,35,1,60
Cross,Ellis,State House,37,REP,Representative Steve Hollowell,124,0,67,0,57
Cross,Fair Oaks,State House,37,REP,Representative Steve Hollowell,41,0,17,0,24
Cross,Smith,State House,37,REP,Representative Steve Hollowell,540,2,387,4,147
Cross,"Bay Village, Birdeye",Governor,,DEM,Chris Jones,28,0,13,0,15
Cross,Cherry Valley City,Governor,,DEM,Chris Jones,26,0,6,0,20
Cross,Hickory Ridge City,Governor,,DEM,Chris Jones,12,0,0,0,12
Cross,Hickory Ridge Township,Governor,,DEM,Chris Jones,7,0,3,0,4
Cross,Mitchell,Governor,,DEM,Chris Jones,21,0,7,0,14
Cross,Searcy,Governor,,DEM,Chris Jones,46,0,22,0,24
Cross,Parkin Ward 1,Governor,,DEM,Chris Jones,75,2,15,15,43
Cross,Parkin Ward 2,Governor,,DEM,Chris Jones,48,3,11,17,17
Cross,Parkin Ward 3,Governor,,DEM,Chris Jones,80,1,18,25,36
Cross,"Tyronza, Twist",Governor,,DEM,Chris Jones,16,0,5,0,11
Cross,WYNNE WARD 1,Governor,,DEM,Chris Jones,107,0,76,7,24
Cross,WYNNE WARD 2,Governor,,DEM,Chris Jones,89,0,64,1,24
Cross,WYNNE WARD 3,Governor,,DEM,Chris Jones,117,0,64,5,48
Cross,WYNNE WARD 4,Governor,,DEM,Chris Jones,194,1,118,5,70
Cross,WYNNE WARD 5,Governor,,DEM,Chris Jones,138,2,103,5,28
Cross,Wynne Township,Governor,,DEM,Chris Jones,67,0,37,1,29
Cross,Bedford,Governor,,DEM,Chris Jones,22,0,14,0,8
Cross,Brushy Lake,Governor,,DEM,Chris Jones,7,0,5,0,2
Cross,Ellis,Governor,,DEM,Chris Jones,8,0,3,0,5
Cross,Fair Oaks,Governor,,DEM,Chris Jones,7,0,2,0,5
Cross,Smith,Governor,,DEM,Chris Jones,59,0,37,0,22
Cross,"Bay Village, Birdeye",Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,0,0,2
Cross,Cherry Valley City,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,0,3
Cross,Hickory Ridge City,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,0,3
Cross,Hickory Ridge Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,1,0,0
Cross,Mitchell,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,1,0,2
Cross,Searcy,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,1,0,4
Cross,Parkin Ward 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,1,1,0,1
Cross,Parkin Ward 2,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,0,2,0,2
Cross,Parkin Ward 3,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,2,0,1
Cross,"Tyronza, Twist",Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,0,1
Cross,WYNNE WARD 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,4,0,1
Cross,WYNNE WARD 2,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,1,2,2
Cross,WYNNE WARD 3,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,1,4,0,2
Cross,WYNNE WARD 4,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,0,4,0,3
Cross,WYNNE WARD 5,Governor,,LIB,"Ricky Dale Harrington, Jr.",11,0,8,0,3
Cross,Wynne Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,0,4,0,3
Cross,Bedford,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,3,0,0
Cross,Brushy Lake,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,1,0,2
Cross,Ellis,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,3,0,0
Cross,Fair Oaks,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0,0
Cross,Smith,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,0,7,0,3
Cross,"Bay Village, Birdeye",Governor,,REP,Sarah Huckabee Sanders,93,0,37,0,56
Cross,Cherry Valley City,Governor,,REP,Sarah Huckabee Sanders,121,0,39,0,82
Cross,Hickory Ridge City,Governor,,REP,Sarah Huckabee Sanders,70,0,14,0,56
Cross,Hickory Ridge Township,Governor,,REP,Sarah Huckabee Sanders,59,0,16,1,42
Cross,Mitchell,Governor,,REP,Sarah Huckabee Sanders,128,0,40,3,85
Cross,Searcy,Governor,,REP,Sarah Huckabee Sanders,351,1,135,5,210
Cross,Parkin Ward 1,Governor,,REP,Sarah Huckabee Sanders,46,0,18,3,25
Cross,Parkin Ward 2,Governor,,REP,Sarah Huckabee Sanders,18,0,4,4,10
Cross,Parkin Ward 3,Governor,,REP,Sarah Huckabee Sanders,17,1,6,4,6
Cross,"Tyronza, Twist",Governor,,REP,Sarah Huckabee Sanders,21,0,10,0,11
Cross,WYNNE WARD 1,Governor,,REP,Sarah Huckabee Sanders,344,1,255,6,82
Cross,WYNNE WARD 2,Governor,,REP,Sarah Huckabee Sanders,327,0,245,1,81
Cross,WYNNE WARD 3,Governor,,REP,Sarah Huckabee Sanders,144,1,80,7,56
Cross,WYNNE WARD 4,Governor,,REP,Sarah Huckabee Sanders,104,0,62,3,39
Cross,WYNNE WARD 5,Governor,,REP,Sarah Huckabee Sanders,496,0,366,8,122
Cross,Wynne Township,Governor,,REP,Sarah Huckabee Sanders,411,1,281,3,126
Cross,Bedford,Governor,,REP,Sarah Huckabee Sanders,102,0,60,1,41
Cross,Brushy Lake,Governor,,REP,Sarah Huckabee Sanders,101,1,33,1,66
Cross,Ellis,Governor,,REP,Sarah Huckabee Sanders,128,0,70,0,58
Cross,Fair Oaks,Governor,,REP,Sarah Huckabee Sanders,39,0,17,0,22
Cross,Smith,Governor,,REP,Sarah Huckabee Sanders,552,2,393,4,153
Cross,"Bay Village, Birdeye",Lieutenant Governor,,DEM,Kelly Ross Krout,27,0,12,0,15
Cross,Cherry Valley City,Lieutenant Governor,,DEM,Kelly Ross Krout,26,0,5,0,21
Cross,Hickory Ridge City,Lieutenant Governor,,DEM,Kelly Ross Krout,13,0,0,0,13
Cross,Hickory Ridge Township,Lieutenant Governor,,DEM,Kelly Ross Krout,6,0,3,0,3
Cross,Mitchell,Lieutenant Governor,,DEM,Kelly Ross Krout,21,0,8,0,13
Cross,Searcy,Lieutenant Governor,,DEM,Kelly Ross Krout,45,0,23,0,22
Cross,Parkin Ward 1,Lieutenant Governor,,DEM,Kelly Ross Krout,77,2,13,15,47
Cross,Parkin Ward 2,Lieutenant Governor,,DEM,Kelly Ross Krout,47,3,11,15,18
Cross,Parkin Ward 3,Lieutenant Governor,,DEM,Kelly Ross Krout,76,0,19,25,32
Cross,"Tyronza, Twist",Lieutenant Governor,,DEM,Kelly Ross Krout,13,0,5,0,8
Cross,WYNNE WARD 1,Lieutenant Governor,,DEM,Kelly Ross Krout,99,0,70,6,23
Cross,WYNNE WARD 2,Lieutenant Governor,,DEM,Kelly Ross Krout,77,0,57,1,19
Cross,WYNNE WARD 3,Lieutenant Governor,,DEM,Kelly Ross Krout,112,0,61,5,46
Cross,WYNNE WARD 4,Lieutenant Governor,,DEM,Kelly Ross Krout,184,1,109,5,69
Cross,WYNNE WARD 5,Lieutenant Governor,,DEM,Kelly Ross Krout,121,2,89,5,25
Cross,Wynne Township,Lieutenant Governor,,DEM,Kelly Ross Krout,64,0,33,1,30
Cross,Bedford,Lieutenant Governor,,DEM,Kelly Ross Krout,17,0,12,0,5
Cross,Brushy Lake,Lieutenant Governor,,DEM,Kelly Ross Krout,6,0,5,0,1
Cross,Ellis,Lieutenant Governor,,DEM,Kelly Ross Krout,8,0,3,0,5
Cross,Fair Oaks,Lieutenant Governor,,DEM,Kelly Ross Krout,6,0,2,0,4
Cross,Smith,Lieutenant Governor,,DEM,Kelly Ross Krout,56,0,38,0,18
Cross,"Bay Village, Birdeye",Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,0,3
Cross,Cherry Valley City,Lieutenant Governor,,LIB,Frank Gilbert,6,0,1,0,5
Cross,Hickory Ridge City,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,0,2
Cross,Hickory Ridge Township,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Cross,Mitchell,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,0,4
Cross,Searcy,Lieutenant Governor,,LIB,Frank Gilbert,9,0,1,0,8
Cross,Parkin Ward 1,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,0,1
Cross,Parkin Ward 2,Lieutenant Governor,,LIB,Frank Gilbert,2,0,2,0,0
Cross,Parkin Ward 3,Lieutenant Governor,,LIB,Frank Gilbert,3,0,2,0,1
Cross,"Tyronza, Twist",Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Cross,WYNNE WARD 1,Lieutenant Governor,,LIB,Frank Gilbert,13,0,8,0,5
Cross,WYNNE WARD 2,Lieutenant Governor,,LIB,Frank Gilbert,12,0,7,0,5
Cross,WYNNE WARD 3,Lieutenant Governor,,LIB,Frank Gilbert,9,0,5,0,4
Cross,WYNNE WARD 4,Lieutenant Governor,,LIB,Frank Gilbert,7,0,4,1,2
Cross,WYNNE WARD 5,Lieutenant Governor,,LIB,Frank Gilbert,11,0,9,0,2
Cross,Wynne Township,Lieutenant Governor,,LIB,Frank Gilbert,6,0,3,0,3
Cross,Bedford,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Cross,Brushy Lake,Lieutenant Governor,,LIB,Frank Gilbert,3,0,1,0,2
