county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Faulkner,Pct 8,U.S. Senate,,REP,Senator John Boozman,264,204,13,47
Faulkner,Pct 9,U.S. Senate,,REP,Senator John Boozman,500,394,6,100
Faulkner,Pct 10,U.S. Senate,,REP,Senator John Boozman,824,662,5,157
Faulkner,Pct 11,U.S. Senate,,REP,Senator John Boozman,499,337,21,141
Faulkner,Pct 12,U.S. Senate,,REP,Senator John Boozman,968,565,13,390
Faulkner,Pct 13,U.S. Senate,,REP,Senator John Boozman,660,330,8,322
Faulkner,Pct 14,U.S. Senate,,REP,Senator John Boozman,87,70,1,16
Faulkner,Pct 15,U.S. Senate,,REP,Senator John Boozman,246,172,0,74
Faulkner,Pct 16,U.S. Senate,,REP,Senator John Boozman,267,83,0,184
Faulkner,Pct 17,U.S. Senate,,REP,Senator John Boozman,93,32,0,61
Faulkner,Pct 18,U.S. Senate,,REP,Senator John Boozman,611,306,0,305
Faulkner,Pct 19,U.S. Senate,,REP,Senator John Boozman,1088,670,4,414
Faulkner,Pct 21,U.S. Senate,,REP,Senator John Boozman,1148,860,6,282
Faulkner,Pct 22,U.S. Senate,,REP,Senator John Boozman,909,637,9,263
Faulkner,Pct 23,U.S. Senate,,REP,Senator John Boozman,517,368,3,146
Faulkner,Pct 24,U.S. Senate,,REP,Senator John Boozman,561,439,5,117
Faulkner,Pct 25,U.S. Senate,,REP,Senator John Boozman,767,515,5,247
Faulkner,Pct 26,U.S. Senate,,REP,Senator John Boozman,855,530,9,316
Faulkner,Pct 27,U.S. Senate,,REP,Senator John Boozman,259,95,0,164
Faulkner,Pct 28,U.S. Senate,,REP,Senator John Boozman,774,542,7,225
Faulkner,Pct 29,U.S. Senate,,REP,Senator John Boozman,819,566,7,246
Faulkner,Pct 30,U.S. Senate,,REP,Senator John Boozman,252,132,2,118
Faulkner,Pct 31,U.S. Senate,,REP,Senator John Boozman,296,192,0,104
Faulkner,Pct 32,U.S. Senate,,REP,Senator John Boozman,87,28,1,58
Faulkner,Pct 33,U.S. Senate,,REP,Senator John Boozman,145,28,0,117
Faulkner,Pct 34,U.S. Senate,,REP,Senator John Boozman,250,115,0,135
Faulkner,Pct 35,U.S. Senate,,REP,Senator John Boozman,489,320,4,165
Faulkner,Pct 36,U.S. Senate,,REP,Senator John Boozman,577,372,0,205
Faulkner,Pct 37,U.S. Senate,,REP,Senator John Boozman,769,488,4,277
Faulkner,Pct 38,U.S. Senate,,REP,Senator John Boozman,255,92,0,163
Faulkner,Pct 39,U.S. Senate,,REP,Senator John Boozman,1173,685,7,481
Faulkner,Pct 40,U.S. Senate,,REP,Senator John Boozman,497,343,6,148
Faulkner,Pct 41,U.S. Senate,,REP,Senator John Boozman,140,88,9,43
Faulkner,Pct 42,U.S. Senate,,REP,Senator John Boozman,495,377,2,116
Faulkner,Pct 43,U.S. Senate,,REP,Senator John Boozman,710,579,7,124
Faulkner,Pct 44,U.S. Senate,,REP,Senator John Boozman,813,676,12,125
Faulkner,Pct 45,U.S. Senate,,REP,Senator John Boozman,444,370,4,70
Faulkner,Pct 46,U.S. Senate,,REP,Senator John Boozman,589,479,11,99
Faulkner,Pct 48,U.S. Senate,,REP,Senator John Boozman,517,344,7,166
Faulkner,Pct 49,U.S. Senate,,REP,Senator John Boozman,297,205,1,91
Faulkner,Pct 50,U.S. Senate,,REP,Senator John Boozman,759,592,9,158
Faulkner,Pct 53,U.S. Senate,,REP,Senator John Boozman,575,468,10,97
Faulkner,Pct 54,U.S. Senate,,REP,Senator John Boozman,213,165,6,42
Faulkner,Pct 55,U.S. Senate,,REP,Senator John Boozman,492,368,6,118
Faulkner,Pct 12.9,U.S. Senate,,REP,Senator John Boozman,2,2,0,0
Faulkner,Pct 14.6,U.S. Senate,,REP,Senator John Boozman,0,0,0,0
Faulkner,Pct 36.6,U.S. Senate,,REP,Senator John Boozman,2,0,0,2
Faulkner,Pct 1,U.S. Congress District 02,,REP,Congressman French Hill,460,338,20,102
Faulkner,Pct 2,U.S. Congress District 02,,REP,Congressman French Hill,272,203,9,60
Faulkner,Pct 3,U.S. Congress District 02,,REP,Congressman French Hill,616,473,11,132
Faulkner,Pct 4,U.S. Congress District 02,,REP,Congressman French Hill,135,100,3,32
Faulkner,Pct 5,U.S. Congress District 02,,REP,Congressman French Hill,859,681,15,163
Faulkner,Pct 6,U.S. Congress District 02,,REP,Congressman French Hill,259,186,7,66
Faulkner,Pct 7,U.S. Congress District 02,,REP,Congressman French Hill,121,82,6,33
Faulkner,Pct 8,U.S. Congress District 02,,REP,Congressman French Hill,273,210,13,50
Faulkner,Pct 9,U.S. Congress District 02,,REP,Congressman French Hill,505,395,7,103
Faulkner,Pct 10,U.S. Congress District 02,,REP,Congressman French Hill,847,686,5,156
Faulkner,Pct 11,U.S. Congress District 02,,REP,Congressman French Hill,502,339,22,141
Faulkner,Pct 12,U.S. Congress District 02,,REP,Congressman French Hill,978,577,12,389
Faulkner,Pct 13,U.S. Congress District 02,,REP,Congressman French Hill,659,321,8,330
Faulkner,Pct 14,U.S. Congress District 02,,REP,Congressman French Hill,93,75,1,17
Faulkner,Pct 15,U.S. Congress District 02,,REP,Congressman French Hill,248,173,0,75
Faulkner,Pct 16,U.S. Congress District 02,,REP,Congressman French Hill,266,81,0,185
Faulkner,Pct 17,U.S. Congress District 02,,REP,Congressman French Hill,91,31,0,60
Faulkner,Pct 18,U.S. Congress District 02,,REP,Congressman French Hill,616,315,1,300
Faulkner,Pct 19,U.S. Congress District 02,,REP,Congressman French Hill,1092,678,4,410
Faulkner,Pct 21,U.S. Congress District 02,,REP,Congressman French Hill,1153,873,4,276
Faulkner,Pct 22,U.S. Congress District 02,,REP,Congressman French Hill,906,637,9,260
Faulkner,Pct 23,U.S. Congress District 02,,REP,Congressman French Hill,525,374,3,148
Faulkner,Pct 24,U.S. Congress District 02,,REP,Congressman French Hill,569,448,5,116
Faulkner,Pct 25,U.S. Congress District 02,,REP,Congressman French Hill,754,510,6,238
Faulkner,Pct 26,U.S. Congress District 02,,REP,Congressman French Hill,853,537,9,307
Faulkner,Pct 27,U.S. Congress District 02,,REP,Congressman French Hill,257,96,0,161
Faulkner,Pct 28,U.S. Congress District 02,,REP,Congressman French Hill,756,534,7,215
Faulkner,Pct 29,U.S. Congress District 02,,REP,Congressman French Hill,814,557,8,249
Faulkner,Pct 30,U.S. Congress District 02,,REP,Congressman French Hill,251,131,2,118
Faulkner,Pct 31,U.S. Congress District 02,,REP,Congressman French Hill,295,192,1,102
Faulkner,Pct 32,U.S. Congress District 02,,REP,Congressman French Hill,87,28,1,58
Faulkner,Pct 33,U.S. Congress District 02,,REP,Congressman French Hill,148,28,0,120
Faulkner,Pct 34,U.S. Congress District 02,,REP,Congressman French Hill,250,114,0,136
Faulkner,Pct 35,U.S. Congress District 02,,REP,Congressman French Hill,490,319,5,166
Faulkner,Pct 36,U.S. Congress District 02,,REP,Congressman French Hill,576,375,0,201
Faulkner,Pct 37,U.S. Congress District 02,,REP,Congressman French Hill,770,489,4,277
Faulkner,Pct 38,U.S. Congress District 02,,REP,Congressman French Hill,259,93,0,166
Faulkner,Pct 39,U.S. Congress District 02,,REP,Congressman French Hill,1162,682,8,472
Faulkner,Pct 40,U.S. Congress District 02,,REP,Congressman French Hill,494,344,5,145
Faulkner,Pct 41,U.S. Congress District 02,,REP,Congressman French Hill,142,87,9,46
Faulkner,Pct 42,U.S. Congress District 02,,REP,Congressman French Hill,511,388,4,119
Faulkner,Pct 43,U.S. Congress District 02,,REP,Congressman French Hill,722,585,7,130
Faulkner,Pct 44,U.S. Congress District 02,,REP,Congressman French Hill,827,691,12,124
Faulkner,Pct 45,U.S. Congress District 02,,REP,Congressman French Hill,448,374,4,70
Faulkner,Pct 46,U.S. Congress District 02,,REP,Congressman French Hill,607,495,10,102
Faulkner,Pct 48,U.S. Congress District 02,,REP,Congressman French Hill,523,350,7,166
Faulkner,Pct 49,U.S. Congress District 02,,REP,Congressman French Hill,301,202,3,96
Faulkner,Pct 50,U.S. Congress District 02,,REP,Congressman French Hill,776,606,7,163
Faulkner,Pct 53,U.S. Congress District 02,,REP,Congressman French Hill,598,481,13,104
Faulkner,Pct 54,U.S. Congress District 02,,REP,Congressman French Hill,220,170,6,44
Faulkner,Pct 55,U.S. Congress District 02,,REP,Congressman French Hill,482,359,6,117
Faulkner,Pct 12.9,U.S. Congress District 02,,REP,Congressman French Hill,2,2,0,0
Faulkner,Pct 14.6,U.S. Congress District 02,,REP,Congressman French Hill,0,0,0,0
Faulkner,Pct 36.6,U.S. Congress District 02,,REP,Congressman French Hill,2,0,0,2
Faulkner,Pct 1,U.S. Congress District 02,,LIB,Michael White,45,34,0,11
Faulkner,Pct 2,U.S. Congress District 02,,LIB,Michael White,34,20,4,10
Faulkner,Pct 3,U.S. Congress District 02,,LIB,Michael White,50,32,0,18
Faulkner,Pct 4,U.S. Congress District 02,,LIB,Michael White,30,19,0,11
Faulkner,Pct 5,U.S. Congress District 02,,LIB,Michael White,57,45,0,12
Faulkner,Pct 6,U.S. Congress District 02,,LIB,Michael White,52,39,0,13
Faulkner,Pct 7,U.S. Congress District 02,,LIB,Michael White,23,12,0,11
Faulkner,Pct 8,U.S. Congress District 02,,LIB,Michael White,16,14,0,2
Faulkner,Pct 9,U.S. Congress District 02,,LIB,Michael White,57,38,1,18
Faulkner,Pct 10,U.S. Congress District 02,,LIB,Michael White,62,51,0,11
Faulkner,Pct 11,U.S. Congress District 02,,LIB,Michael White,53,32,3,18
Faulkner,Pct 12,U.S. Congress District 02,,LIB,Michael White,102,61,0,41
Faulkner,Pct 13,U.S. Congress District 02,,LIB,Michael White,62,29,0,33
Faulkner,Pct 14,U.S. Congress District 02,,LIB,Michael White,5,3,0,2
Faulkner,Pct 15,U.S. Congress District 02,,LIB,Michael White,12,7,0,5
Faulkner,Pct 16,U.S. Congress District 02,,LIB,Michael White,24,9,1,14
Faulkner,Pct 17,U.S. Congress District 02,,LIB,Michael White,6,2,0,4
Faulkner,Pct 18,U.S. Congress District 02,,LIB,Michael White,41,18,0,23
Faulkner,Pct 19,U.S. Congress District 02,,LIB,Michael White,61,35,0,26
Faulkner,Pct 21,U.S. Congress District 02,,LIB,Michael White,84,54,0,30
Faulkner,Pct 22,U.S. Congress District 02,,LIB,Michael White,65,38,0,27
Faulkner,Pct 23,U.S. Congress District 02,,LIB,Michael White,37,23,0,14
Faulkner,Pct 24,U.S. Congress District 02,,LIB,Michael White,53,39,0,14
Faulkner,Pct 25,U.S. Congress District 02,,LIB,Michael White,63,38,0,25
Faulkner,Pct 26,U.S. Congress District 02,,LIB,Michael White,63,33,0,30
Faulkner,Pct 27,U.S. Congress District 02,,LIB,Michael White,15,1,0,14
Faulkner,Pct 28,U.S. Congress District 02,,LIB,Michael White,48,30,0,18
Faulkner,Pct 29,U.S. Congress District 02,,LIB,Michael White,66,45,0,21
Faulkner,Pct 30,U.S. Congress District 02,,LIB,Michael White,15,5,0,10
Faulkner,Pct 31,U.S. Congress District 02,,LIB,Michael White,19,9,0,10
Faulkner,Pct 32,U.S. Congress District 02,,LIB,Michael White,8,4,0,4
Faulkner,Pct 33,U.S. Congress District 02,,LIB,Michael White,9,1,0,8
Faulkner,Pct 34,U.S. Congress District 02,,LIB,Michael White,15,7,0,8
Faulkner,Pct 35,U.S. Congress District 02,,LIB,Michael White,16,13,0,3
Faulkner,Pct 36,U.S. Congress District 02,,LIB,Michael White,55,24,0,31
Faulkner,Pct 37,U.S. Congress District 02,,LIB,Michael White,38,22,0,16
Faulkner,Pct 38,U.S. Congress District 02,,LIB,Michael White,10,1,0,9
Faulkner,Pct 39,U.S. Congress District 02,,LIB,Michael White,73,38,1,34
Faulkner,Pct 40,U.S. Congress District 02,,LIB,Michael White,60,38,3,19
Faulkner,Pct 41,U.S. Congress District 02,,LIB,Michael White,15,6,2,7
Faulkner,Pct 42,U.S. Congress District 02,,LIB,Michael White,60,40,0,20
Faulkner,Pct 43,U.S. Congress District 02,,LIB,Michael White,64,40,0,24
Faulkner,Pct 44,U.S. Congress District 02,,LIB,Michael White,53,38,1,14
Faulkner,Pct 45,U.S. Congress District 02,,LIB,Michael White,21,13,3,5
Faulkner,Pct 46,U.S. Congress District 02,,LIB,Michael White,54,36,5,13
Faulkner,Pct 48,U.S. Congress District 02,,LIB,Michael White,39,23,0,16
Faulkner,Pct 49,U.S. Congress District 02,,LIB,Michael White,29,21,1,7
Faulkner,Pct 50,U.S. Congress District 02,,LIB,Michael White,53,39,0,14
Faulkner,Pct 53,U.S. Congress District 02,,LIB,Michael White,27,20,1,6
Faulkner,Pct 54,U.S. Congress District 02,,LIB,Michael White,21,12,0,9
Faulkner,Pct 55,U.S. Congress District 02,,LIB,Michael White,44,31,1,12
Faulkner,Pct 12.9,U.S. Congress District 02,,LIB,Michael White,0,0,0,0
Faulkner,Pct 14.6,U.S. Congress District 02,,LIB,Michael White,0,0,0,0
Faulkner,Pct 36.6,U.S. Congress District 02,,LIB,Michael White,0,0,0,0
Faulkner,Pct 1,U.S. Congress District 02,,DEM,Quintessa Hathaway,354,252,5,97
Faulkner,Pct 2,U.S. Congress District 02,,DEM,Quintessa Hathaway,268,210,5,53
Faulkner,Pct 3,U.S. Congress District 02,,DEM,Quintessa Hathaway,459,334,10,115
Faulkner,Pct 4,U.S. Congress District 02,,DEM,Quintessa Hathaway,233,150,8,75
Faulkner,Pct 5,U.S. Congress District 02,,DEM,Quintessa Hathaway,420,331,7,82
Faulkner,Pct 6,U.S. Congress District 02,,DEM,Quintessa Hathaway,326,244,6,76
Faulkner,Pct 7,U.S. Congress District 02,,DEM,Quintessa Hathaway,236,163,11,62
Faulkner,Pct 8,U.S. Congress District 02,,DEM,Quintessa Hathaway,108,82,4,22
Faulkner,Pct 9,U.S. Congress District 02,,DEM,Quintessa Hathaway,400,317,16,67
Faulkner,Pct 10,U.S. Congress District 02,,DEM,Quintessa Hathaway,439,330,9,100
Faulkner,Pct 11,U.S. Congress District 02,,DEM,Quintessa Hathaway,436,308,13,115
Faulkner,Pct 12,U.S. Congress District 02,,DEM,Quintessa Hathaway,334,239,3,92
Faulkner,Pct 13,U.S. Congress District 02,,DEM,Quintessa Hathaway,327,191,9,127
Faulkner,Pct 14,U.S. Congress District 02,,DEM,Quintessa Hathaway,70,54,6,10
Faulkner,Pct 15,U.S. Congress District 02,,DEM,Quintessa Hathaway,48,35,0,13
Faulkner,Pct 16,U.S. Congress District 02,,DEM,Quintessa Hathaway,47,17,4,26
Faulkner,Pct 17,U.S. Congress District 02,,DEM,Quintessa Hathaway,15,2,0,13
Faulkner,Pct 18,U.S. Congress District 02,,DEM,Quintessa Hathaway,112,62,4,46
Faulkner,Pct 19,U.S. Congress District 02,,DEM,Quintessa Hathaway,219,138,3,78
Faulkner,Pct 21,U.S. Congress District 02,,DEM,Quintessa Hathaway,198,147,2,49
Faulkner,Pct 22,U.S. Congress District 02,,DEM,Quintessa Hathaway,124,84,4,36
Faulkner,Pct 23,U.S. Congress District 02,,DEM,Quintessa Hathaway,213,177,2,34
Faulkner,Pct 24,U.S. Congress District 02,,DEM,Quintessa Hathaway,195,145,0,50
Faulkner,Pct 25,U.S. Congress District 02,,DEM,Quintessa Hathaway,151,108,3,40
Faulkner,Pct 26,U.S. Congress District 02,,DEM,Quintessa Hathaway,169,121,2,46
Faulkner,Pct 27,U.S. Congress District 02,,DEM,Quintessa Hathaway,22,10,1,11
Faulkner,Pct 28,U.S. Congress District 02,,DEM,Quintessa Hathaway,147,115,4,28
Faulkner,Pct 29,U.S. Congress District 02,,DEM,Quintessa Hathaway,153,103,2,48
Faulkner,Pct 30,U.S. Congress District 02,,DEM,Quintessa Hathaway,34,19,1,14
Faulkner,Pct 31,U.S. Congress District 02,,DEM,Quintessa Hathaway,32,12,1,19
Faulkner,Pct 32,U.S. Congress District 02,,DEM,Quintessa Hathaway,13,5,0,8
Faulkner,Pct 33,U.S. Congress District 02,,DEM,Quintessa Hathaway,27,6,0,21
Faulkner,Pct 34,U.S. Congress District 02,,DEM,Quintessa Hathaway,55,23,1,31
Faulkner,Pct 35,U.S. Congress District 02,,DEM,Quintessa Hathaway,87,61,3,23
Faulkner,Pct 36,U.S. Congress District 02,,DEM,Quintessa Hathaway,350,228,9,113
Faulkner,Pct 37,U.S. Congress District 02,,DEM,Quintessa Hathaway,111,68,7,36
Faulkner,Pct 38,U.S. Congress District 02,,DEM,Quintessa Hathaway,84,42,1,41
Faulkner,Pct 39,U.S. Congress District 02,,DEM,Quintessa Hathaway,209,128,3,78
Faulkner,Pct 40,U.S. Congress District 02,,DEM,Quintessa Hathaway,434,280,11,143
Faulkner,Pct 41,U.S. Congress District 02,,DEM,Quintessa Hathaway,197,93,2,102
Faulkner,Pct 42,U.S. Congress District 02,,DEM,Quintessa Hathaway,419,285,7,127
Faulkner,Pct 43,U.S. Congress District 02,,DEM,Quintessa Hathaway,566,438,10,118
Faulkner,Pct 44,U.S. Congress District 02,,DEM,Quintessa Hathaway,414,340,9,65
Faulkner,Pct 45,U.S. Congress District 02,,DEM,Quintessa Hathaway,174,133,3,38
Faulkner,Pct 46,U.S. Congress District 02,,DEM,Quintessa Hathaway,332,266,11,55
Faulkner,Pct 48,U.S. Congress District 02,,DEM,Quintessa Hathaway,317,237,6,74
Faulkner,Pct 49,U.S. Congress District 02,,DEM,Quintessa Hathaway,381,281,2,98
Faulkner,Pct 50,U.S. Congress District 02,,DEM,Quintessa Hathaway,407,312,14,81
Faulkner,Pct 53,U.S. Congress District 02,,DEM,Quintessa Hathaway,230,180,6,44
Faulkner,Pct 54,U.S. Congress District 02,,DEM,Quintessa Hathaway,133,95,4,34
Faulkner,Pct 55,U.S. Congress District 02,,DEM,Quintessa Hathaway,94,65,1,28
Faulkner,Pct 12.9,U.S. Congress District 02,,DEM,Quintessa Hathaway,0,0,0,0
Faulkner,Pct 14.6,U.S. Congress District 02,,DEM,Quintessa Hathaway,0,0,0,0
Faulkner,Pct 36.6,U.S. Congress District 02,,DEM,Quintessa Hathaway,0,0,0,0
Faulkner,Pct 1,Governor,,REP,Sarah Huckabee Sanders,414,306,17,91
Faulkner,Pct 2,Governor,,REP,Sarah Huckabee Sanders,221,159,7,55
Faulkner,Pct 3,Governor,,REP,Sarah Huckabee Sanders,544,420,10,114
Faulkner,Pct 4,Governor,,REP,Sarah Huckabee Sanders,127,94,2,31
