county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Hot Spring,Butterfield,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Central,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Clear Creek,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,DeRoche,U.S. House,4,NON,Write-In,1,1,0,0,0
Hot Spring,Donaldson City,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Dover,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Fenter A,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Fenter B,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Fenter C,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Friendship,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Gifford,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Glen Rose,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Harrison,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Henderson,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Lone Hill,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Ward 1,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Ward 2,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Ward 3,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Ward 4,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Magnet,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Midway City,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Montgomery,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Ouachita,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Perla City,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Prairie,U.S. House,4,NON,Write-In,1,1,0,0,0
Hot Spring,Rockport,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Valley,U.S. House,4,NON,Write-In,0,0,0,0,0
Hot Spring,Antioch,Governor,,Dem,Jared K. Henderson,15,13,2,0,0
Hot Spring,Big Creek,Governor,,Dem,Jared K. Henderson,16,6,10,0,0
Hot Spring,Bismarck,Governor,,Dem,Jared K. Henderson,161,90,66,5,0
Hot Spring,Brown Springs,Governor,,Dem,Jared K. Henderson,9,2,7,0,0
Hot Spring,Butterfield,Governor,,Dem,Jared K. Henderson,56,17,38,1,0
Hot Spring,Central,Governor,,Dem,Jared K. Henderson,70,21,48,1,0
Hot Spring,Clear Creek,Governor,,Dem,Jared K. Henderson,22,13,9,0,0
Hot Spring,DeRoche,Governor,,Dem,Jared K. Henderson,91,53,35,3,0
Hot Spring,Donaldson City,Governor,,Dem,Jared K. Henderson,5,3,2,0,0
Hot Spring,Dover,Governor,,Dem,Jared K. Henderson,26,9,17,0,0
Hot Spring,Fenter A,Governor,,Dem,Jared K. Henderson,82,28,50,4,0
Hot Spring,Fenter B,Governor,,Dem,Jared K. Henderson,61,10,48,3,0
Hot Spring,Fenter C,Governor,,Dem,Jared K. Henderson,55,25,29,1,0
Hot Spring,Friendship,Governor,,Dem,Jared K. Henderson,7,7,0,0,0
Hot Spring,Gifford,Governor,,Dem,Jared K. Henderson,64,21,42,1,0
Hot Spring,Glen Rose,Governor,,Dem,Jared K. Henderson,66,29,35,2,0
Hot Spring,Harrison,Governor,,Dem,Jared K. Henderson,14,7,7,0,0
Hot Spring,Henderson,Governor,,Dem,Jared K. Henderson,32,23,8,1,0
Hot Spring,Lone Hill,Governor,,Dem,Jared K. Henderson,41,26,12,3,0
Hot Spring,Ward 1,Governor,,Dem,Jared K. Henderson,226,84,131,11,0
Hot Spring,Ward 2,Governor,,Dem,Jared K. Henderson,198,60,136,2,0
Hot Spring,Ward 3,Governor,,Dem,Jared K. Henderson,135,47,86,2,0
Hot Spring,Ward 4,Governor,,Dem,Jared K. Henderson,280,84,188,8,0
Hot Spring,Magnet,Governor,,Dem,Jared K. Henderson,155,84,69,2,0
Hot Spring,Midway City,Governor,,Dem,Jared K. Henderson,11,6,5,0,0
Hot Spring,Montgomery,Governor,,Dem,Jared K. Henderson,76,45,28,3,0
Hot Spring,Ouachita,Governor,,Dem,Jared K. Henderson,12,5,7,0,0
Hot Spring,Perla City,Governor,,Dem,Jared K. Henderson,33,19,14,0,0
Hot Spring,Prairie,Governor,,Dem,Jared K. Henderson,28,14,12,2,0
Hot Spring,Rockport,Governor,,Dem,Jared K. Henderson,43,17,25,1,0
Hot Spring,Valley,Governor,,Dem,Jared K. Henderson,23,19,4,0,0
Hot Spring,Antioch,Governor,,Lib,Mark West,7,5,2,0,0
Hot Spring,Big Creek,Governor,,Lib,Mark West,2,1,1,0,0
Hot Spring,Bismarck,Governor,,Lib,Mark West,26,13,12,1,0
Hot Spring,Brown Springs,Governor,,Lib,Mark West,0,0,0,0,0
Hot Spring,Butterfield,Governor,,Lib,Mark West,7,3,4,0,0
Hot Spring,Central,Governor,,Lib,Mark West,12,3,9,0,0
Hot Spring,Clear Creek,Governor,,Lib,Mark West,3,2,1,0,0
Hot Spring,DeRoche,Governor,,Lib,Mark West,13,8,5,0,0
Hot Spring,Donaldson City,Governor,,Lib,Mark West,2,2,0,0,0
Hot Spring,Dover,Governor,,Lib,Mark West,6,4,2,0,0
Hot Spring,Fenter A,Governor,,Lib,Mark West,12,4,8,0,0
Hot Spring,Fenter B,Governor,,Lib,Mark West,5,2,3,0,0
Hot Spring,Fenter C,Governor,,Lib,Mark West,1,0,1,0,0
Hot Spring,Friendship,Governor,,Lib,Mark West,0,0,0,0,0
Hot Spring,Gifford,Governor,,Lib,Mark West,10,3,6,1,0
Hot Spring,Glen Rose,Governor,,Lib,Mark West,17,12,5,0,0
Hot Spring,Harrison,Governor,,Lib,Mark West,6,4,2,0,0
Hot Spring,Henderson,Governor,,Lib,Mark West,5,4,1,0,0
Hot Spring,Lone Hill,Governor,,Lib,Mark West,7,5,2,0,0
Hot Spring,Ward 1,Governor,,Lib,Mark West,13,6,7,0,0
Hot Spring,Ward 2,Governor,,Lib,Mark West,17,5,12,0,0
Hot Spring,Ward 3,Governor,,Lib,Mark West,12,4,8,0,0
Hot Spring,Ward 4,Governor,,Lib,Mark West,12,5,7,0,0
Hot Spring,Magnet,Governor,,Lib,Mark West,25,12,13,0,0
Hot Spring,Midway City,Governor,,Lib,Mark West,2,1,1,0,0
Hot Spring,Montgomery,Governor,,Lib,Mark West,16,9,6,1,0
Hot Spring,Ouachita,Governor,,Lib,Mark West,5,1,4,0,0
Hot Spring,Perla City,Governor,,Lib,Mark West,1,1,0,0,0
Hot Spring,Prairie,Governor,,Lib,Mark West,1,1,0,0,0
Hot Spring,Rockport,Governor,,Lib,Mark West,6,3,3,0,0
Hot Spring,Valley,Governor,,Lib,Mark West,7,6,1,0,0
Hot Spring,Antioch,Governor,,Rep,Governor Asa Hutchinson,90,50,38,2,0
Hot Spring,Big Creek,Governor,,Rep,Governor Asa Hutchinson,133,46,87,0,0
Hot Spring,Bismarck,Governor,,Rep,Governor Asa Hutchinson,520,299,217,4,0
Hot Spring,Brown Springs,Governor,,Rep,Governor Asa Hutchinson,48,27,21,0,0
Hot Spring,Butterfield,Governor,,Rep,Governor Asa Hutchinson,214,86,127,1,0
Hot Spring,Central,Governor,,Rep,Governor Asa Hutchinson,209,79,128,2,0
Hot Spring,Clear Creek,Governor,,Rep,Governor Asa Hutchinson,91,72,19,0,0
Hot Spring,DeRoche,Governor,,Rep,Governor Asa Hutchinson,338,233,104,1,0
Hot Spring,Donaldson City,Governor,,Rep,Governor Asa Hutchinson,53,33,20,0,0
Hot Spring,Dover,Governor,,Rep,Governor Asa Hutchinson,200,78,121,1,0
Hot Spring,Fenter A,Governor,,Rep,Governor Asa Hutchinson,259,77,178,4,0
Hot Spring,Fenter B,Governor,,Rep,Governor Asa Hutchinson,222,47,168,7,0
Hot Spring,Fenter C,Governor,,Rep,Governor Asa Hutchinson,12,5,7,0,0
Hot Spring,Friendship,Governor,,Rep,Governor Asa Hutchinson,37,25,12,0,0
Hot Spring,Gifford,Governor,,Rep,Governor Asa Hutchinson,271,131,137,3,0
Hot Spring,Glen Rose,Governor,,Rep,Governor Asa Hutchinson,433,258,173,2,0
Hot Spring,Harrison,Governor,,Rep,Governor Asa Hutchinson,60,35,25,0,0
Hot Spring,Henderson,Governor,,Rep,Governor Asa Hutchinson,159,120,27,12,0
Hot Spring,Lone Hill,Governor,,Rep,Governor Asa Hutchinson,187,80,106,1,0
Hot Spring,Ward 1,Governor,,Rep,Governor Asa Hutchinson,211,72,114,25,0
Hot Spring,Ward 2,Governor,,Rep,Governor Asa Hutchinson,429,124,302,3,0
Hot Spring,Ward 3,Governor,,Rep,Governor Asa Hutchinson,287,96,187,4,0
Hot Spring,Ward 4,Governor,,Rep,Governor Asa Hutchinson,239,81,153,5,0
Hot Spring,Magnet,Governor,,Rep,Governor Asa Hutchinson,749,358,381,10,0
Hot Spring,Midway City,Governor,,Rep,Governor Asa Hutchinson,93,64,29,0,0
Hot Spring,Montgomery,Governor,,Rep,Governor Asa Hutchinson,285,169,107,9,0
Hot Spring,Ouachita,Governor,,Rep,Governor Asa Hutchinson,67,45,22,0,0
Hot Spring,Perla City,Governor,,Rep,Governor Asa Hutchinson,11,3,8,0,0
Hot Spring,Prairie,Governor,,Rep,Governor Asa Hutchinson,126,85,40,1,0
Hot Spring,Rockport,Governor,,Rep,Governor Asa Hutchinson,179,59,118,2,0
Hot Spring,Valley,Governor,,Rep,Governor Asa Hutchinson,156,132,20,4,0
Hot Spring,Antioch,Lieutenant Governor,,Dem,Anthony Bland,16,14,2,0,0
Hot Spring,Big Creek,Lieutenant Governor,,Dem,Anthony Bland,12,7,5,0,0
Hot Spring,Bismarck,Lieutenant Governor,,Dem,Anthony Bland,163,93,67,3,0
Hot Spring,Brown Springs,Lieutenant Governor,,Dem,Anthony Bland,9,1,8,0,0
Hot Spring,Butterfield,Lieutenant Governor,,Dem,Anthony Bland,56,20,36,0,0
Hot Spring,Central,Lieutenant Governor,,Dem,Anthony Bland,69,22,46,1,0
Hot Spring,Clear Creek,Lieutenant Governor,,Dem,Anthony Bland,23,14,9,0,0
Hot Spring,DeRoche,Lieutenant Governor,,Dem,Anthony Bland,103,59,40,4,0
Hot Spring,Donaldson City,Lieutenant Governor,,Dem,Anthony Bland,8,5,3,0,0
Hot Spring,Dover,Lieutenant Governor,,Dem,Anthony Bland,28,12,16,0,0
Hot Spring,Fenter A,Lieutenant Governor,,Dem,Anthony Bland,73,23,48,2,0
Hot Spring,Fenter B,Lieutenant Governor,,Dem,Anthony Bland,65,10,53,2,0
Hot Spring,Fenter C,Lieutenant Governor,,Dem,Anthony Bland,57,24,32,1,0
Hot Spring,Friendship,Lieutenant Governor,,Dem,Anthony Bland,8,8,0,0,0
Hot Spring,Gifford,Lieutenant Governor,,Dem,Anthony Bland,64,23,40,1,0
Hot Spring,Glen Rose,Lieutenant Governor,,Dem,Anthony Bland,65,27,36,2,0
Hot Spring,Harrison,Lieutenant Governor,,Dem,Anthony Bland,12,7,5,0,0
Hot Spring,Henderson,Lieutenant Governor,,Dem,Anthony Bland,39,29,9,1,0
Hot Spring,Lone Hill,Lieutenant Governor,,Dem,Anthony Bland,43,26,14,3,0
Hot Spring,Ward 1,Lieutenant Governor,,Dem,Anthony Bland,250,96,137,17,0
Hot Spring,Ward 2,Lieutenant Governor,,Dem,Anthony Bland,206,54,150,2,0
Hot Spring,Ward 3,Lieutenant Governor,,Dem,Anthony Bland,146,54,90,2,0
Hot Spring,Ward 4,Lieutenant Governor,,Dem,Anthony Bland,303,93,203,7,0
Hot Spring,Magnet,Lieutenant Governor,,Dem,Anthony Bland,153,81,69,3,0
Hot Spring,Midway City,Lieutenant Governor,,Dem,Anthony Bland,8,5,3,0,0
Hot Spring,Montgomery,Lieutenant Governor,,Dem,Anthony Bland,80,47,30,3,0
Hot Spring,Ouachita,Lieutenant Governor,,Dem,Anthony Bland,14,6,8,0,0
Hot Spring,Perla City,Lieutenant Governor,,Dem,Anthony Bland,36,21,15,0,0
Hot Spring,Prairie,Lieutenant Governor,,Dem,Anthony Bland,25,12,11,2,0
Hot Spring,Rockport,Lieutenant Governor,,Dem,Anthony Bland,42,15,26,1,0
Hot Spring,Valley,Lieutenant Governor,,Dem,Anthony Bland,28,24,4,0,0
Hot Spring,Antioch,Lieutenant Governor,,Lib,Frank Gilbert,5,4,1,0,0
Hot Spring,Big Creek,Lieutenant Governor,,Lib,Frank Gilbert,2,1,1,0,0
Hot Spring,Bismarck,Lieutenant Governor,,Lib,Frank Gilbert,25,12,10,3,0
Hot Spring,Brown Springs,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Hot Spring,Butterfield,Lieutenant Governor,,Lib,Frank Gilbert,7,1,6,0,0
Hot Spring,Central,Lieutenant Governor,,Lib,Frank Gilbert,8,3,5,0,0
Hot Spring,Clear Creek,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Hot Spring,DeRoche,Lieutenant Governor,,Lib,Frank Gilbert,11,9,2,0,0
Hot Spring,Donaldson City,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Hot Spring,Dover,Lieutenant Governor,,Lib,Frank Gilbert,5,4,1,0,0
Hot Spring,Fenter A,Lieutenant Governor,,Lib,Frank Gilbert,9,3,5,1,0
Hot Spring,Fenter B,Lieutenant Governor,,Lib,Frank Gilbert,4,2,2,0,0
Hot Spring,Fenter C,Lieutenant Governor,,Lib,Frank Gilbert,2,0,2,0,0
Hot Spring,Friendship,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Hot Spring,Gifford,Lieutenant Governor,,Lib,Frank Gilbert,12,4,7,1,0
Hot Spring,Glen Rose,Lieutenant Governor,,Lib,Frank Gilbert,10,6,4,0,0
Hot Spring,Harrison,Lieutenant Governor,,Lib,Frank Gilbert,5,3,2,0,0
Hot Spring,Henderson,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Hot Spring,Lone Hill,Lieutenant Governor,,Lib,Frank Gilbert,7,5,2,0,0
Hot Spring,Ward 1,Lieutenant Governor,,Lib,Frank Gilbert,10,4,6,0,0
Hot Spring,Ward 2,Lieutenant Governor,,Lib,Frank Gilbert,15,8,7,0,0
Hot Spring,Ward 3,Lieutenant Governor,,Lib,Frank Gilbert,14,6,8,0,0
Hot Spring,Ward 4,Lieutenant Governor,,Lib,Frank Gilbert,6,3,3,0,0
Hot Spring,Magnet,Lieutenant Governor,,Lib,Frank Gilbert,18,11,7,0,0
Hot Spring,Midway City,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Hot Spring,Montgomery,Lieutenant Governor,,Lib,Frank Gilbert,14,7,6,1,0
Hot Spring,Ouachita,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Hot Spring,Perla City,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Hot Spring,Prairie,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Hot Spring,Rockport,Lieutenant Governor,,Lib,Frank Gilbert,6,1,5,0,0
Hot Spring,Valley,Lieutenant Governor,,Lib,Frank Gilbert,3,3,0,0,0
Hot Spring,Antioch,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,92,50,40,2,0
Hot Spring,Big Creek,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,136,44,92,0,0
Hot Spring,Bismarck,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,521,299,218,4,0
Hot Spring,Brown Springs,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,48,28,20,0,0
Hot Spring,Butterfield,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,215,85,128,2,0
Hot Spring,Central,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,213,77,134,2,0
Hot Spring,Clear Creek,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,91,71,20,0,0
Hot Spring,DeRoche,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,331,227,104,0,0
Hot Spring,Donaldson City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,51,31,20,0,0
Hot Spring,Dover,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,198,74,123,1,0
Hot Spring,Fenter A,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,270,83,183,4,0
Hot Spring,Fenter B,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,218,47,164,7,0
Hot Spring,Fenter C,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,10,6,4,0,0
Hot Spring,Friendship,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,36,24,12,0,0
Hot Spring,Gifford,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,267,129,135,3,0
Hot Spring,Glen Rose,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,439,265,172,2,0
Hot Spring,Harrison,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,63,36,27,0,0
Hot Spring,Henderson,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,158,118,28,12,0
Hot Spring,Lone Hill,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,185,80,104,1,0
Hot Spring,Ward 1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,190,63,109,18,0
Hot Spring,Ward 2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,421,125,293,3,0
Hot Spring,Ward 3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,273,86,183,4,0
Hot Spring,Ward 4,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,223,73,144,6,0
Hot Spring,Magnet,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,755,359,387,9,0
Hot Spring,Midway City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,96,64,32,0,0
Hot Spring,Montgomery,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,282,169,104,9,0
Hot Spring,Ouachita,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,70,45,25,0,0
Hot Spring,Perla City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,8,1,7,0,0
Hot Spring,Prairie,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,129,88,40,1,0
Hot Spring,Rockport,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,179,64,113,2,0
Hot Spring,Valley,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,157,132,21,4,0
Hot Spring,Antioch,Attorney General,,Rep,Attorney General Leslie Rutledge,94,52,40,2,0
Hot Spring,Big Creek,Attorney General,,Rep,Attorney General Leslie Rutledge,136,46,90,0,0
Hot Spring,Bismarck,Attorney General,,Rep,Attorney General Leslie Rutledge,503,287,213,3,0
Hot Spring,Brown Springs,Attorney General,,Rep,Attorney General Leslie Rutledge,47,27,20,0,0
