county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Clark,ARKADELPHIA WARD 3,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,ARKADELPHIA WARD 4,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,ARKADELPHIA WARD 5,U.S. House,4,NON,Write-In,1,1,0,0,0
Clark,CADDO VALLEY WARDS 1-3,U.S. House,4,NON,Write-In,1,1,0,0,0
Clark,NORTHEAST COUNTY,U.S. House,4,NON,Write-In,2,0,0,2,0
Clark,CURTIS,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,CENTRAL,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,EAST COUNTY,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,GUM SPRINGS INSIDE/OUTSIDE,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,GURDON GENERAL,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,SOUTH COUNTY,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,WHELEN SPRINGS,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,GURDON WARDS 1-5,U.S. House,4,NON,Write-In,1,1,0,0,0
Clark,HOLLYWOOD,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,WEST COUNTY,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,OKOLONA CITY,U.S. House,4,NON,Write-In,0,0,0,0,0
Clark,AMITY CITY,Governor,,LIB,Mark West,6,4,0,2,0
Clark,NORTH COUNTY,Governor,,LIB,Mark West,12,10,0,2,0
Clark,ARKADELPHIA WARD 1,Governor,,LIB,Mark West,6,2,0,2,2
Clark,ARKADELPHIA WARD 2,Governor,,LIB,Mark West,6,1,0,5,0
Clark,ARKADELPHIA WARD 3,Governor,,LIB,Mark West,19,11,0,8,0
Clark,ARKADELPHIA WARD 4,Governor,,LIB,Mark West,14,6,0,8,0
Clark,ARKADELPHIA WARD 5,Governor,,LIB,Mark West,11,3,0,8,0
Clark,CADDO VALLEY WARDS 1-3,Governor,,LIB,Mark West,3,2,0,1,0
Clark,NORTHEAST COUNTY,Governor,,LIB,Mark West,8,3,0,5,0
Clark,CURTIS,Governor,,LIB,Mark West,3,1,0,2,0
Clark,CENTRAL,Governor,,LIB,Mark West,6,4,0,2,0
Clark,EAST COUNTY,Governor,,LIB,Mark West,10,4,0,5,1
Clark,GUM SPRINGS INSIDE/OUTSIDE,Governor,,LIB,Mark West,3,2,0,0,1
Clark,GURDON GENERAL,Governor,,LIB,Mark West,2,1,0,1,0
Clark,SOUTH COUNTY,Governor,,LIB,Mark West,6,1,0,5,0
Clark,WHELEN SPRINGS,Governor,,LIB,Mark West,0,0,0,0,0
Clark,GURDON WARDS 1-5,Governor,,LIB,Mark West,10,8,0,2,0
Clark,HOLLYWOOD,Governor,,LIB,Mark West,3,2,0,1,0
Clark,WEST COUNTY,Governor,,LIB,Mark West,3,1,0,2,0
Clark,OKOLONA CITY,Governor,,LIB,Mark West,1,1,0,0,0
Clark,AMITY CITY,Governor,,REP,Governor Asa Hutchinson,123,106,0,14,3
Clark,NORTH COUNTY,Governor,,REP,Governor Asa Hutchinson,288,212,0,66,10
Clark,ARKADELPHIA WARD 1,Governor,,REP,Governor Asa Hutchinson,128,57,0,67,4
Clark,ARKADELPHIA WARD 2,Governor,,REP,Governor Asa Hutchinson,270,95,0,164,11
Clark,ARKADELPHIA WARD 3,Governor,,REP,Governor Asa Hutchinson,208,89,0,106,13
Clark,ARKADELPHIA WARD 4,Governor,,REP,Governor Asa Hutchinson,215,92,0,112,11
Clark,ARKADELPHIA WARD 5,Governor,,REP,Governor Asa Hutchinson,482,193,0,276,13
Clark,CADDO VALLEY WARDS 1-3,Governor,,REP,Governor Asa Hutchinson,121,82,0,37,2
Clark,NORTHEAST COUNTY,Governor,,REP,Governor Asa Hutchinson,436,153,0,271,12
Clark,CURTIS,Governor,,REP,Governor Asa Hutchinson,163,107,0,55,1
Clark,CENTRAL,Governor,,REP,Governor Asa Hutchinson,309,98,0,202,9
Clark,EAST COUNTY,Governor,,REP,Governor Asa Hutchinson,231,119,0,110,2
Clark,GUM SPRINGS INSIDE/OUTSIDE,Governor,,REP,Governor Asa Hutchinson,159,72,0,86,1
Clark,GURDON GENERAL,Governor,,REP,Governor Asa Hutchinson,155,107,0,45,3
Clark,SOUTH COUNTY,Governor,,REP,Governor Asa Hutchinson,136,87,0,48,1
Clark,WHELEN SPRINGS,Governor,,REP,Governor Asa Hutchinson,12,11,0,1,0
Clark,GURDON WARDS 1-5,Governor,,REP,Governor Asa Hutchinson,260,158,0,97,5
Clark,HOLLYWOOD,Governor,,REP,Governor Asa Hutchinson,118,53,0,65,0
Clark,WEST COUNTY,Governor,,REP,Governor Asa Hutchinson,140,78,0,57,5
Clark,OKOLONA CITY,Governor,,REP,Governor Asa Hutchinson,34,27,0,7,0
Clark,AMITY CITY,Governor,,DEM,Jared K. Henderson,23,20,0,3,0
Clark,NORTH COUNTY,Governor,,DEM,Jared K. Henderson,53,27,0,25,1
Clark,ARKADELPHIA WARD 1,Governor,,DEM,Jared K. Henderson,96,42,0,52,2
Clark,ARKADELPHIA WARD 2,Governor,,DEM,Jared K. Henderson,297,95,0,190,12
Clark,ARKADELPHIA WARD 3,Governor,,DEM,Jared K. Henderson,210,79,0,123,8
Clark,ARKADELPHIA WARD 4,Governor,,DEM,Jared K. Henderson,455,188,0,249,18
Clark,ARKADELPHIA WARD 5,Governor,,DEM,Jared K. Henderson,320,118,0,188,14
Clark,CADDO VALLEY WARDS 1-3,Governor,,DEM,Jared K. Henderson,77,34,0,39,4
Clark,NORTHEAST COUNTY,Governor,,DEM,Jared K. Henderson,150,47,0,100,3
Clark,CURTIS,Governor,,DEM,Jared K. Henderson,74,37,0,37,0
Clark,CENTRAL,Governor,,DEM,Jared K. Henderson,104,16,0,78,10
Clark,EAST COUNTY,Governor,,DEM,Jared K. Henderson,203,81,0,117,5
Clark,GUM SPRINGS INSIDE/OUTSIDE,Governor,,DEM,Jared K. Henderson,80,30,0,48,2
Clark,GURDON GENERAL,Governor,,DEM,Jared K. Henderson,49,31,0,18,0
Clark,SOUTH COUNTY,Governor,,DEM,Jared K. Henderson,46,20,0,22,4
Clark,WHELEN SPRINGS,Governor,,DEM,Jared K. Henderson,2,0,0,2,0
Clark,GURDON WARDS 1-5,Governor,,DEM,Jared K. Henderson,210,145,0,58,7
Clark,HOLLYWOOD,Governor,,DEM,Jared K. Henderson,27,9,0,16,2
Clark,WEST COUNTY,Governor,,DEM,Jared K. Henderson,113,50,0,49,14
Clark,OKOLONA CITY,Governor,,DEM,Jared K. Henderson,22,15,0,7,0
Clark,AMITY CITY,Lieutenant Governor,,DEM,Anthony Bland,22,20,0,2,0
Clark,NORTH COUNTY,Lieutenant Governor,,DEM,Anthony Bland,59,31,0,26,2
Clark,ARKADELPHIA WARD 1,Lieutenant Governor,,DEM,Anthony Bland,108,48,0,54,6
Clark,ARKADELPHIA WARD 2,Lieutenant Governor,,DEM,Anthony Bland,315,103,0,199,13
Clark,ARKADELPHIA WARD 3,Lieutenant Governor,,DEM,Anthony Bland,222,84,0,126,12
Clark,ARKADELPHIA WARD 4,Lieutenant Governor,,DEM,Anthony Bland,467,190,0,259,18
Clark,ARKADELPHIA WARD 5,Lieutenant Governor,,DEM,Anthony Bland,349,125,0,206,18
Clark,CADDO VALLEY WARDS 1-3,Lieutenant Governor,,DEM,Anthony Bland,75,34,0,37,4
Clark,NORTHEAST COUNTY,Lieutenant Governor,,DEM,Anthony Bland,157,47,0,104,6
Clark,CURTIS,Lieutenant Governor,,DEM,Anthony Bland,74,39,0,34,1
Clark,CENTRAL,Lieutenant Governor,,DEM,Anthony Bland,106,18,0,78,10
Clark,EAST COUNTY,Lieutenant Governor,,DEM,Anthony Bland,218,86,0,126,6
Clark,GUM SPRINGS INSIDE/OUTSIDE,Lieutenant Governor,,DEM,Anthony Bland,79,28,0,48,3
Clark,GURDON GENERAL,Lieutenant Governor,,DEM,Anthony Bland,52,35,0,17,0
Clark,SOUTH COUNTY,Lieutenant Governor,,DEM,Anthony Bland,46,18,0,24,4
Clark,WHELEN SPRINGS,Lieutenant Governor,,DEM,Anthony Bland,2,0,0,2,0
Clark,GURDON WARDS 1-5,Lieutenant Governor,,DEM,Anthony Bland,215,142,0,65,8
Clark,HOLLYWOOD,Lieutenant Governor,,DEM,Anthony Bland,29,10,0,18,1
Clark,WEST COUNTY,Lieutenant Governor,,DEM,Anthony Bland,107,46,0,47,14
Clark,OKOLONA CITY,Lieutenant Governor,,DEM,Anthony Bland,24,17,0,7,0
Clark,AMITY CITY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,121,103,0,15,3
Clark,NORTH COUNTY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,288,214,0,65,9
Clark,ARKADELPHIA WARD 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,113,49,0,62,2
Clark,ARKADELPHIA WARD 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,248,83,0,156,9
Clark,ARKADELPHIA WARD 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,200,86,0,104,10
Clark,ARKADELPHIA WARD 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,210,90,0,108,12
Clark,ARKADELPHIA WARD 5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,452,181,0,262,9
Clark,CADDO VALLEY WARDS 1-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,122,83,0,37,2
Clark,NORTHEAST COUNTY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,433,154,0,269,10
Clark,CURTIS,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,164,104,0,60,0
Clark,CENTRAL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,309,98,0,202,9
Clark,EAST COUNTY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,221,115,0,104,2
Clark,GUM SPRINGS INSIDE/OUTSIDE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,160,74,0,85,1
Clark,GURDON GENERAL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,158,108,0,47,3
Clark,SOUTH COUNTY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,141,91,0,49,1
Clark,WHELEN SPRINGS,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,12,11,0,1,0
Clark,GURDON WARDS 1-5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,250,152,0,94,4
Clark,HOLLYWOOD,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,118,54,0,63,1
Clark,WEST COUNTY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,145,82,0,58,5
Clark,OKOLONA CITY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,33,26,0,7,0
Clark,AMITY CITY,Lieutenant Governor,,LIB,Frank Gilbert,7,5,0,2,0
Clark,NORTH COUNTY,Lieutenant Governor,,LIB,Frank Gilbert,6,3,0,3,0
Clark,ARKADELPHIA WARD 1,Lieutenant Governor,,LIB,Frank Gilbert,8,3,0,5,0
Clark,ARKADELPHIA WARD 2,Lieutenant Governor,,LIB,Frank Gilbert,11,3,0,7,1
Clark,ARKADELPHIA WARD 3,Lieutenant Governor,,LIB,Frank Gilbert,13,6,0,7,0
Clark,ARKADELPHIA WARD 4,Lieutenant Governor,,LIB,Frank Gilbert,16,9,0,7,0
Clark,ARKADELPHIA WARD 5,Lieutenant Governor,,LIB,Frank Gilbert,13,6,0,7,0
Clark,CADDO VALLEY WARDS 1-3,Lieutenant Governor,,LIB,Frank Gilbert,5,2,0,3,0
Clark,NORTHEAST COUNTY,Lieutenant Governor,,LIB,Frank Gilbert,4,2,0,2,0
Clark,CURTIS,Lieutenant Governor,,LIB,Frank Gilbert,3,2,0,1,0
Clark,CENTRAL,Lieutenant Governor,,LIB,Frank Gilbert,5,2,0,3,0
Clark,EAST COUNTY,Lieutenant Governor,,LIB,Frank Gilbert,7,3,0,4,0
Clark,GUM SPRINGS INSIDE/OUTSIDE,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,1,0
Clark,GURDON GENERAL,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Clark,SOUTH COUNTY,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,2,0
Clark,WHELEN SPRINGS,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Clark,GURDON WARDS 1-5,Lieutenant Governor,,LIB,Frank Gilbert,11,11,0,0,0
Clark,HOLLYWOOD,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Clark,WEST COUNTY,Lieutenant Governor,,LIB,Frank Gilbert,3,1,0,2,0
Clark,OKOLONA CITY,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Clark,AMITY CITY,Attorney General,,DEM,Mike Lee,27,24,0,3,0
Clark,NORTH COUNTY,Attorney General,,DEM,Mike Lee,65,34,0,29,2
Clark,ARKADELPHIA WARD 1,Attorney General,,DEM,Mike Lee,119,50,0,62,7
Clark,ARKADELPHIA WARD 2,Attorney General,,DEM,Mike Lee,323,109,0,201,13
Clark,ARKADELPHIA WARD 3,Attorney General,,DEM,Mike Lee,240,90,0,136,14
Clark,ARKADELPHIA WARD 4,Attorney General,,DEM,Mike Lee,483,191,0,274,18
Clark,ARKADELPHIA WARD 5,Attorney General,,DEM,Mike Lee,389,143,0,229,17
Clark,CADDO VALLEY WARDS 1-3,Attorney General,,DEM,Mike Lee,81,36,0,41,4
Clark,NORTHEAST COUNTY,Attorney General,,DEM,Mike Lee,165,49,0,111,5
Clark,CURTIS,Attorney General,,DEM,Mike Lee,81,41,0,39,1
Clark,CENTRAL,Attorney General,,DEM,Mike Lee,120,20,0,89,11
Clark,EAST COUNTY,Attorney General,,DEM,Mike Lee,227,94,0,126,7
Clark,GUM SPRINGS INSIDE/OUTSIDE,Attorney General,,DEM,Mike Lee,84,31,0,51,2
Clark,GURDON GENERAL,Attorney General,,DEM,Mike Lee,51,32,0,18,1
Clark,SOUTH COUNTY,Attorney General,,DEM,Mike Lee,47,20,0,23,4
Clark,WHELEN SPRINGS,Attorney General,,DEM,Mike Lee,2,0,0,2,0
Clark,GURDON WARDS 1-5,Attorney General,,DEM,Mike Lee,223,150,0,64,9
Clark,HOLLYWOOD,Attorney General,,DEM,Mike Lee,34,12,0,22,0
Clark,WEST COUNTY,Attorney General,,DEM,Mike Lee,115,51,0,50,14
Clark,OKOLONA CITY,Attorney General,,DEM,Mike Lee,25,18,0,7,0
Clark,AMITY CITY,Attorney General,,REP,Attorney General Leslie Rutledge,120,102,0,15,3
Clark,NORTH COUNTY,Attorney General,,REP,Attorney General Leslie Rutledge,283,211,0,63,9
Clark,ARKADELPHIA WARD 1,Attorney General,,REP,Attorney General Leslie Rutledge,105,50,0,54,1
Clark,ARKADELPHIA WARD 2,Attorney General,,REP,Attorney General Leslie Rutledge,244,79,0,156,9
Clark,ARKADELPHIA WARD 3,Attorney General,,REP,Attorney General Leslie Rutledge,176,74,0,94,8
Clark,ARKADELPHIA WARD 4,Attorney General,,REP,Attorney General Leslie Rutledge,193,87,0,94,12
Clark,ARKADELPHIA WARD 5,Attorney General,,REP,Attorney General Leslie Rutledge,410,160,0,240,10
Clark,CADDO VALLEY WARDS 1-3,Attorney General,,REP,Attorney General Leslie Rutledge,121,83,0,36,2
Clark,NORTHEAST COUNTY,Attorney General,,REP,Attorney General Leslie Rutledge,421,151,0,259,11
Clark,CURTIS,Attorney General,,REP,Attorney General Leslie Rutledge,157,102,0,55,0
Clark,CENTRAL,Attorney General,,REP,Attorney General Leslie Rutledge,290,94,0,188,8
Clark,EAST COUNTY,Attorney General,,REP,Attorney General Leslie Rutledge,210,107,0,102,1
Clark,GUM SPRINGS INSIDE/OUTSIDE,Attorney General,,REP,Attorney General Leslie Rutledge,150,69,0,80,1
Clark,GURDON GENERAL,Attorney General,,REP,Attorney General Leslie Rutledge,155,108,0,45,2
Clark,SOUTH COUNTY,Attorney General,,REP,Attorney General Leslie Rutledge,136,86,0,49,1
Clark,WHELEN SPRINGS,Attorney General,,REP,Attorney General Leslie Rutledge,12,11,0,1,0
Clark,GURDON WARDS 1-5,Attorney General,,REP,Attorney General Leslie Rutledge,246,150,0,93,3
Clark,HOLLYWOOD,Attorney General,,REP,Attorney General Leslie Rutledge,109,48,0,59,2
Clark,WEST COUNTY,Attorney General,,REP,Attorney General Leslie Rutledge,139,78,0,56,5
Clark,OKOLONA CITY,Attorney General,,REP,Attorney General Leslie Rutledge,31,24,0,7,0
Clark,AMITY CITY,Attorney General,,LIB,Kerry Hicks,5,4,0,1,0
Clark,NORTH COUNTY,Attorney General,,LIB,Kerry Hicks,6,5,0,1,0
Clark,ARKADELPHIA WARD 1,Attorney General,,LIB,Kerry Hicks,5,1,0,4,0
Clark,ARKADELPHIA WARD 2,Attorney General,,LIB,Kerry Hicks,7,3,0,3,1
Clark,ARKADELPHIA WARD 3,Attorney General,,LIB,Kerry Hicks,16,11,0,5,0
Clark,ARKADELPHIA WARD 4,Attorney General,,LIB,Kerry Hicks,16,10,0,6,0
Clark,ARKADELPHIA WARD 5,Attorney General,,LIB,Kerry Hicks,12,6,0,6,0
Clark,CADDO VALLEY WARDS 1-3,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Clark,NORTHEAST COUNTY,Attorney General,,LIB,Kerry Hicks,8,3,0,5,0
Clark,CURTIS,Attorney General,,LIB,Kerry Hicks,2,1,0,1,0
Clark,CENTRAL,Attorney General,,LIB,Kerry Hicks,8,3,0,5,0
Clark,EAST COUNTY,Attorney General,,LIB,Kerry Hicks,7,2,0,5,0
Clark,GUM SPRINGS INSIDE/OUTSIDE,Attorney General,,LIB,Kerry Hicks,7,4,0,2,1
Clark,GURDON GENERAL,Attorney General,,LIB,Kerry Hicks,4,2,0,2,0
Clark,SOUTH COUNTY,Attorney General,,LIB,Kerry Hicks,5,2,0,3,0
Clark,WHELEN SPRINGS,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Clark,GURDON WARDS 1-5,Attorney General,,LIB,Kerry Hicks,15,13,0,2,0
Clark,HOLLYWOOD,Attorney General,,LIB,Kerry Hicks,4,3,0,1,0
Clark,WEST COUNTY,Attorney General,,LIB,Kerry Hicks,4,2,0,2,0
Clark,OKOLONA CITY,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Clark,AMITY CITY,Secretary of State,,LIB,Christopher Olson,9,7,0,2,0
Clark,NORTH COUNTY,Secretary of State,,LIB,Christopher Olson,6,6,0,0,0
Clark,ARKADELPHIA WARD 1,Secretary of State,,LIB,Christopher Olson,7,4,0,3,0
Clark,ARKADELPHIA WARD 2,Secretary of State,,LIB,Christopher Olson,11,2,0,8,1
Clark,ARKADELPHIA WARD 3,Secretary of State,,LIB,Christopher Olson,13,7,0,6,0
Clark,ARKADELPHIA WARD 4,Secretary of State,,LIB,Christopher Olson,12,6,0,6,0
Clark,ARKADELPHIA WARD 5,Secretary of State,,LIB,Christopher Olson,19,9,0,10,0
Clark,CADDO VALLEY WARDS 1-3,Secretary of State,,LIB,Christopher Olson,5,3,0,2,0
Clark,NORTHEAST COUNTY,Secretary of State,,LIB,Christopher Olson,7,4,0,3,0
Clark,CURTIS,Secretary of State,,LIB,Christopher Olson,3,2,0,1,0
Clark,CENTRAL,Secretary of State,,LIB,Christopher Olson,12,7,0,5,0
Clark,EAST COUNTY,Secretary of State,,LIB,Christopher Olson,7,3,0,4,0
Clark,GUM SPRINGS INSIDE/OUTSIDE,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Clark,GURDON GENERAL,Secretary of State,,LIB,Christopher Olson,4,2,0,2,0
Clark,SOUTH COUNTY,Secretary of State,,LIB,Christopher Olson,3,1,0,2,0
Clark,WHELEN SPRINGS,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Clark,GURDON WARDS 1-5,Secretary of State,,LIB,Christopher Olson,12,12,0,0,0
Clark,HOLLYWOOD,Secretary of State,,LIB,Christopher Olson,2,1,0,1,0
Clark,WEST COUNTY,Secretary of State,,LIB,Christopher Olson,5,3,0,2,0
Clark,OKOLONA CITY,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Clark,AMITY CITY,Secretary of State,,DEM,Susan Inman,30,28,0,2,0
Clark,NORTH COUNTY,Secretary of State,,DEM,Susan Inman,74,39,0,32,3
Clark,ARKADELPHIA WARD 1,Secretary of State,,DEM,Susan Inman,123,54,0,63,6
Clark,ARKADELPHIA WARD 2,Secretary of State,,DEM,Susan Inman,330,111,0,205,14
Clark,ARKADELPHIA WARD 3,Secretary of State,,DEM,Susan Inman,249,100,0,134,15
Clark,ARKADELPHIA WARD 4,Secretary of State,,DEM,Susan Inman,501,202,0,280,19
Clark,ARKADELPHIA WARD 5,Secretary of State,,DEM,Susan Inman,395,141,0,236,18
Clark,CADDO VALLEY WARDS 1-3,Secretary of State,,DEM,Susan Inman,83,36,0,43,4
Clark,NORTHEAST COUNTY,Secretary of State,,DEM,Susan Inman,181,54,0,122,5
Clark,CURTIS,Secretary of State,,DEM,Susan Inman,84,47,0,36,1
Clark,CENTRAL,Secretary of State,,DEM,Susan Inman,126,23,0,92,11
Clark,EAST COUNTY,Secretary of State,,DEM,Susan Inman,237,95,0,136,6
Clark,GUM SPRINGS INSIDE/OUTSIDE,Secretary of State,,DEM,Susan Inman,92,34,0,55,3
Clark,GURDON GENERAL,Secretary of State,,DEM,Susan Inman,46,30,0,15,1
