county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Grant,Merry Green 2,U.S. House,4,REP,Representative Bruce Westerman,329,116,209,4,0
Grant,River,U.S. House,4,REP,Representative Bruce Westerman,269,208,60,1,0
Grant,Simpson 1,U.S. House,4,REP,Representative Bruce Westerman,325,208,114,3,0
Grant,Simpson 2,U.S. House,4,REP,Representative Bruce Westerman,236,136,98,2,0
Grant,Tennessee,U.S. House,4,REP,Representative Bruce Westerman,153,132,18,3,0
Grant,Ward 1,U.S. House,4,REP,Representative Bruce Westerman,415,169,237,9,0
Grant,Ward 2,U.S. House,4,REP,Representative Bruce Westerman,355,128,223,4,0
Grant,Ward 3,U.S. House,4,REP,Representative Bruce Westerman,290,137,153,0,0
Grant,Washington,U.S. House,4,REP,Representative Bruce Westerman,415,211,203,1,0
Grant,Calvert,U.S. House,4,LIB,Tom Canada,3,2,1,0,0
Grant,Darysaw,U.S. House,4,LIB,Tom Canada,1,0,1,0,0
Grant,Davis,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Grant,DeKalb 1,U.S. House,4,LIB,Tom Canada,5,3,1,0,1
Grant,DeKalb 2,U.S. House,4,LIB,Tom Canada,7,6,1,0,0
Grant,Fenter,U.S. House,4,LIB,Tom Canada,2,1,1,0,0
Grant,Franklin,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Grant,Madison,U.S. House,4,LIB,Tom Canada,2,1,1,0,0
Grant,Merry Green 1,U.S. House,4,LIB,Tom Canada,8,3,5,0,0
Grant,Merry Green 2,U.S. House,4,LIB,Tom Canada,5,0,5,0,0
Grant,River,U.S. House,4,LIB,Tom Canada,8,7,1,0,0
Grant,Simpson 1,U.S. House,4,LIB,Tom Canada,6,4,2,0,0
Grant,Simpson 2,U.S. House,4,LIB,Tom Canada,5,2,3,0,0
Grant,Tennessee,U.S. House,4,LIB,Tom Canada,2,1,1,0,0
Grant,Ward 1,U.S. House,4,LIB,Tom Canada,11,4,7,0,0
Grant,Ward 2,U.S. House,4,LIB,Tom Canada,14,6,8,0,0
Grant,Ward 3,U.S. House,4,LIB,Tom Canada,6,1,4,1,0
Grant,Washington,U.S. House,4,LIB,Tom Canada,9,7,2,0,0
Grant,Calvert,U.S. House,4,NON,Write-In,1,1,0,0,0
Grant,Darysaw,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Davis,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,DeKalb 1,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,DeKalb 2,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Fenter,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Franklin,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Madison,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Merry Green 1,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Merry Green 2,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,River,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Simpson 1,U.S. House,4,NON,Write-In,1,1,0,0,0
Grant,Simpson 2,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Tennessee,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Ward 1,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Ward 2,U.S. House,4,NON,Write-In,1,0,1,0,0
Grant,Ward 3,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Washington,U.S. House,4,NON,Write-In,0,0,0,0,0
Grant,Calvert,Governor,,LIB,Mark West,11,6,5,0,0
Grant,Darysaw,Governor,,LIB,Mark West,3,3,0,0,0
Grant,Davis,Governor,,LIB,Mark West,5,1,4,0,0
Grant,DeKalb 1,Governor,,LIB,Mark West,5,3,1,0,1
Grant,DeKalb 2,Governor,,LIB,Mark West,6,5,1,0,0
Grant,Fenter,Governor,,LIB,Mark West,6,5,1,0,0
Grant,Franklin,Governor,,LIB,Mark West,2,1,1,0,0
Grant,Madison,Governor,,LIB,Mark West,3,3,0,0,0
Grant,Merry Green 1,Governor,,LIB,Mark West,10,0,10,0,0
Grant,Merry Green 2,Governor,,LIB,Mark West,7,2,5,0,0
Grant,River,Governor,,LIB,Mark West,11,10,1,0,0
Grant,Simpson 1,Governor,,LIB,Mark West,5,4,1,0,0
Grant,Simpson 2,Governor,,LIB,Mark West,9,5,4,0,0
Grant,Tennessee,Governor,,LIB,Mark West,4,2,2,0,0
Grant,Ward 1,Governor,,LIB,Mark West,12,6,6,0,0
Grant,Ward 2,Governor,,LIB,Mark West,14,4,10,0,0
Grant,Ward 3,Governor,,LIB,Mark West,3,0,3,0,0
Grant,Washington,Governor,,LIB,Mark West,11,7,4,0,0
Grant,Calvert,Governor,,REP,Governor Asa Hutchinson,420,221,190,2,7
Grant,Darysaw,Governor,,REP,Governor Asa Hutchinson,151,78,72,1,0
Grant,Davis,Governor,,REP,Governor Asa Hutchinson,87,54,33,0,0
Grant,DeKalb 1,Governor,,REP,Governor Asa Hutchinson,64,37,27,0,0
Grant,DeKalb 2,Governor,,REP,Governor Asa Hutchinson,151,131,17,1,2
Grant,Fenter,Governor,,REP,Governor Asa Hutchinson,212,163,46,2,1
Grant,Franklin,Governor,,REP,Governor Asa Hutchinson,74,36,38,0,0
Grant,Madison,Governor,,REP,Governor Asa Hutchinson,157,103,54,0,0
Grant,Merry Green 1,Governor,,REP,Governor Asa Hutchinson,385,139,240,5,1
Grant,Merry Green 2,Governor,,REP,Governor Asa Hutchinson,328,110,214,4,0
Grant,River,Governor,,REP,Governor Asa Hutchinson,271,207,63,1,0
Grant,Simpson 1,Governor,,REP,Governor Asa Hutchinson,321,201,116,4,0
Grant,Simpson 2,Governor,,REP,Governor Asa Hutchinson,233,135,96,2,0
Grant,Tennessee,Governor,,REP,Governor Asa Hutchinson,156,134,19,3,0
Grant,Ward 1,Governor,,REP,Governor Asa Hutchinson,422,176,235,11,0
Grant,Ward 2,Governor,,REP,Governor Asa Hutchinson,360,140,216,4,0
Grant,Ward 3,Governor,,REP,Governor Asa Hutchinson,307,145,161,1,0
Grant,Washington,Governor,,REP,Governor Asa Hutchinson,425,220,203,1,1
Grant,Calvert,Governor,,DEM,Jared K. Henderson,56,34,21,1,0
Grant,Darysaw,Governor,,DEM,Jared K. Henderson,55,33,22,0,0
Grant,Davis,Governor,,DEM,Jared K. Henderson,16,8,8,0,0
Grant,DeKalb 1,Governor,,DEM,Jared K. Henderson,12,9,3,0,0
Grant,DeKalb 2,Governor,,DEM,Jared K. Henderson,35,30,5,0,0
Grant,Fenter,Governor,,DEM,Jared K. Henderson,29,19,10,0,0
Grant,Franklin,Governor,,DEM,Jared K. Henderson,11,8,3,0,0
Grant,Madison,Governor,,DEM,Jared K. Henderson,40,25,13,2,0
Grant,Merry Green 1,Governor,,DEM,Jared K. Henderson,63,17,45,1,0
Grant,Merry Green 2,Governor,,DEM,Jared K. Henderson,57,17,38,2,0
Grant,River,Governor,,DEM,Jared K. Henderson,96,62,34,0,0
Grant,Simpson 1,Governor,,DEM,Jared K. Henderson,62,39,22,1,0
Grant,Simpson 2,Governor,,DEM,Jared K. Henderson,31,16,14,0,1
Grant,Tennessee,Governor,,DEM,Jared K. Henderson,23,21,2,0,0
Grant,Ward 1,Governor,,DEM,Jared K. Henderson,100,25,73,2,0
Grant,Ward 2,Governor,,DEM,Jared K. Henderson,84,21,62,1,0
Grant,Ward 3,Governor,,DEM,Jared K. Henderson,69,19,47,3,0
Grant,Washington,Governor,,DEM,Jared K. Henderson,59,29,30,0,0
Grant,Calvert,Lieutenant Governor,,DEM,Anthony Bland,58,35,21,1,1
Grant,Darysaw,Lieutenant Governor,,DEM,Anthony Bland,64,40,23,1,0
Grant,Davis,Lieutenant Governor,,DEM,Anthony Bland,16,8,8,0,0
Grant,DeKalb 1,Lieutenant Governor,,DEM,Anthony Bland,12,9,3,0,0
Grant,DeKalb 2,Lieutenant Governor,,DEM,Anthony Bland,29,25,4,0,0
Grant,Fenter,Lieutenant Governor,,DEM,Anthony Bland,34,21,13,0,0
Grant,Franklin,Lieutenant Governor,,DEM,Anthony Bland,11,7,4,0,0
Grant,Madison,Lieutenant Governor,,DEM,Anthony Bland,34,22,11,1,0
Grant,Merry Green 1,Lieutenant Governor,,DEM,Anthony Bland,59,16,41,2,0
Grant,Merry Green 2,Lieutenant Governor,,DEM,Anthony Bland,61,17,42,2,0
Grant,River,Lieutenant Governor,,DEM,Anthony Bland,95,61,34,0,0
Grant,Simpson 1,Lieutenant Governor,,DEM,Anthony Bland,56,37,17,2,0
Grant,Simpson 2,Lieutenant Governor,,DEM,Anthony Bland,30,16,13,0,1
Grant,Tennessee,Lieutenant Governor,,DEM,Anthony Bland,29,25,4,0,0
Grant,Ward 1,Lieutenant Governor,,DEM,Anthony Bland,105,33,69,3,0
Grant,Ward 2,Lieutenant Governor,,DEM,Anthony Bland,86,28,57,1,0
Grant,Ward 3,Lieutenant Governor,,DEM,Anthony Bland,76,21,52,3,0
Grant,Washington,Lieutenant Governor,,DEM,Anthony Bland,57,27,30,0,0
Grant,Calvert,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,423,224,191,2,6
Grant,Darysaw,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,145,74,71,0,0
Grant,Davis,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,90,54,36,0,0
Grant,DeKalb 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,67,40,27,0,0
Grant,DeKalb 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,143,122,18,1,2
Grant,Fenter,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,210,165,42,2,1
Grant,Franklin,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,75,37,38,0,0
Grant,Madison,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,162,107,55,0,0
Grant,Merry Green 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,391,136,250,4,1
Grant,Merry Green 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,325,109,212,4,0
Grant,River,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,277,213,63,1,0
Grant,Simpson 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,325,204,118,3,0
Grant,Simpson 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,234,135,97,2,0
Grant,Tennessee,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,150,129,18,3,0
Grant,Ward 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,423,170,243,10,0
Grant,Ward 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,352,130,218,4,0
Grant,Ward 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,301,143,157,1,0
Grant,Washington,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,425,219,204,1,1
Grant,Calvert,Lieutenant Governor,,LIB,Frank Gilbert,8,3,5,0,0
Grant,Darysaw,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Grant,Davis,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Grant,DeKalb 1,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,0,1
Grant,DeKalb 2,Lieutenant Governor,,LIB,Frank Gilbert,20,19,1,0,0
Grant,Fenter,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Grant,Franklin,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Grant,Madison,Lieutenant Governor,,LIB,Frank Gilbert,3,2,1,0,0
Grant,Merry Green 1,Lieutenant Governor,,LIB,Frank Gilbert,7,3,4,0,0
Grant,Merry Green 2,Lieutenant Governor,,LIB,Frank Gilbert,5,2,3,0,0
Grant,River,Lieutenant Governor,,LIB,Frank Gilbert,7,6,1,0,0
Grant,Simpson 1,Lieutenant Governor,,LIB,Frank Gilbert,6,2,4,0,0
Grant,Simpson 2,Lieutenant Governor,,LIB,Frank Gilbert,8,5,3,0,0
Grant,Tennessee,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Grant,Ward 1,Lieutenant Governor,,LIB,Frank Gilbert,6,4,2,0,0
Grant,Ward 2,Lieutenant Governor,,LIB,Frank Gilbert,20,7,13,0,0
Grant,Ward 3,Lieutenant Governor,,LIB,Frank Gilbert,5,0,5,0,0
Grant,Washington,Lieutenant Governor,,LIB,Frank Gilbert,9,6,3,0,0
Grant,Calvert,Attorney General,,REP,Attorney General Leslie Rutledge,410,215,186,2,7
Grant,Darysaw,Attorney General,,REP,Attorney General Leslie Rutledge,143,71,72,0,0
Grant,Davis,Attorney General,,REP,Attorney General Leslie Rutledge,93,57,36,0,0
Grant,DeKalb 1,Attorney General,,REP,Attorney General Leslie Rutledge,66,39,27,0,0
Grant,DeKalb 2,Attorney General,,REP,Attorney General Leslie Rutledge,145,125,17,1,2
Grant,Fenter,Attorney General,,REP,Attorney General Leslie Rutledge,200,159,38,2,1
Grant,Franklin,Attorney General,,REP,Attorney General Leslie Rutledge,71,36,35,0,0
Grant,Madison,Attorney General,,REP,Attorney General Leslie Rutledge,154,102,52,0,0
Grant,Merry Green 1,Attorney General,,REP,Attorney General Leslie Rutledge,374,132,236,5,1
Grant,Merry Green 2,Attorney General,,REP,Attorney General Leslie Rutledge,311,107,200,4,0
Grant,River,Attorney General,,REP,Attorney General Leslie Rutledge,264,205,58,1,0
Grant,Simpson 1,Attorney General,,REP,Attorney General Leslie Rutledge,318,201,114,3,0
Grant,Simpson 2,Attorney General,,REP,Attorney General Leslie Rutledge,222,128,92,2,0
Grant,Tennessee,Attorney General,,REP,Attorney General Leslie Rutledge,146,126,18,2,0
Grant,Ward 1,Attorney General,,REP,Attorney General Leslie Rutledge,390,165,216,9,0
Grant,Ward 2,Attorney General,,REP,Attorney General Leslie Rutledge,326,120,202,4,0
Grant,Ward 3,Attorney General,,REP,Attorney General Leslie Rutledge,282,131,150,1,0
Grant,Washington,Attorney General,,REP,Attorney General Leslie Rutledge,411,211,199,1,0
Grant,Calvert,Attorney General,,DEM,Mike Lee,72,41,30,1,0
Grant,Darysaw,Attorney General,,DEM,Mike Lee,66,44,21,1,0
Grant,Davis,Attorney General,,DEM,Mike Lee,13,5,8,0,0
Grant,DeKalb 1,Attorney General,,DEM,Mike Lee,12,9,3,0,0
Grant,DeKalb 2,Attorney General,,DEM,Mike Lee,41,36,5,0,0
Grant,Fenter,Attorney General,,DEM,Mike Lee,39,24,15,0,0
Grant,Franklin,Attorney General,,DEM,Mike Lee,15,7,8,0,0
Grant,Madison,Attorney General,,DEM,Mike Lee,41,25,14,2,0
Grant,Merry Green 1,Attorney General,,DEM,Mike Lee,79,23,55,1,0
Grant,Merry Green 2,Attorney General,,DEM,Mike Lee,73,20,51,2,0
Grant,River,Attorney General,,DEM,Mike Lee,106,68,38,0,0
Grant,Simpson 1,Attorney General,,DEM,Mike Lee,64,39,23,2,0
Grant,Simpson 2,Attorney General,,DEM,Mike Lee,41,21,19,0,1
Grant,Tennessee,Attorney General,,DEM,Mike Lee,30,26,3,1,0
Grant,Ward 1,Attorney General,,DEM,Mike Lee,132,36,92,4,0
Grant,Ward 2,Attorney General,,DEM,Mike Lee,123,41,81,1,0
Grant,Ward 3,Attorney General,,DEM,Mike Lee,94,29,62,3,0
Grant,Washington,Attorney General,,DEM,Mike Lee,69,33,35,0,1
Grant,Calvert,Attorney General,,LIB,Kerry Hicks,8,6,2,0,0
Grant,Darysaw,Attorney General,,LIB,Kerry Hicks,1,0,1,0,0
Grant,Davis,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Grant,DeKalb 1,Attorney General,,LIB,Kerry Hicks,4,2,1,0,1
Grant,DeKalb 2,Attorney General,,LIB,Kerry Hicks,6,5,1,0,0
Grant,Fenter,Attorney General,,LIB,Kerry Hicks,10,6,4,0,0
Grant,Franklin,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Grant,Madison,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Grant,Merry Green 1,Attorney General,,LIB,Kerry Hicks,6,1,5,0,0
Grant,Merry Green 2,Attorney General,,LIB,Kerry Hicks,7,1,6,0,0
Grant,River,Attorney General,,LIB,Kerry Hicks,9,7,2,0,0
Grant,Simpson 1,Attorney General,,LIB,Kerry Hicks,6,4,2,0,0
Grant,Simpson 2,Attorney General,,LIB,Kerry Hicks,9,6,3,0,0
Grant,Tennessee,Attorney General,,LIB,Kerry Hicks,5,3,2,0,0
Grant,Ward 1,Attorney General,,LIB,Kerry Hicks,11,6,5,0,0
Grant,Ward 2,Attorney General,,LIB,Kerry Hicks,9,4,5,0,0
Grant,Ward 3,Attorney General,,LIB,Kerry Hicks,6,4,2,0,0
Grant,Washington,Attorney General,,LIB,Kerry Hicks,13,10,3,0,0
Grant,Calvert,Secretary of State,,DEM,Susan Inman,80,47,31,1,1
Grant,Darysaw,Secretary of State,,DEM,Susan Inman,79,47,31,1,0
Grant,Davis,Secretary of State,,DEM,Susan Inman,18,10,8,0,0
Grant,DeKalb 1,Secretary of State,,DEM,Susan Inman,12,9,3,0,0
Grant,DeKalb 2,Secretary of State,,DEM,Susan Inman,48,44,4,0,0
Grant,Fenter,Secretary of State,,DEM,Susan Inman,47,34,13,0,0
Grant,Franklin,Secretary of State,,DEM,Susan Inman,17,9,8,0,0
Grant,Madison,Secretary of State,,DEM,Susan Inman,43,27,14,2,0
Grant,Merry Green 1,Secretary of State,,DEM,Susan Inman,81,29,48,4,0
Grant,Merry Green 2,Secretary of State,,DEM,Susan Inman,67,14,51,2,0
Grant,River,Secretary of State,,DEM,Susan Inman,104,66,38,0,0
Grant,Simpson 1,Secretary of State,,DEM,Susan Inman,71,42,27,2,0
Grant,Simpson 2,Secretary of State,,DEM,Susan Inman,34,18,15,0,1
Grant,Tennessee,Secretary of State,,DEM,Susan Inman,29,25,4,0,0
Grant,Ward 1,Secretary of State,,DEM,Susan Inman,122,42,77,3,0
Grant,Ward 2,Secretary of State,,DEM,Susan Inman,98,33,64,1,0
Grant,Ward 3,Secretary of State,,DEM,Susan Inman,92,29,60,3,0
Grant,Washington,Secretary of State,,DEM,Susan Inman,84,48,35,0,1
Grant,Calvert,Secretary of State,,LIB,Christopher Olson,12,8,4,0,0
Grant,Darysaw,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Grant,Davis,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Grant,DeKalb 1,Secretary of State,,LIB,Christopher Olson,3,2,0,0,1
Grant,DeKalb 2,Secretary of State,,LIB,Christopher Olson,5,4,1,0,0
Grant,Fenter,Secretary of State,,LIB,Christopher Olson,7,4,3,0,0
Grant,Franklin,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Grant,Madison,Secretary of State,,LIB,Christopher Olson,7,5,2,0,0
Grant,Merry Green 1,Secretary of State,,LIB,Christopher Olson,9,3,6,0,0
Grant,Merry Green 2,Secretary of State,,LIB,Christopher Olson,6,1,5,0,0
Grant,River,Secretary of State,,LIB,Christopher Olson,10,9,1,0,0
Grant,Simpson 1,Secretary of State,,LIB,Christopher Olson,8,6,2,0,0
Grant,Simpson 2,Secretary of State,,LIB,Christopher Olson,6,4,2,0,0
Grant,Tennessee,Secretary of State,,LIB,Christopher Olson,6,4,1,1,0
Grant,Ward 1,Secretary of State,,LIB,Christopher Olson,9,4,5,0,0
Grant,Ward 2,Secretary of State,,LIB,Christopher Olson,14,5,9,0,0
Grant,Ward 3,Secretary of State,,LIB,Christopher Olson,6,1,4,1,0
Grant,Washington,Secretary of State,,LIB,Christopher Olson,13,8,5,0,0
Grant,Calvert,Secretary of State,,REP,John Thurston Commissioner of State Lands,398,207,183,2,6
Grant,Darysaw,Secretary of State,,REP,John Thurston Commissioner of State Lands,130,67,63,0,0
Grant,Davis,Secretary of State,,REP,John Thurston Commissioner of State Lands,89,52,37,0,0
Grant,DeKalb 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,66,39,27,0,0
Grant,DeKalb 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,139,118,18,1,2
Grant,Fenter,Secretary of State,,REP,John Thurston Commissioner of State Lands,194,150,41,2,1
Grant,Franklin,Secretary of State,,REP,John Thurston Commissioner of State Lands,68,34,34,0,0
Grant,Madison,Secretary of State,,REP,John Thurston Commissioner of State Lands,150,99,51,0,0
Grant,Merry Green 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,367,122,242,2,1
Grant,Merry Green 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,318,114,200,4,0
Grant,River,Secretary of State,,REP,John Thurston Commissioner of State Lands,264,204,59,1,0
Grant,Simpson 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,309,196,110,3,0
Grant,Simpson 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,231,132,97,2,0
Grant,Tennessee,Secretary of State,,REP,John Thurston Commissioner of State Lands,146,126,18,2,0
Grant,Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,403,161,232,10,0
Grant,Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,343,126,213,4,0
Grant,Ward 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,284,134,150,0,0
Grant,Washington,Secretary of State,,REP,John Thurston Commissioner of State Lands,395,198,196,1,0
Grant,Calvert,State Treasurer,,LIB,Ashley Ewald,61,31,28,1,1
Grant,Darysaw,State Treasurer,,LIB,Ashley Ewald,50,30,20,0,0
Grant,Davis,State Treasurer,,LIB,Ashley Ewald,12,5,7,0,0
Grant,DeKalb 1,State Treasurer,,LIB,Ashley Ewald,12,7,4,0,1
Grant,DeKalb 2,State Treasurer,,LIB,Ashley Ewald,45,38,7,0,0
Grant,Fenter,State Treasurer,,LIB,Ashley Ewald,39,22,17,0,0
Grant,Franklin,State Treasurer,,LIB,Ashley Ewald,12,7,5,0,0
Grant,Madison,State Treasurer,,LIB,Ashley Ewald,41,23,16,2,0
Grant,Merry Green 1,State Treasurer,,LIB,Ashley Ewald,69,19,48,2,0
Grant,Merry Green 2,State Treasurer,,LIB,Ashley Ewald,43,10,32,1,0
Grant,River,State Treasurer,,LIB,Ashley Ewald,98,67,31,0,0
Grant,Simpson 1,State Treasurer,,LIB,Ashley Ewald,56,36,20,0,0
Grant,Simpson 2,State Treasurer,,LIB,Ashley Ewald,35,20,14,0,1
Grant,Tennessee,State Treasurer,,LIB,Ashley Ewald,26,21,5,0,0
Grant,Ward 1,State Treasurer,,LIB,Ashley Ewald,95,30,63,2,0
Grant,Ward 2,State Treasurer,,LIB,Ashley Ewald,81,25,54,2,0
Grant,Ward 3,State Treasurer,,LIB,Ashley Ewald,66,19,44,3,0
Grant,Washington,State Treasurer,,LIB,Ashley Ewald,59,35,24,0,0
Grant,Calvert,State Treasurer,,REP,Treasurer of State Dennis Milligan,427,229,190,2,6
Grant,Darysaw,State Treasurer,,REP,Treasurer of State Dennis Milligan,158,83,74,1,0
Grant,Davis,State Treasurer,,REP,Treasurer of State Dennis Milligan,94,56,38,0,0
Grant,DeKalb 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,69,43,26,0,0
Grant,DeKalb 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,146,127,16,1,2
Grant,Fenter,State Treasurer,,REP,Treasurer of State Dennis Milligan,209,167,40,1,1
Grant,Franklin,State Treasurer,,REP,Treasurer of State Dennis Milligan,73,38,35,0,0
Grant,Madison,State Treasurer,,REP,Treasurer of State Dennis Milligan,158,107,51,0,0
Grant,Merry Green 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,390,137,248,4,1
Grant,Merry Green 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,345,118,222,5,0
Grant,River,State Treasurer,,REP,Treasurer of State Dennis Milligan,277,211,65,1,0
Grant,Simpson 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,329,207,118,4,0
Grant,Simpson 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,237,135,100,2,0
Grant,Tennessee,State Treasurer,,REP,Treasurer of State Dennis Milligan,156,135,18,3,0
Grant,Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,435,175,249,11,0
Grant,Ward 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,374,140,231,3,0
Grant,Ward 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,313,143,169,1,0
Grant,Washington,State Treasurer,,REP,Treasurer of State Dennis Milligan,433,219,212,1,1
Grant,Calvert,Auditor of State,,LIB,David E. Dinwiddie,53,29,23,1,0
Grant,Darysaw,Auditor of State,,LIB,David E. Dinwiddie,52,34,18,0,0
Grant,Davis,Auditor of State,,LIB,David E. Dinwiddie,11,4,7,0,0
Grant,DeKalb 1,Auditor of State,,LIB,David E. Dinwiddie,11,7,3,0,1
Grant,DeKalb 2,Auditor of State,,LIB,David E. Dinwiddie,38,33,5,0,0
Grant,Fenter,Auditor of State,,LIB,David E. Dinwiddie,35,22,13,0,0
Grant,Franklin,Auditor of State,,LIB,David E. Dinwiddie,12,8,4,0,0
Grant,Madison,Auditor of State,,LIB,David E. Dinwiddie,36,24,10,2,0
Grant,Merry Green 1,Auditor of State,,LIB,David E. Dinwiddie,56,15,39,2,0
Grant,Merry Green 2,Auditor of State,,LIB,David E. Dinwiddie,45,10,34,1,0
Grant,River,Auditor of State,,LIB,David E. Dinwiddie,93,65,28,0,0
