county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Calhoun,Hampton South Rural,Attorney General,,REP,Attorney General Leslie Rutledge,15,1,0,11,3
Calhoun,Hampton South City,Attorney General,,REP,Attorney General Leslie Rutledge,65,3,0,32,30
Calhoun,Thornton Rural,Attorney General,,DEM,Mike Lee,3,0,0,2,1
Calhoun,Thornton City,Attorney General,,DEM,Mike Lee,64,0,0,4,60
Calhoun,Chambersville,Attorney General,,DEM,Mike Lee,20,0,1,0,19
Calhoun,Chambersville West,Attorney General,,DEM,Mike Lee,4,0,0,1,3
Calhoun,Tinsman Rural,Attorney General,,DEM,Mike Lee,10,0,0,2,8
Calhoun,Tinsman West,Attorney General,,DEM,Mike Lee,8,0,0,6,2
Calhoun,Tinsman City,Attorney General,,DEM,Mike Lee,7,0,0,1,6
Calhoun,Watson Addition,Attorney General,,DEM,Mike Lee,12,0,0,11,1
Calhoun,Harrell Rural 8,Attorney General,,DEM,Mike Lee,38,0,0,14,24
Calhoun,Harrell Rural 7,Attorney General,,DEM,Mike Lee,4,1,0,2,1
Calhoun,Harrell City,Attorney General,,DEM,Mike Lee,36,2,0,19,15
Calhoun,Champagnolle,Attorney General,,DEM,Mike Lee,52,0,1,30,21
Calhoun,Locust,Attorney General,,DEM,Mike Lee,45,2,0,11,32
Calhoun,Woodberry,Attorney General,,DEM,Mike Lee,20,0,1,12,7
Calhoun,Locust North,Attorney General,,DEM,Mike Lee,2,0,0,0,2
Calhoun,Dr. Rhine Park,Attorney General,,DEM,Mike Lee,3,0,0,0,3
Calhoun,Hampton Rural,Attorney General,,DEM,Mike Lee,0,0,0,0,0
Calhoun,Hampton City,Attorney General,,DEM,Mike Lee,59,0,2,39,18
Calhoun,Hampton South Rural,Attorney General,,DEM,Mike Lee,0,0,0,0,0
Calhoun,Hampton South City,Attorney General,,DEM,Mike Lee,93,4,0,52,37
Calhoun,Thornton Rural,Secretary of State,,DEM,Susan Inman,3,0,0,2,1
Calhoun,Thornton City,Secretary of State,,DEM,Susan Inman,65,0,0,4,61
Calhoun,Chambersville,Secretary of State,,DEM,Susan Inman,27,0,2,0,25
Calhoun,Chambersville West,Secretary of State,,DEM,Susan Inman,6,0,0,1,5
Calhoun,Tinsman Rural,Secretary of State,,DEM,Susan Inman,10,0,0,1,9
Calhoun,Tinsman West,Secretary of State,,DEM,Susan Inman,8,0,0,7,1
Calhoun,Tinsman City,Secretary of State,,DEM,Susan Inman,8,0,0,1,7
Calhoun,Watson Addition,Secretary of State,,DEM,Susan Inman,11,0,0,10,1
Calhoun,Harrell Rural 8,Secretary of State,,DEM,Susan Inman,41,0,0,14,27
Calhoun,Harrell Rural 7,Secretary of State,,DEM,Susan Inman,4,1,0,2,1
Calhoun,Harrell City,Secretary of State,,DEM,Susan Inman,36,2,0,18,16
Calhoun,Champagnolle,Secretary of State,,DEM,Susan Inman,57,0,1,36,20
Calhoun,Locust,Secretary of State,,DEM,Susan Inman,45,2,0,12,31
Calhoun,Woodberry,Secretary of State,,DEM,Susan Inman,22,0,1,14,7
Calhoun,Locust North,Secretary of State,,DEM,Susan Inman,2,0,0,0,2
Calhoun,Dr. Rhine Park,Secretary of State,,DEM,Susan Inman,5,0,0,0,5
Calhoun,Hampton Rural,Secretary of State,,DEM,Susan Inman,0,0,0,0,0
Calhoun,Hampton City,Secretary of State,,DEM,Susan Inman,68,1,2,44,21
Calhoun,Hampton South Rural,Secretary of State,,DEM,Susan Inman,0,0,0,0,0
Calhoun,Hampton South City,Secretary of State,,DEM,Susan Inman,91,4,0,49,38
Calhoun,Thornton Rural,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Thornton City,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Chambersville,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Calhoun,Chambersville West,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Tinsman Rural,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Calhoun,Tinsman West,Secretary of State,,LIB,Christopher Olson,2,0,0,1,1
Calhoun,Tinsman City,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Calhoun,Watson Addition,Secretary of State,,LIB,Christopher Olson,3,0,0,3,0
Calhoun,Harrell Rural 8,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Calhoun,Harrell Rural 7,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Harrell City,Secretary of State,,LIB,Christopher Olson,2,0,0,0,2
Calhoun,Champagnolle,Secretary of State,,LIB,Christopher Olson,2,0,0,2,0
Calhoun,Locust,Secretary of State,,LIB,Christopher Olson,8,0,0,0,8
Calhoun,Woodberry,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Calhoun,Locust North,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Calhoun,Dr. Rhine Park,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Calhoun,Hampton Rural,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Hampton City,Secretary of State,,LIB,Christopher Olson,5,1,0,1,3
Calhoun,Hampton South Rural,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Calhoun,Hampton South City,Secretary of State,,LIB,Christopher Olson,6,0,0,3,3
Calhoun,Thornton Rural,Secretary of State,,REP,John Thurston Commissioner of State Lands,73,0,0,26,47
Calhoun,Thornton City,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,0,1,5,48
Calhoun,Chambersville,Secretary of State,,REP,John Thurston Commissioner of State Lands,81,0,1,11,69
Calhoun,Chambersville West,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,0,0,3,12
Calhoun,Tinsman Rural,Secretary of State,,REP,John Thurston Commissioner of State Lands,46,0,0,12,34
Calhoun,Tinsman West,Secretary of State,,REP,John Thurston Commissioner of State Lands,77,2,1,41,33
Calhoun,Tinsman City,Secretary of State,,REP,John Thurston Commissioner of State Lands,14,0,0,0,14
Calhoun,Watson Addition,Secretary of State,,REP,John Thurston Commissioner of State Lands,49,0,0,29,20
Calhoun,Harrell Rural 8,Secretary of State,,REP,John Thurston Commissioner of State Lands,70,0,0,46,24
Calhoun,Harrell Rural 7,Secretary of State,,REP,John Thurston Commissioner of State Lands,11,3,0,8,0
Calhoun,Harrell City,Secretary of State,,REP,John Thurston Commissioner of State Lands,60,3,0,36,21
Calhoun,Champagnolle,Secretary of State,,REP,John Thurston Commissioner of State Lands,180,3,2,98,77
