county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Lincoln,SE Lincoln Co FD,Governor,,DEM,Jared K. Henderson,3,3,0,0,0
Lincoln,Wells Bayou/FS,Governor,,DEM,Jared K. Henderson,8,7,1,0,0
Lincoln,Gould,Governor,,DEM,Jared K. Henderson,10,9,1,0,0
Lincoln,Gould City W1,Governor,,DEM,Jared K. Henderson,79,64,5,9,1
Lincoln,Gould City W2,Governor,,DEM,Jared K. Henderson,74,51,18,4,1
Lincoln,Gould City W3,Governor,,DEM,Jared K. Henderson,62,46,11,5,0
Lincoln,Grady City W1& W2,Governor,,DEM,Jared K. Henderson,85,75,10,0,0
Lincoln,Star City W1,Governor,,DEM,Jared K. Henderson,39,18,20,1,0
Lincoln,Star City W2,Governor,,DEM,Jared K. Henderson,40,16,22,2,0
Lincoln,Star City W3,Governor,,DEM,Jared K. Henderson,33,17,15,1,0
Lincoln,Cane Creek 3,Governor,,DEM,Jared K. Henderson,4,1,3,0,0
Lincoln,Auburn,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Bar/Tarry,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Bar/Yorktown,Governor,,LIB,Mark West,1,0,1,0,0
Lincoln,Cane Creek 1,Governor,,LIB,Mark West,6,2,4,0,0
Lincoln,Cane Creek 2,Governor,,LIB,Mark West,1,0,1,0,0
Lincoln,Choctaw,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Kimbrough,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Lone Pine/Garnett,Governor,,LIB,Mark West,1,0,1,0,0
Lincoln,Lone Pine/Mt. Home,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Mill Creek,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Owen/Glendale,Governor,,LIB,Mark West,4,3,1,0,0
Lincoln,Owen/Palmyra,Governor,,LIB,Mark West,4,3,1,0,0
Lincoln,Smith,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Spring 1,Governor,,LIB,Mark West,2,1,1,0,0
Lincoln,Spring 2,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,SE Lincoln Co FD,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Wells Bayou/FS,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Gould,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Gould City W1,Governor,,LIB,Mark West,0,0,0,0,0
Lincoln,Gould City W2,Governor,,LIB,Mark West,2,2,0,0,0
Lincoln,Gould City W3,Governor,,LIB,Mark West,4,2,1,1,0
Lincoln,Grady City W1& W2,Governor,,LIB,Mark West,2,2,0,0,0
Lincoln,Star City W1,Governor,,LIB,Mark West,2,1,1,0,0
Lincoln,Star City W2,Governor,,LIB,Mark West,2,0,2,0,0
Lincoln,Star City W3,Governor,,LIB,Mark West,1,1,0,0,0
Lincoln,Cane Creek 3,Governor,,LIB,Mark West,3,2,1,0,0
Lincoln,Auburn,Secretary of State,,DEM,Susan Inman,6,6,0,0,0
Lincoln,Bar/Tarry,Secretary of State,,DEM,Susan Inman,67,61,5,1,0
Lincoln,Bar/Yorktown,Secretary of State,,DEM,Susan Inman,97,60,34,0,3
Lincoln,Cane Creek 1,Secretary of State,,DEM,Susan Inman,69,29,39,1,0
Lincoln,Cane Creek 2,Secretary of State,,DEM,Susan Inman,13,6,6,1,0
Lincoln,Choctaw,Secretary of State,,DEM,Susan Inman,20,17,3,0,0
Lincoln,Kimbrough,Secretary of State,,DEM,Susan Inman,15,11,4,0,0
Lincoln,Lone Pine/Garnett,Secretary of State,,DEM,Susan Inman,22,20,2,0,0
Lincoln,Lone Pine/Mt. Home,Secretary of State,,DEM,Susan Inman,24,14,9,0,1
Lincoln,Mill Creek,Secretary of State,,DEM,Susan Inman,16,13,3,0,0
Lincoln,Owen/Glendale,Secretary of State,,DEM,Susan Inman,37,29,8,0,0
Lincoln,Owen/Palmyra,Secretary of State,,DEM,Susan Inman,28,21,7,0,0
Lincoln,Smith,Secretary of State,,DEM,Susan Inman,15,10,5,0,0
Lincoln,Spring 1,Secretary of State,,DEM,Susan Inman,32,18,12,1,1
Lincoln,Spring 2,Secretary of State,,DEM,Susan Inman,14,8,6,0,0
Lincoln,SE Lincoln Co FD,Secretary of State,,DEM,Susan Inman,7,6,0,1,0
Lincoln,Wells Bayou/FS,Secretary of State,,DEM,Susan Inman,9,8,1,0,0
Lincoln,Gould,Secretary of State,,DEM,Susan Inman,12,11,1,0,0
Lincoln,Gould City W1,Secretary of State,,DEM,Susan Inman,92,68,11,12,1
Lincoln,Gould City W2,Secretary of State,,DEM,Susan Inman,87,62,20,4,1
Lincoln,Gould City W3,Secretary of State,,DEM,Susan Inman,69,51,12,6,0
Lincoln,Grady City W1& W2,Secretary of State,,DEM,Susan Inman,103,91,11,1,0
Lincoln,Star City W1,Secretary of State,,DEM,Susan Inman,61,26,33,2,0
Lincoln,Star City W2,Secretary of State,,DEM,Susan Inman,62,19,39,4,0
Lincoln,Star City W3,Secretary of State,,DEM,Susan Inman,64,31,32,1,0
Lincoln,Cane Creek 3,Secretary of State,,DEM,Susan Inman,13,5,8,0,0
Lincoln,Auburn,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,9,9,0,2
Lincoln,Bar/Tarry,Secretary of State,,REP,John Thurston Commissioner of State Lands,12,10,2,0,0
Lincoln,Bar/Yorktown,Secretary of State,,REP,John Thurston Commissioner of State Lands,42,23,19,0,0
Lincoln,Cane Creek 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,342,181,159,2,0
Lincoln,Cane Creek 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,85,36,45,4,0
Lincoln,Choctaw,Secretary of State,,REP,John Thurston Commissioner of State Lands,13,11,2,0,0
Lincoln,Kimbrough,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,9,0,0,0
Lincoln,Lone Pine/Garnett,Secretary of State,,REP,John Thurston Commissioner of State Lands,72,56,15,1,0
Lincoln,Lone Pine/Mt. Home,Secretary of State,,REP,John Thurston Commissioner of State Lands,77,49,24,4,0
Lincoln,Mill Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,53,44,9,0,0
Lincoln,Owen/Glendale,Secretary of State,,REP,John Thurston Commissioner of State Lands,131,95,36,0,0
Lincoln,Owen/Palmyra,Secretary of State,,REP,John Thurston Commissioner of State Lands,127,86,39,0,2
Lincoln,Smith,Secretary of State,,REP,John Thurston Commissioner of State Lands,67,39,26,2,0
Lincoln,Spring 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,138,101,37,0,0
Lincoln,Spring 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,11,5,6,0,0
Lincoln,SE Lincoln Co FD,Secretary of State,,REP,John Thurston Commissioner of State Lands,48,35,10,3,0
Lincoln,Wells Bayou/FS,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,44,10,0,0
Lincoln,Gould,Secretary of State,,REP,John Thurston Commissioner of State Lands,27,19,8,0,0
Lincoln,Gould City W1,Secretary of State,,REP,John Thurston Commissioner of State Lands,16,10,6,0,0
Lincoln,Gould City W2,Secretary of State,,REP,John Thurston Commissioner of State Lands,1,0,1,0,0
Lincoln,Gould City W3,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,8,10,0,0
Lincoln,Grady City W1& W2,Secretary of State,,REP,John Thurston Commissioner of State Lands,31,26,2,3,0
Lincoln,Star City W1,Secretary of State,,REP,John Thurston Commissioner of State Lands,128,57,67,4,0
Lincoln,Star City W2,Secretary of State,,REP,John Thurston Commissioner of State Lands,80,35,42,3,0
Lincoln,Star City W3,Secretary of State,,REP,John Thurston Commissioner of State Lands,202,111,85,6,0
Lincoln,Cane Creek 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,120,65,53,2,0
Lincoln,Auburn,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Bar/Tarry,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Lincoln,Bar/Yorktown,Secretary of State,,LIB,Christopher Olson,2,1,1,0,0
Lincoln,Cane Creek 1,Secretary of State,,LIB,Christopher Olson,6,3,3,0,0
Lincoln,Cane Creek 2,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Lincoln,Choctaw,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Lincoln,Kimbrough,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Lincoln,Lone Pine/Garnett,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Lone Pine/Mt. Home,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Mill Creek,Secretary of State,,LIB,Christopher Olson,2,1,1,0,0
Lincoln,Owen/Glendale,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Owen/Palmyra,Secretary of State,,LIB,Christopher Olson,5,3,2,0,0
Lincoln,Smith,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Spring 1,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Lincoln,Spring 2,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,SE Lincoln Co FD,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Wells Bayou/FS,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Gould,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Lincoln,Gould City W1,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Lincoln,Gould City W2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Lincoln,Gould City W3,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Lincoln,Grady City W1& W2,Secretary of State,,LIB,Christopher Olson,3,3,0,0,0
Lincoln,Star City W1,Secretary of State,,LIB,Christopher Olson,2,1,1,0,0
Lincoln,Star City W2,Secretary of State,,LIB,Christopher Olson,2,0,2,0,0
Lincoln,Star City W3,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Lincoln,Cane Creek 3,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Lincoln,Auburn,U.S. House,1,DEM,Chintan Desai,7,7,0,0,0
Lincoln,Bar/Tarry,U.S. House,1,DEM,Chintan Desai,66,60,5,1,0
Lincoln,Bar/Yorktown,U.S. House,1,DEM,Chintan Desai,92,58,32,0,2
Lincoln,Cane Creek 1,U.S. House,1,DEM,Chintan Desai,41,17,23,1,0
Lincoln,Cane Creek 2,U.S. House,1,DEM,Chintan Desai,6,2,4,0,0
Lincoln,Choctaw,U.S. House,1,DEM,Chintan Desai,16,15,1,0,0
Lincoln,Kimbrough,U.S. House,1,DEM,Chintan Desai,14,10,4,0,0
Lincoln,Lone Pine/Garnett,U.S. House,1,DEM,Chintan Desai,9,8,1,0,0
Lincoln,Lone Pine/Mt. Home,U.S. House,1,DEM,Chintan Desai,22,13,8,0,1
Lincoln,Mill Creek,U.S. House,1,DEM,Chintan Desai,12,10,2,0,0
Lincoln,Owen/Glendale,U.S. House,1,DEM,Chintan Desai,23,18,5,0,0
Lincoln,Owen/Palmyra,U.S. House,1,DEM,Chintan Desai,21,17,4,0,0
Lincoln,Smith,U.S. House,1,DEM,Chintan Desai,11,7,4,0,0
Lincoln,Spring 1,U.S. House,1,DEM,Chintan Desai,20,10,8,1,1
Lincoln,Spring 2,U.S. House,1,DEM,Chintan Desai,12,5,7,0,0
Lincoln,SE Lincoln Co FD,U.S. House,1,DEM,Chintan Desai,5,5,0,0,0
Lincoln,Wells Bayou/FS,U.S. House,1,DEM,Chintan Desai,4,3,1,0,0
Lincoln,Gould,U.S. House,1,DEM,Chintan Desai,13,12,1,0,0
Lincoln,Gould City W1,U.S. House,1,DEM,Chintan Desai,87,65,9,12,1
Lincoln,Gould City W2,U.S. House,1,DEM,Chintan Desai,85,61,19,4,1
Lincoln,Gould City W3,U.S. House,1,DEM,Chintan Desai,67,49,12,6,0
Lincoln,Grady City W1& W2,U.S. House,1,DEM,Chintan Desai,102,87,12,3,0
Lincoln,Star City W1,U.S. House,1,DEM,Chintan Desai,51,23,27,1,0
Lincoln,Star City W2,U.S. House,1,DEM,Chintan Desai,45,17,25,3,0
Lincoln,Star City W3,U.S. House,1,DEM,Chintan Desai,38,19,17,2,0
Lincoln,Cane Creek 3,U.S. House,1,DEM,Chintan Desai,6,2,4,0,0
Lincoln,Auburn,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Lincoln,Bar/Tarry,U.S. House,1,LIB,Elvis Presley,2,2,0,0,0
Lincoln,Bar/Yorktown,U.S. House,1,LIB,Elvis Presley,5,2,2,0,1
Lincoln,Cane Creek 1,U.S. House,1,LIB,Elvis Presley,37,23,14,0,0
Lincoln,Cane Creek 2,U.S. House,1,LIB,Elvis Presley,9,5,4,0,0
Lincoln,Choctaw,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Lincoln,Kimbrough,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Lincoln,Lone Pine/Garnett,U.S. House,1,LIB,Elvis Presley,8,8,0,0,0
Lincoln,Lone Pine/Mt. Home,U.S. House,1,LIB,Elvis Presley,6,5,1,0,0
Lincoln,Mill Creek,U.S. House,1,LIB,Elvis Presley,10,8,2,0,0
Lincoln,Owen/Glendale,U.S. House,1,LIB,Elvis Presley,6,4,2,0,0
Lincoln,Owen/Palmyra,U.S. House,1,LIB,Elvis Presley,16,11,5,0,0
Lincoln,Smith,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Lincoln,Spring 1,U.S. House,1,LIB,Elvis Presley,6,4,2,0,0
Lincoln,Spring 2,U.S. House,1,LIB,Elvis Presley,2,2,0,0,0
Lincoln,SE Lincoln Co FD,U.S. House,1,LIB,Elvis Presley,5,5,0,0,0
Lincoln,Wells Bayou/FS,U.S. House,1,LIB,Elvis Presley,2,2,0,0,0
Lincoln,Gould,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Lincoln,Gould City W1,U.S. House,1,LIB,Elvis Presley,3,3,0,0,0
Lincoln,Gould City W2,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Lincoln,Gould City W3,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Lincoln,Grady City W1& W2,U.S. House,1,LIB,Elvis Presley,9,8,1,0,0
Lincoln,Star City W1,U.S. House,1,LIB,Elvis Presley,6,4,2,0,0
Lincoln,Star City W2,U.S. House,1,LIB,Elvis Presley,7,2,5,0,0
Lincoln,Star City W3,U.S. House,1,LIB,Elvis Presley,25,16,9,0,0
Lincoln,Cane Creek 3,U.S. House,1,LIB,Elvis Presley,8,5,3,0,0
Lincoln,Auburn,U.S. House,1,REP,Congressman Rick Crawford,21,10,9,0,2
Lincoln,Bar/Tarry,U.S. House,1,REP,Congressman Rick Crawford,12,9,3,0,0
Lincoln,Bar/Yorktown,U.S. House,1,REP,Congressman Rick Crawford,45,24,21,0,0
Lincoln,Cane Creek 1,U.S. House,1,REP,Congressman Rick Crawford,337,173,162,2,0
Lincoln,Cane Creek 2,U.S. House,1,REP,Congressman Rick Crawford,88,36,47,5,0
Lincoln,Choctaw,U.S. House,1,REP,Congressman Rick Crawford,16,12,4,0,0
Lincoln,Kimbrough,U.S. House,1,REP,Congressman Rick Crawford,10,10,0,0,0
Lincoln,Lone Pine/Garnett,U.S. House,1,REP,Congressman Rick Crawford,79,62,16,1,0
Lincoln,Lone Pine/Mt. Home,U.S. House,1,REP,Congressman Rick Crawford,75,47,24,4,0
Lincoln,Mill Creek,U.S. House,1,REP,Congressman Rick Crawford,49,40,9,0,0
Lincoln,Owen/Glendale,U.S. House,1,REP,Congressman Rick Crawford,140,103,37,0,0
Lincoln,Owen/Palmyra,U.S. House,1,REP,Congressman Rick Crawford,123,83,38,0,2
Lincoln,Smith,U.S. House,1,REP,Congressman Rick Crawford,71,42,27,2,0
Lincoln,Spring 1,U.S. House,1,REP,Congressman Rick Crawford,146,107,39,0,0
Lincoln,Spring 2,U.S. House,1,REP,Congressman Rick Crawford,12,7,5,0,0
Lincoln,SE Lincoln Co FD,U.S. House,1,REP,Congressman Rick Crawford,47,33,10,4,0
Lincoln,Wells Bayou/FS,U.S. House,1,REP,Congressman Rick Crawford,59,49,10,0,0
Lincoln,Gould,U.S. House,1,REP,Congressman Rick Crawford,27,19,8,0,0
Lincoln,Gould City W1,U.S. House,1,REP,Congressman Rick Crawford,16,10,6,0,0
Lincoln,Gould City W2,U.S. House,1,REP,Congressman Rick Crawford,2,0,2,0,0
Lincoln,Gould City W3,U.S. House,1,REP,Congressman Rick Crawford,19,9,10,0,0
Lincoln,Grady City W1& W2,U.S. House,1,REP,Congressman Rick Crawford,27,26,0,1,0
Lincoln,Star City W1,U.S. House,1,REP,Congressman Rick Crawford,134,57,72,5,0
Lincoln,Star City W2,U.S. House,1,REP,Congressman Rick Crawford,93,35,54,4,0
Lincoln,Star City W3,U.S. House,1,REP,Congressman Rick Crawford,201,105,91,5,0
Lincoln,Cane Creek 3,U.S. House,1,REP,Congressman Rick Crawford,122,65,55,2,0
Lincoln,Auburn,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,11,4,0,0
Lincoln,Bar/Tarry,State Supreme Court Associate Justice Position 3,,NON,David Sterling,52,49,3,0,0
Lincoln,Bar/Yorktown,State Supreme Court Associate Justice Position 3,,NON,David Sterling,69,43,25,0,1
Lincoln,Cane Creek 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,189,91,96,2,0
Lincoln,Cane Creek 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,43,19,22,2,0
Lincoln,Choctaw,State Supreme Court Associate Justice Position 3,,NON,David Sterling,10,9,1,0,0
Lincoln,Kimbrough,State Supreme Court Associate Justice Position 3,,NON,David Sterling,9,8,1,0,0
Lincoln,Lone Pine/Garnett,State Supreme Court Associate Justice Position 3,,NON,David Sterling,52,42,9,1,0
Lincoln,Lone Pine/Mt. Home,State Supreme Court Associate Justice Position 3,,NON,David Sterling,44,30,13,1,0
Lincoln,Mill Creek,State Supreme Court Associate Justice Position 3,,NON,David Sterling,36,30,6,0,0
Lincoln,Owen/Glendale,State Supreme Court Associate Justice Position 3,,NON,David Sterling,85,65,20,0,0
Lincoln,Owen/Palmyra,State Supreme Court Associate Justice Position 3,,NON,David Sterling,76,54,22,0,0
Lincoln,Smith,State Supreme Court Associate Justice Position 3,,NON,David Sterling,37,28,7,2,0
Lincoln,Spring 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,81,60,20,0,1
Lincoln,Spring 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,13,8,5,0,0
Lincoln,SE Lincoln Co FD,State Supreme Court Associate Justice Position 3,,NON,David Sterling,28,25,3,0,0
Lincoln,Wells Bayou/FS,State Supreme Court Associate Justice Position 3,,NON,David Sterling,32,28,4,0,0
Lincoln,Gould,State Supreme Court Associate Justice Position 3,,NON,David Sterling,24,19,5,0,0
Lincoln,Gould City W1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,57,44,7,6,0
Lincoln,Gould City W2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,45,34,8,2,1
Lincoln,Gould City W3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,42,29,11,2,0
Lincoln,Grady City W1& W2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,65,55,10,0,0
Lincoln,Star City W1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,79,37,41,1,0
Lincoln,Star City W2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,57,18,37,2,0
Lincoln,Star City W3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,128,76,50,2,0
Lincoln,Cane Creek 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,80,37,42,1,0
Lincoln,Auburn,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,11,5,5,0,1
Lincoln,Bar/Tarry,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,21,19,2,0,0
Lincoln,Bar/Yorktown,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,61,34,26,0,1
Lincoln,Cane Creek 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,207,111,96,0,0
Lincoln,Cane Creek 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,55,22,30,3,0
Lincoln,Choctaw,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,21,17,4,0,0
Lincoln,Kimbrough,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,14,12,2,0,0
Lincoln,Lone Pine/Garnett,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,40,32,8,0,0
Lincoln,Lone Pine/Mt. Home,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,50,26,20,3,1
Lincoln,Mill Creek,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,30,24,6,0,0
Lincoln,Owen/Glendale,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,80,56,24,0,0
Lincoln,Owen/Palmyra,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,74,50,23,0,1
Lincoln,Smith,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,40,19,21,0,0
Lincoln,Spring 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,82,53,28,1,0
Lincoln,Spring 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,11,6,5,0,0
Lincoln,SE Lincoln Co FD,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,25,16,7,2,0
Lincoln,Wells Bayou/FS,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,32,25,7,0,0
Lincoln,Gould,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,16,12,4,0,0
Lincoln,Gould City W1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,36,23,8,4,1
Lincoln,Gould City W2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,24,15,7,2,0
Lincoln,Gould City W3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,35,22,10,3,0
Lincoln,Grady City W1& W2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,64,57,3,4,0
Lincoln,Star City W1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,100,40,56,4,0
Lincoln,Star City W2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,74,32,39,3,0
Lincoln,Star City W3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,123,57,62,4,0
Lincoln,Cane Creek 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,51,32,18,1,0
Lincoln,Auburn,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Lincoln,Bar/Tarry,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Lincoln,Bar/Yorktown,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Lincoln,Cane Creek 1,Lieutenant Governor,,LIB,Frank Gilbert,9,3,6,0,0
Lincoln,Cane Creek 2,Lieutenant Governor,,LIB,Frank Gilbert,3,1,2,0,0
Lincoln,Choctaw,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Lincoln,Kimbrough,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Lincoln,Lone Pine/Garnett,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0,0
Lincoln,Lone Pine/Mt. Home,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Lincoln,Mill Creek,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
