county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Baxter,9-2,U.S. Congress District 1,,DEM,Chintan Desai,152,4,101,47
Baxter,9-3,U.S. Congress District 1,,DEM,Chintan Desai,16,0,9,7
Baxter,9-4,U.S. Congress District 1,,DEM,Chintan Desai,38,0,8,30
Baxter,10-1,U.S. Congress District 1,,DEM,Chintan Desai,70,7,28,35
Baxter,10-2,U.S. Congress District 1,,DEM,Chintan Desai,104,7,54,43
Baxter,10-3,U.S. Congress District 1,,DEM,Chintan Desai,47,0,27,20
Baxter,11-1,U.S. Congress District 1,,DEM,Chintan Desai,48,1,11,36
Baxter,11-2,U.S. Congress District 1,,DEM,Chintan Desai,107,1,72,34
Baxter,11-3,U.S. Congress District 1,,DEM,Chintan Desai,61,3,24,34
Baxter,11-4,U.S. Congress District 1,,DEM,Chintan Desai,26,1,17,8
Baxter,11-5,U.S. Congress District 1,,DEM,Chintan Desai,6,0,2,4
Baxter,11-6,U.S. Congress District 1,,DEM,Chintan Desai,8,0,0,8
Baxter,11-7,U.S. Congress District 1,,DEM,Chintan Desai,4,0,0,4
Baxter,11-8,U.S. Congress District 1,,DEM,Chintan Desai,13,0,6,7
Baxter,11-9,U.S. Congress District 1,,DEM,Chintan Desai,47,0,28,19
Baxter,1-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,454,9,271,174
Baxter,1-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,430,18,260,152
Baxter,1-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,267,14,163,90
Baxter,2-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,362,14,237,111
Baxter,2-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,382,7,258,117
Baxter,2-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,243,6,148,89
Baxter,3-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,231,7,122,102
Baxter,3-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,174,3,41,130
Baxter,3-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,491,13,309,169
Baxter,3-4,U.S. Congress District 1,,REP,Congressman Rick Crawford,134,5,59,70
Baxter,4-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,664,19,457,188
Baxter,4-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,279,7,198,74
Baxter,5-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,290,5,152,133
Baxter,5-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,238,4,154,80
Baxter,5-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,25,0,15,10
Baxter,5-4,U.S. Congress District 1,,REP,Congressman Rick Crawford,121,1,69,51
Baxter,6-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,555,22,427,106
Baxter,6-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,318,9,212,97
Baxter,6-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,156,5,78,73
Baxter,7-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,610,22,446,142
Baxter,7-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,254,8,172,74
Baxter,7-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,148,5,80,63
Baxter,8-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,672,21,474,177
Baxter,8-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,90,1,46,43
Baxter,8-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,86,0,63,23
Baxter,8-4,U.S. Congress District 1,,REP,Congressman Rick Crawford,165,5,101,59
Baxter,8-5,U.S. Congress District 1,,REP,Congressman Rick Crawford,35,1,22,12
Baxter,9-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,491,15,306,170
Baxter,9-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,434,11,293,130
Baxter,9-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,65,4,29,32
Baxter,9-4,U.S. Congress District 1,,REP,Congressman Rick Crawford,129,0,26,103
Baxter,10-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,226,4,84,138
Baxter,10-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,331,5,173,153
Baxter,10-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,180,3,93,84
Baxter,11-1,U.S. Congress District 1,,REP,Congressman Rick Crawford,106,2,21,83
Baxter,11-2,U.S. Congress District 1,,REP,Congressman Rick Crawford,333,10,195,128
Baxter,11-3,U.S. Congress District 1,,REP,Congressman Rick Crawford,223,0,76,147
Baxter,11-4,U.S. Congress District 1,,REP,Congressman Rick Crawford,54,2,33,19
Baxter,11-5,U.S. Congress District 1,,REP,Congressman Rick Crawford,12,0,5,7
Baxter,11-6,U.S. Congress District 1,,REP,Congressman Rick Crawford,21,0,1,20
Baxter,11-7,U.S. Congress District 1,,REP,Congressman Rick Crawford,40,1,2,37
Baxter,11-8,U.S. Congress District 1,,REP,Congressman Rick Crawford,38,0,10,28
Baxter,11-9,U.S. Congress District 1,,REP,Congressman Rick Crawford,155,2,79,74
Baxter,1-1,Governor,,REP,Governor Asa Hutchinson,460,9,278,173
Baxter,1-2,Governor,,REP,Governor Asa Hutchinson,439,20,269,150
Baxter,1-3,Governor,,REP,Governor Asa Hutchinson,273,15,170,88
Baxter,2-1,Governor,,REP,Governor Asa Hutchinson,355,14,239,102
Baxter,2-2,Governor,,REP,Governor Asa Hutchinson,384,7,262,115
Baxter,2-3,Governor,,REP,Governor Asa Hutchinson,241,7,145,89
Baxter,3-1,Governor,,REP,Governor Asa Hutchinson,236,7,131,98
Baxter,3-2,Governor,,REP,Governor Asa Hutchinson,168,3,40,125
Baxter,3-3,Governor,,REP,Governor Asa Hutchinson,495,13,317,165
Baxter,3-4,Governor,,REP,Governor Asa Hutchinson,132,5,59,68
Baxter,4-1,Governor,,REP,Governor Asa Hutchinson,676,18,474,184
Baxter,4-2,Governor,,REP,Governor Asa Hutchinson,282,7,206,69
Baxter,5-1,Governor,,REP,Governor Asa Hutchinson,281,5,149,127
Baxter,5-2,Governor,,REP,Governor Asa Hutchinson,229,4,160,65
Baxter,5-3,Governor,,REP,Governor Asa Hutchinson,21,0,16,5
Baxter,5-4,Governor,,REP,Governor Asa Hutchinson,126,3,74,49
Baxter,6-1,Governor,,REP,Governor Asa Hutchinson,576,25,449,102
Baxter,6-2,Governor,,REP,Governor Asa Hutchinson,327,9,223,95
Baxter,6-3,Governor,,REP,Governor Asa Hutchinson,151,5,76,70
Baxter,7-1,Governor,,REP,Governor Asa Hutchinson,599,22,448,129
Baxter,7-2,Governor,,REP,Governor Asa Hutchinson,256,8,178,70
Baxter,7-3,Governor,,REP,Governor Asa Hutchinson,142,5,83,54
Baxter,8-1,Governor,,REP,Governor Asa Hutchinson,675,21,482,172
Baxter,8-2,Governor,,REP,Governor Asa Hutchinson,86,1,46,39
Baxter,8-3,Governor,,REP,Governor Asa Hutchinson,80,0,61,19
Baxter,8-4,Governor,,REP,Governor Asa Hutchinson,164,5,102,57
Baxter,8-5,Governor,,REP,Governor Asa Hutchinson,33,1,24,8
Baxter,9-1,Governor,,REP,Governor Asa Hutchinson,476,14,299,163
Baxter,9-2,Governor,,REP,Governor Asa Hutchinson,442,12,301,129
Baxter,9-3,Governor,,REP,Governor Asa Hutchinson,61,3,27,31
Baxter,9-4,Governor,,REP,Governor Asa Hutchinson,125,0,25,100
Baxter,10-1,Governor,,REP,Governor Asa Hutchinson,228,4,83,141
Baxter,10-2,Governor,,REP,Governor Asa Hutchinson,326,6,168,152
Baxter,10-3,Governor,,REP,Governor Asa Hutchinson,189,2,101,86
Baxter,11-1,Governor,,REP,Governor Asa Hutchinson,113,4,24,85
Baxter,11-2,Governor,,REP,Governor Asa Hutchinson,325,8,192,125
Baxter,11-3,Governor,,REP,Governor Asa Hutchinson,221,0,75,146
Baxter,11-4,Governor,,REP,Governor Asa Hutchinson,53,1,35,17
Baxter,11-5,Governor,,REP,Governor Asa Hutchinson,5,0,2,3
Baxter,11-6,Governor,,REP,Governor Asa Hutchinson,19,0,1,18
Baxter,11-7,Governor,,REP,Governor Asa Hutchinson,35,1,2,32
Baxter,11-8,Governor,,REP,Governor Asa Hutchinson,39,0,12,27
Baxter,11-9,Governor,,REP,Governor Asa Hutchinson,150,2,82,66
Baxter,1-1,Governor,,DEM,Jared K. Henderson,72,5,36,31
Baxter,1-2,Governor,,DEM,Jared K. Henderson,97,7,45,45
Baxter,1-3,Governor,,DEM,Jared K. Henderson,81,5,44,32
Baxter,2-1,Governor,,DEM,Jared K. Henderson,82,0,70,12
Baxter,2-2,Governor,,DEM,Jared K. Henderson,78,2,51,25
Baxter,2-3,Governor,,DEM,Jared K. Henderson,68,2,50,16
Baxter,3-1,Governor,,DEM,Jared K. Henderson,53,0,31,22
Baxter,3-2,Governor,,DEM,Jared K. Henderson,41,2,12,27
Baxter,3-3,Governor,,DEM,Jared K. Henderson,147,3,98,46
Baxter,3-4,Governor,,DEM,Jared K. Henderson,31,0,11,20
Baxter,4-1,Governor,,DEM,Jared K. Henderson,184,12,128,44
Baxter,4-2,Governor,,DEM,Jared K. Henderson,86,3,57,26
Baxter,5-1,Governor,,DEM,Jared K. Henderson,101,6,57,38
Baxter,5-2,Governor,,DEM,Jared K. Henderson,107,3,71,33
Baxter,5-3,Governor,,DEM,Jared K. Henderson,12,0,5,7
Baxter,5-4,Governor,,DEM,Jared K. Henderson,51,5,32,14
Baxter,6-1,Governor,,DEM,Jared K. Henderson,161,6,123,32
Baxter,6-2,Governor,,DEM,Jared K. Henderson,68,4,51,13
Baxter,6-3,Governor,,DEM,Jared K. Henderson,40,0,29,11
Baxter,7-1,Governor,,DEM,Jared K. Henderson,178,9,124,45
Baxter,7-2,Governor,,DEM,Jared K. Henderson,73,4,55,14
Baxter,7-3,Governor,,DEM,Jared K. Henderson,55,2,27,26
Baxter,8-1,Governor,,DEM,Jared K. Henderson,168,2,118,48
Baxter,8-2,Governor,,DEM,Jared K. Henderson,21,1,6,14
Baxter,8-3,Governor,,DEM,Jared K. Henderson,27,0,15,12
Baxter,8-4,Governor,,DEM,Jared K. Henderson,55,4,24,27
Baxter,8-5,Governor,,DEM,Jared K. Henderson,20,0,14,6
Baxter,9-1,Governor,,DEM,Jared K. Henderson,130,5,74,51
Baxter,9-2,Governor,,DEM,Jared K. Henderson,136,4,89,43
Baxter,9-3,Governor,,DEM,Jared K. Henderson,13,0,8,5
Baxter,9-4,Governor,,DEM,Jared K. Henderson,33,0,8,25
Baxter,10-1,Governor,,DEM,Jared K. Henderson,69,7,29,33
Baxter,10-2,Governor,,DEM,Jared K. Henderson,100,6,51,43
Baxter,10-3,Governor,,DEM,Jared K. Henderson,40,0,23,17
Baxter,11-1,Governor,,DEM,Jared K. Henderson,40,0,10,30
Baxter,11-2,Governor,,DEM,Jared K. Henderson,102,1,69,32
Baxter,11-3,Governor,,DEM,Jared K. Henderson,62,3,26,33
Baxter,11-4,Governor,,DEM,Jared K. Henderson,21,1,14,6
Baxter,11-5,Governor,,DEM,Jared K. Henderson,7,0,3,4
Baxter,11-6,Governor,,DEM,Jared K. Henderson,7,0,0,7
Baxter,11-7,Governor,,DEM,Jared K. Henderson,6,0,0,6
Baxter,11-8,Governor,,DEM,Jared K. Henderson,10,0,5,5
Baxter,11-9,Governor,,DEM,Jared K. Henderson,45,0,24,21
Baxter,1-1,Governor,,LIB,Mark West,25,0,11,14
Baxter,1-2,Governor,,LIB,Mark West,19,0,7,12
Baxter,1-3,Governor,,LIB,Mark West,15,0,7,8
Baxter,2-1,Governor,,LIB,Mark West,27,0,13,14
Baxter,2-2,Governor,,LIB,Mark West,20,2,10,8
Baxter,2-3,Governor,,LIB,Mark West,16,1,9,6
Baxter,3-1,Governor,,LIB,Mark West,16,0,4,12
Baxter,3-2,Governor,,LIB,Mark West,12,0,1,11
Baxter,3-3,Governor,,LIB,Mark West,27,0,14,13
Baxter,3-4,Governor,,LIB,Mark West,9,0,1,8
Baxter,4-1,Governor,,LIB,Mark West,39,1,18,20
Baxter,4-2,Governor,,LIB,Mark West,15,0,5,10
Baxter,5-1,Governor,,LIB,Mark West,21,0,10,11
Baxter,5-2,Governor,,LIB,Mark West,16,0,4,12
Baxter,5-3,Governor,,LIB,Mark West,8,0,0,8
Baxter,5-4,Governor,,LIB,Mark West,9,0,2,7
Baxter,6-1,Governor,,LIB,Mark West,26,0,13,13
Baxter,6-2,Governor,,LIB,Mark West,17,0,8,9
Baxter,6-3,Governor,,LIB,Mark West,13,0,4,9
Baxter,7-1,Governor,,LIB,Mark West,27,0,15,12
Baxter,7-2,Governor,,LIB,Mark West,17,0,8,9
Baxter,7-3,Governor,,LIB,Mark West,9,0,2,7
Baxter,8-1,Governor,,LIB,Mark West,29,0,13,16
Baxter,8-2,Governor,,LIB,Mark West,10,0,3,7
Baxter,8-3,Governor,,LIB,Mark West,9,0,2,7
Baxter,8-4,Governor,,LIB,Mark West,11,0,1,10
Baxter,8-5,Governor,,LIB,Mark West,7,0,0,7
Baxter,9-1,Governor,,LIB,Mark West,24,0,13,11
Baxter,9-2,Governor,,LIB,Mark West,21,1,9,11
Baxter,9-3,Governor,,LIB,Mark West,11,1,3,7
Baxter,9-4,Governor,,LIB,Mark West,12,0,1,11
Baxter,10-1,Governor,,LIB,Mark West,18,1,4,13
Baxter,10-2,Governor,,LIB,Mark West,27,0,9,18
Baxter,10-3,Governor,,LIB,Mark West,8,1,1,6
Baxter,11-1,Governor,,LIB,Mark West,10,0,1,9
Baxter,11-2,Governor,,LIB,Mark West,25,2,11,12
Baxter,11-3,Governor,,LIB,Mark West,12,0,2,10
Baxter,11-4,Governor,,LIB,Mark West,8,1,1,6
Baxter,11-5,Governor,,LIB,Mark West,7,0,1,6
Baxter,11-6,Governor,,LIB,Mark West,6,0,0,6
Baxter,11-7,Governor,,LIB,Mark West,6,0,0,6
Baxter,11-8,Governor,,LIB,Mark West,6,0,0,6
Baxter,11-9,Governor,,LIB,Mark West,9,0,1,8
Baxter,1-1,Lieutenant Governor,,DEM,Anthony Bland,92,5,50,37
Baxter,1-2,Lieutenant Governor,,DEM,Anthony Bland,114,9,55,50
Baxter,1-3,Lieutenant Governor,,DEM,Anthony Bland,101,6,57,38
Baxter,2-1,Lieutenant Governor,,DEM,Anthony Bland,88,0,74,14
Baxter,2-2,Lieutenant Governor,,DEM,Anthony Bland,90,3,61,26
Baxter,2-3,Lieutenant Governor,,DEM,Anthony Bland,72,3,51,18
Baxter,3-1,Lieutenant Governor,,DEM,Anthony Bland,61,0,39,22
Baxter,3-2,Lieutenant Governor,,DEM,Anthony Bland,42,2,12,28
Baxter,3-3,Lieutenant Governor,,DEM,Anthony Bland,154,3,105,46
Baxter,3-4,Lieutenant Governor,,DEM,Anthony Bland,31,0,12,19
Baxter,4-1,Lieutenant Governor,,DEM,Anthony Bland,219,12,153,54
Baxter,4-2,Lieutenant Governor,,DEM,Anthony Bland,92,3,60,29
Baxter,5-1,Lieutenant Governor,,DEM,Anthony Bland,110,6,66,38
Baxter,5-2,Lieutenant Governor,,DEM,Anthony Bland,114,3,80,31
Baxter,5-3,Lieutenant Governor,,DEM,Anthony Bland,10,0,6,4
Baxter,5-4,Lieutenant Governor,,DEM,Anthony Bland,52,5,35,12
Baxter,6-1,Lieutenant Governor,,DEM,Anthony Bland,188,7,147,34
Baxter,6-2,Lieutenant Governor,,DEM,Anthony Bland,89,4,66,19
Baxter,6-3,Lieutenant Governor,,DEM,Anthony Bland,39,0,29,10
Baxter,7-1,Lieutenant Governor,,DEM,Anthony Bland,181,9,131,41
Baxter,7-2,Lieutenant Governor,,DEM,Anthony Bland,86,4,67,15
Baxter,7-3,Lieutenant Governor,,DEM,Anthony Bland,58,2,31,25
Baxter,8-1,Lieutenant Governor,,DEM,Anthony Bland,190,2,138,50
Baxter,8-2,Lieutenant Governor,,DEM,Anthony Bland,24,1,8,15
Baxter,8-3,Lieutenant Governor,,DEM,Anthony Bland,24,0,13,11
Baxter,8-4,Lieutenant Governor,,DEM,Anthony Bland,53,3,23,27
Baxter,8-5,Lieutenant Governor,,DEM,Anthony Bland,19,0,14,5
Baxter,9-1,Lieutenant Governor,,DEM,Anthony Bland,128,4,74,50
Baxter,9-2,Lieutenant Governor,,DEM,Anthony Bland,153,4,103,46
Baxter,9-3,Lieutenant Governor,,DEM,Anthony Bland,15,0,9,6
Baxter,9-4,Lieutenant Governor,,DEM,Anthony Bland,36,0,5,31
Baxter,10-1,Lieutenant Governor,,DEM,Anthony Bland,73,7,29,37
Baxter,10-2,Lieutenant Governor,,DEM,Anthony Bland,100,6,52,42
Baxter,10-3,Lieutenant Governor,,DEM,Anthony Bland,54,1,30,23
Baxter,11-1,Lieutenant Governor,,DEM,Anthony Bland,47,1,13,33
Baxter,11-2,Lieutenant Governor,,DEM,Anthony Bland,106,1,73,32
Baxter,11-3,Lieutenant Governor,,DEM,Anthony Bland,67,3,27,37
Baxter,11-4,Lieutenant Governor,,DEM,Anthony Bland,24,2,16,6
Baxter,11-5,Lieutenant Governor,,DEM,Anthony Bland,4,0,2,2
Baxter,11-6,Lieutenant Governor,,DEM,Anthony Bland,7,0,0,7
Baxter,11-7,Lieutenant Governor,,DEM,Anthony Bland,5,0,0,5
Baxter,11-8,Lieutenant Governor,,DEM,Anthony Bland,11,0,6,5
Baxter,11-9,Lieutenant Governor,,DEM,Anthony Bland,46,0,29,17
Baxter,1-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,446,9,268,169
Baxter,1-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,428,18,262,148
Baxter,1-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,252,14,155,83
Baxter,2-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,353,14,239,100
Baxter,2-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,369,6,252,111
Baxter,2-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,241,7,147,87
Baxter,3-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,228,7,120,101
Baxter,3-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,169,3,41,125
Baxter,3-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,490,13,313,164
Baxter,3-4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,130,5,57,68
Baxter,4-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,650,17,451,182
Baxter,4-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,274,7,197,70
Baxter,5-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,274,5,145,124
Baxter,5-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,227,4,153,70
Baxter,5-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,23,0,15,8
Baxter,5-4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,116,3,66,47
Baxter,6-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,546,23,420,103
Baxter,6-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,313,9,214,90
Baxter,6-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,154,5,77,72
Baxter,7-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,594,22,437,135
Baxter,7-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,238,8,165,65
Baxter,7-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,143,5,82,56
Baxter,8-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,657,21,464,172
Baxter,8-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,85,1,46,38
Baxter,8-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,85,0,65,20
Baxter,8-4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,162,5,99,58
Baxter,8-5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,33,1,23,9
Baxter,9-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,479,15,303,161
Baxter,9-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,432,12,293,127
Baxter,9-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,4,29,29
Baxter,9-4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,125,0,28,97
Baxter,10-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,219,5,82,132
Baxter,10-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,331,5,175,151
Baxter,10-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,173,1,93,79
Baxter,11-1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,103,2,21,80
Baxter,11-2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,318,9,184,125
Baxter,11-3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,215,0,74,141
Baxter,11-4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,52,1,34,17
Baxter,11-5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,10,0,5,5
Baxter,11-6,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,19,0,1,18
Baxter,11-7,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,35,1,2,32
Baxter,11-8,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,37,0,10,27
Baxter,11-9,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,148,2,77,69
Baxter,1-1,Lieutenant Governor,,LIB,Frank Gilbert,17,0,6,11
Baxter,1-2,Lieutenant Governor,,LIB,Frank Gilbert,13,0,4,9
Baxter,1-3,Lieutenant Governor,,LIB,Frank Gilbert,15,0,8,7
Baxter,2-1,Lieutenant Governor,,LIB,Frank Gilbert,22,0,9,13
Baxter,2-2,Lieutenant Governor,,LIB,Frank Gilbert,19,2,7,10
Baxter,2-3,Lieutenant Governor,,LIB,Frank Gilbert,13,0,6,7
Baxter,3-1,Lieutenant Governor,,LIB,Frank Gilbert,15,0,5,10
