county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Jefferson,04,U.S. Congress District 4,,LIB,Tom Canada,5,5,0,0,0
Jefferson,05,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,08,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,011,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,026,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,027,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,028,U.S. Congress District 4,,LIB,Tom Canada,3,3,0,0,0
Jefferson,029,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,030,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,031,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,032,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,033,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,034,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,035,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,036,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,037,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,038,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,039,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,040,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,041,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,042,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,043,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,044,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,045,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,046,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,050,U.S. Congress District 4,,LIB,Tom Canada,8,5,3,0,0
Jefferson,051,U.S. Congress District 4,,LIB,Tom Canada,3,3,0,0,0
Jefferson,052,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,053,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0,0
Jefferson,054,U.S. Congress District 4,,LIB,Tom Canada,14,9,5,0,0
Jefferson,055,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0,0
Jefferson,056,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,057,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,058,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0,0
Jefferson,059,U.S. Congress District 4,,LIB,Tom Canada,3,1,2,0,0
Jefferson,060,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,061,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,062,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,063,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,064,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,065,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,066,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,067,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0,0
Jefferson,073,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,074,U.S. Congress District 4,,LIB,Tom Canada,5,4,1,0,0
Jefferson,075,U.S. Congress District 4,,LIB,Tom Canada,4,3,1,0,0
Jefferson,076,U.S. Congress District 4,,LIB,Tom Canada,4,2,2,0,0
Jefferson,077,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,078,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,079,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,080,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,081,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,082,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,083,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,084,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,085,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,086,U.S. Congress District 4,,LIB,Tom Canada,7,7,0,0,0
Jefferson,087,U.S. Congress District 4,,LIB,Tom Canada,7,6,1,0,0
Jefferson,088,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,089,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0,0
Jefferson,090,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,091,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,092,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,093,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,094,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,101,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,102,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,103,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,104,U.S. Congress District 4,,LIB,Tom Canada,3,0,3,0,0
Jefferson,105,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,106,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,107,U.S. Congress District 4,,LIB,Tom Canada,5,2,3,0,0
Jefferson,108,U.S. Congress District 4,,LIB,Tom Canada,2,0,2,0,0
Jefferson,109,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,110,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,111,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,112,U.S. Congress District 4,,LIB,Tom Canada,9,7,2,0,0
Jefferson,113,U.S. Congress District 4,,LIB,Tom Canada,7,4,3,0,0
Jefferson,114,U.S. Congress District 4,,LIB,Tom Canada,4,2,2,0,0
Jefferson,115,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,116,U.S. Congress District 4,,LIB,Tom Canada,2,0,2,0,0
Jefferson,117,U.S. Congress District 4,,LIB,Tom Canada,5,2,3,0,0
Jefferson,119,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,120,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,121,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,122,U.S. Congress District 4,,LIB,Tom Canada,5,1,4,0,0
Jefferson,123,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,124,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,125,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,126,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,128,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,129,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,130,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,201,U.S. Congress District 4,,LIB,Tom Canada,4,3,1,0,0
Jefferson,202,U.S. Congress District 4,,LIB,Tom Canada,3,1,2,0,0
Jefferson,203,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,204,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,205,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,206,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,207,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,208,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,209,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,210,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,211,U.S. Congress District 4,,LIB,Tom Canada,4,3,1,0,0
Jefferson,212,U.S. Congress District 4,,LIB,Tom Canada,2,0,2,0,0
Jefferson,213,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,214,U.S. Congress District 4,,LIB,Tom Canada,4,2,2,0,0
Jefferson,215,U.S. Congress District 4,,LIB,Tom Canada,10,6,4,0,0
Jefferson,216,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,217,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,218,U.S. Congress District 4,,LIB,Tom Canada,6,3,3,0,0
Jefferson,219,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,220,U.S. Congress District 4,,LIB,Tom Canada,3,1,2,0,0
Jefferson,221,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,222,U.S. Congress District 4,,LIB,Tom Canada,11,8,3,0,0
Jefferson,223,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,224,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,225,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,226,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,227,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,301,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,302,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,303,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,304,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,306,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,307,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,308,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,309,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,310,U.S. Congress District 4,,LIB,Tom Canada,5,4,1,0,0
Jefferson,311,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,312,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,313,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,314,U.S. Congress District 4,,LIB,Tom Canada,6,5,1,0,0
Jefferson,315,U.S. Congress District 4,,LIB,Tom Canada,2,0,2,0,0
Jefferson,316,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,317,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,318,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,319,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,320,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,321,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,322,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,323,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,324,U.S. Congress District 4,,LIB,Tom Canada,5,4,1,0,0
Jefferson,325,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,326,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,327,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,328,U.S. Congress District 4,,LIB,Tom Canada,8,5,3,0,0
Jefferson,329,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,330,U.S. Congress District 4,,LIB,Tom Canada,7,2,5,0,0
Jefferson,331,U.S. Congress District 4,,LIB,Tom Canada,5,2,3,0,0
Jefferson,332,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,401,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,402,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,403,U.S. Congress District 4,,LIB,Tom Canada,3,1,2,0,0
Jefferson,404,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,405,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,406,U.S. Congress District 4,,LIB,Tom Canada,10,8,2,0,0
Jefferson,407,U.S. Congress District 4,,LIB,Tom Canada,5,1,4,0,0
Jefferson,408,U.S. Congress District 4,,LIB,Tom Canada,5,5,0,0,0
Jefferson,409,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,410,U.S. Congress District 4,,LIB,Tom Canada,2,0,2,0,0
Jefferson,411,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,412,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,413,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,414,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,415,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,416,U.S. Congress District 4,,LIB,Tom Canada,5,5,0,0,0
Jefferson,417,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,418,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,419,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,420,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,421,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,422,U.S. Congress District 4,,LIB,Tom Canada,1,1,0,0,0
Jefferson,423,U.S. Congress District 4,,LIB,Tom Canada,8,4,4,0,0
Jefferson,424,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,425,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,426,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,610,U.S. Congress District 4,,LIB,Tom Canada,3,2,1,0,0
Jefferson,620,U.S. Congress District 4,,LIB,Tom Canada,5,4,1,0,0
Jefferson,711,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0,0
Jefferson,712,U.S. Congress District 4,,LIB,Tom Canada,2,2,0,0,0
Jefferson,713,U.S. Congress District 4,,LIB,Tom Canada,1,0,1,0,0
Jefferson,714,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,721,U.S. Congress District 4,,LIB,Tom Canada,7,4,3,0,0
Jefferson,731,U.S. Congress District 4,,LIB,Tom Canada,5,3,2,0,0
Jefferson,732,U.S. Congress District 4,,LIB,Tom Canada,2,1,1,0,0
Jefferson,733,U.S. Congress District 4,,LIB,Tom Canada,3,3,0,0,0
Jefferson,810,U.S. Congress District 4,,LIB,Tom Canada,8,7,1,0,0
Jefferson,820,U.S. Congress District 4,,LIB,Tom Canada,3,3,0,0,0
Jefferson,830,U.S. Congress District 4,,LIB,Tom Canada,4,4,0,0,0
Jefferson,950,U.S. Congress District 4,,LIB,Tom Canada,0,0,0,0,0
Jefferson,Absentee,U.S. Congress District 4,,LIB,Tom Canada,8,0,0,8,0
Jefferson,01,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,11,8,3,0,0
Jefferson,04,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,31,17,14,0,0
Jefferson,05,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,13,5,8,0,0
Jefferson,08,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,4,0,0,0
Jefferson,011,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,11,5,6,0,0
Jefferson,026,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,59,51,8,0,0
Jefferson,027,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,13,4,9,0,0
Jefferson,028,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,95,59,36,0,0
Jefferson,029,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,36,13,23,0,0
Jefferson,030,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,5,3,2,0,0
Jefferson,031,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,37,16,21,0,0
Jefferson,032,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,2,2,0,0,0
Jefferson,033,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,8,8,0,0,0
Jefferson,034,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,035,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,036,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,3,2,1,0,0
Jefferson,037,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,038,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,039,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,040,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,041,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,042,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,043,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,044,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,045,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,13,7,6,0,0
Jefferson,046,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,050,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,272,125,147,0,0
Jefferson,051,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,79,45,34,0,0
Jefferson,052,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,053,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,7,5,2,0,0
Jefferson,054,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,131,67,64,0,0
Jefferson,055,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,24,17,7,0,0
Jefferson,056,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,30,18,12,0,0
Jefferson,057,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,25,3,22,0,0
Jefferson,058,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,80,42,38,0,0
Jefferson,059,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,70,23,47,0,0
Jefferson,060,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,10,2,8,0,0
Jefferson,061,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,15,6,9,0,0
Jefferson,062,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,1,1,0,0,0
Jefferson,063,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,064,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,065,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,066,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,26,7,19,0,0
Jefferson,067,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,2,0,2,0,0
Jefferson,073,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,67,26,41,0,0
Jefferson,074,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,42,17,25,0,0
Jefferson,075,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,46,12,34,0,0
Jefferson,076,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,20,9,11,0,0
Jefferson,077,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,23,17,6,0,0
Jefferson,078,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,30,12,18,0,0
Jefferson,079,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,4,0,0,0
Jefferson,080,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,3,0,3,0,0
Jefferson,081,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,1,3,0,0
Jefferson,082,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,083,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,15,2,13,0,0
Jefferson,084,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,8,3,5,0,0
Jefferson,085,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,3,1,0,0
Jefferson,086,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,94,54,40,0,0
Jefferson,087,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,40,25,15,0,0
Jefferson,088,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,089,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,27,15,12,0,0
Jefferson,090,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,11,6,5,0,0
Jefferson,091,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,092,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,2,2,0,0,0
Jefferson,093,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,3,1,0,0
Jefferson,094,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,6,3,3,0,0
Jefferson,101,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,0,4,0,0
Jefferson,102,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,103,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,0,0,0,0,0
Jefferson,104,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,73,26,47,0,0
Jefferson,105,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,20,7,13,0,0
Jefferson,106,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,54,24,30,0,0
Jefferson,107,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,277,130,147,0,0
Jefferson,108,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,13,4,9,0,0
Jefferson,109,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,70,25,45,0,0
Jefferson,110,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,134,64,70,0,0
Jefferson,111,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,91,49,42,0,0
Jefferson,112,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,203,99,104,0,0
Jefferson,113,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,235,121,114,0,0
Jefferson,114,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,230,95,135,0,0
Jefferson,115,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,82,62,20,0,0
Jefferson,116,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,107,41,66,0,0
Jefferson,117,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,92,36,56,0,0
Jefferson,119,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,14,8,6,0,0
Jefferson,120,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,51,23,28,0,0
Jefferson,121,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,42,25,17,0,0
Jefferson,122,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,241,115,126,0,0
Jefferson,123,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,19,13,6,0,0
Jefferson,124,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,55,29,26,0,0
Jefferson,125,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,3,0,3,0,0
Jefferson,126,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,185,94,91,0,0
Jefferson,128,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,4,0,4,0,0
Jefferson,129,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,1,0,1,0,0
Jefferson,130,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,61,25,36,0,0
Jefferson,201,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,128,72,56,0,0
Jefferson,202,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,60,28,32,0,0
Jefferson,203,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,113,58,55,0,0
Jefferson,204,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,2,2,0,0,0
Jefferson,205,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,80,40,40,0,0
Jefferson,206,U.S. Congress District 4,,DEM,Hayden Catherine Shamel,46,19,27,0,0
