county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Johnson,HORSEHEAD,U.S. House,4,REP,Representative Bruce Westerman,855,411,6,438,0
Johnson,HOWELL,U.S. House,4,REP,Representative Bruce Westerman,141,42,9,89,1
Johnson,KING,U.S. House,4,REP,Representative Bruce Westerman,352,286,2,64,0
Johnson,LEE,U.S. House,4,REP,Representative Bruce Westerman,0,0,0,0,0
Johnson,LOWGAP,U.S. House,4,REP,Representative Bruce Westerman,1,0,1,0,0
Johnson,MCKENNON,U.S. House,4,REP,Representative Bruce Westerman,10,2,8,0,0
Johnson,MULBERRY,U.S. House,4,REP,Representative Bruce Westerman,1,0,0,0,1
Johnson,PERRY,U.S. House,4,REP,Representative Bruce Westerman,219,111,5,103,0
Johnson,PITTSBURG,U.S. House,4,REP,Representative Bruce Westerman,408,182,14,211,1
Johnson,PRAIRIE,U.S. House,4,REP,Representative Bruce Westerman,70,63,4,3,0
Johnson,REDLICK,U.S. House,4,REP,Representative Bruce Westerman,289,138,7,144,0
Johnson,SHERMAN,U.S. House,4,REP,Representative Bruce Westerman,2,0,1,0,1
Johnson,SPADRA WARD 1,U.S. House,4,REP,Representative Bruce Westerman,406,222,25,158,1
Johnson,SPADRA WARD 2,U.S. House,4,REP,Representative Bruce Westerman,657,502,19,135,1
Johnson,SPADRA WARD 3,U.S. House,4,REP,Representative Bruce Westerman,296,114,15,166,1
Johnson,SPADRA WARD 4,U.S. House,4,REP,Representative Bruce Westerman,138,57,8,71,2
Johnson,STONEWALL,U.S. House,4,REP,Representative Bruce Westerman,2,0,2,0,0
Johnson,WARD,U.S. House,4,REP,Representative Bruce Westerman,100,56,4,40,0
Johnson,BATSON,U.S. House,4,LIB,Tom Canada,14,5,0,9,0
Johnson,DICKERSON-HILL,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,GRANT,U.S. House,4,LIB,Tom Canada,15,5,0,10,0
Johnson,HICKEY,U.S. House,4,LIB,Tom Canada,18,5,0,13,0
Johnson,HORSEHEAD,U.S. House,4,LIB,Tom Canada,29,9,0,20,0
Johnson,HOWELL,U.S. House,4,LIB,Tom Canada,8,1,0,7,0
Johnson,KING,U.S. House,4,LIB,Tom Canada,17,10,1,6,0
Johnson,LEE,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,LOWGAP,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,MCKENNON,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,MULBERRY,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,PERRY,U.S. House,4,LIB,Tom Canada,11,4,1,6,0
Johnson,PITTSBURG,U.S. House,4,LIB,Tom Canada,25,9,2,14,0
Johnson,PRAIRIE,U.S. House,4,LIB,Tom Canada,2,2,0,0,0
Johnson,REDLICK,U.S. House,4,LIB,Tom Canada,17,7,0,10,0
Johnson,SHERMAN,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,SPADRA WARD 1,U.S. House,4,LIB,Tom Canada,16,9,1,6,0
Johnson,SPADRA WARD 2,U.S. House,4,LIB,Tom Canada,35,26,1,8,0
Johnson,SPADRA WARD 3,U.S. House,4,LIB,Tom Canada,13,5,0,8,0
Johnson,SPADRA WARD 4,U.S. House,4,LIB,Tom Canada,3,1,0,2,0
Johnson,STONEWALL,U.S. House,4,LIB,Tom Canada,0,0,0,0,0
Johnson,WARD,U.S. House,4,LIB,Tom Canada,8,5,0,3,0
Johnson,BATSON,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,DICKERSON-HILL,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,GRANT,U.S. House,4,NON,Write-In,1,1,0,0,0
Johnson,HICKEY,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,HORSEHEAD,U.S. House,4,NON,Write-In,1,0,0,1,0
Johnson,HOWELL,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,KING,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,LEE,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,LOWGAP,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,MCKENNON,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,MULBERRY,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,PERRY,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,PITTSBURG,U.S. House,4,NON,Write-In,1,1,0,0,0
Johnson,PRAIRIE,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,REDLICK,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,SHERMAN,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,SPADRA WARD 1,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,SPADRA WARD 2,U.S. House,4,NON,Write-In,1,1,0,0,0
Johnson,SPADRA WARD 3,U.S. House,4,NON,Write-In,2,1,0,1,0
Johnson,SPADRA WARD 4,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,STONEWALL,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,WARD,U.S. House,4,NON,Write-In,0,0,0,0,0
Johnson,BATSON,Governor,,REP,Governor Asa Hutchinson,306,125,11,170,0
Johnson,DICKERSON-HILL,Governor,,REP,Governor Asa Hutchinson,3,0,3,0,0
Johnson,GRANT,Governor,,REP,Governor Asa Hutchinson,405,198,0,207,0
Johnson,HICKEY,Governor,,REP,Governor Asa Hutchinson,606,273,0,333,0
Johnson,HORSEHEAD,Governor,,REP,Governor Asa Hutchinson,876,419,8,449,0
Johnson,HOWELL,Governor,,REP,Governor Asa Hutchinson,145,41,10,93,1
Johnson,KING,Governor,,REP,Governor Asa Hutchinson,370,299,2,69,0
Johnson,LEE,Governor,,REP,Governor Asa Hutchinson,0,0,0,0,0
Johnson,LOWGAP,Governor,,REP,Governor Asa Hutchinson,1,0,1,0,0
Johnson,MCKENNON,Governor,,REP,Governor Asa Hutchinson,10,2,8,0,0
Johnson,MULBERRY,Governor,,REP,Governor Asa Hutchinson,1,0,0,0,1
Johnson,PERRY,Governor,,REP,Governor Asa Hutchinson,238,119,5,114,0
Johnson,PITTSBURG,Governor,,REP,Governor Asa Hutchinson,438,194,14,229,1
Johnson,PRAIRIE,Governor,,REP,Governor Asa Hutchinson,71,65,4,2,0
Johnson,REDLICK,Governor,,REP,Governor Asa Hutchinson,297,143,5,149,0
Johnson,SHERMAN,Governor,,REP,Governor Asa Hutchinson,2,0,1,0,1
Johnson,SPADRA WARD 1,Governor,,REP,Governor Asa Hutchinson,467,259,27,180,1
Johnson,SPADRA WARD 2,Governor,,REP,Governor Asa Hutchinson,730,553,20,156,1
Johnson,SPADRA WARD 3,Governor,,REP,Governor Asa Hutchinson,321,131,16,173,1
Johnson,SPADRA WARD 4,Governor,,REP,Governor Asa Hutchinson,143,54,14,73,2
Johnson,STONEWALL,Governor,,REP,Governor Asa Hutchinson,2,0,2,0,0
Johnson,WARD,Governor,,REP,Governor Asa Hutchinson,114,64,4,46,0
Johnson,BATSON,Governor,,DEM,Jared K. Henderson,82,37,11,34,0
Johnson,DICKERSON-HILL,Governor,,DEM,Jared K. Henderson,1,0,1,0,0
Johnson,GRANT,Governor,,DEM,Jared K. Henderson,109,56,1,52,0
Johnson,HICKEY,Governor,,DEM,Jared K. Henderson,134,70,3,61,0
Johnson,HORSEHEAD,Governor,,DEM,Jared K. Henderson,254,138,2,114,0
Johnson,HOWELL,Governor,,DEM,Jared K. Henderson,33,9,0,23,1
Johnson,KING,Governor,,DEM,Jared K. Henderson,111,86,2,23,0
Johnson,LEE,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Johnson,LOWGAP,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Johnson,MCKENNON,Governor,,DEM,Jared K. Henderson,3,0,2,0,1
Johnson,MULBERRY,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Johnson,PERRY,Governor,,DEM,Jared K. Henderson,43,18,0,25,0
Johnson,PITTSBURG,Governor,,DEM,Jared K. Henderson,110,49,4,57,0
Johnson,PRAIRIE,Governor,,DEM,Jared K. Henderson,22,18,3,1,0
Johnson,REDLICK,Governor,,DEM,Jared K. Henderson,57,24,4,29,0
Johnson,SHERMAN,Governor,,DEM,Jared K. Henderson,2,0,1,0,1
Johnson,SPADRA WARD 1,Governor,,DEM,Jared K. Henderson,200,109,12,77,2
Johnson,SPADRA WARD 2,Governor,,DEM,Jared K. Henderson,300,227,10,63,0
Johnson,SPADRA WARD 3,Governor,,DEM,Jared K. Henderson,134,42,15,77,0
Johnson,SPADRA WARD 4,Governor,,DEM,Jared K. Henderson,34,17,2,14,1
Johnson,STONEWALL,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Johnson,WARD,Governor,,DEM,Jared K. Henderson,43,27,2,14,0
Johnson,BATSON,Governor,,LIB,Mark West,12,5,0,7,0
Johnson,DICKERSON-HILL,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,GRANT,Governor,,LIB,Mark West,16,7,0,9,0
Johnson,HICKEY,Governor,,LIB,Mark West,27,11,1,15,0
Johnson,HORSEHEAD,Governor,,LIB,Mark West,40,16,0,24,0
Johnson,HOWELL,Governor,,LIB,Mark West,13,5,0,8,0
Johnson,KING,Governor,,LIB,Mark West,26,18,1,7,0
Johnson,LEE,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,LOWGAP,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,MCKENNON,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,MULBERRY,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,PERRY,Governor,,LIB,Mark West,5,1,1,3,0
Johnson,PITTSBURG,Governor,,LIB,Mark West,24,12,2,10,0
Johnson,PRAIRIE,Governor,,LIB,Mark West,4,4,0,0,0
Johnson,REDLICK,Governor,,LIB,Mark West,13,5,1,7,0
Johnson,SHERMAN,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,SPADRA WARD 1,Governor,,LIB,Mark West,15,4,2,9,0
Johnson,SPADRA WARD 2,Governor,,LIB,Mark West,32,21,1,10,0
Johnson,SPADRA WARD 3,Governor,,LIB,Mark West,14,4,0,10,0
Johnson,SPADRA WARD 4,Governor,,LIB,Mark West,9,5,0,4,0
Johnson,STONEWALL,Governor,,LIB,Mark West,0,0,0,0,0
Johnson,WARD,Governor,,LIB,Mark West,9,5,0,4,0
Johnson,BATSON,Lieutenant Governor,,LIB,Frank Gilbert,14,3,1,10,0
Johnson,DICKERSON-HILL,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,GRANT,Lieutenant Governor,,LIB,Frank Gilbert,15,6,0,9,0
Johnson,HICKEY,Lieutenant Governor,,LIB,Frank Gilbert,21,9,2,10,0
Johnson,HORSEHEAD,Lieutenant Governor,,LIB,Frank Gilbert,47,18,0,29,0
Johnson,HOWELL,Lieutenant Governor,,LIB,Frank Gilbert,11,3,0,8,0
Johnson,KING,Lieutenant Governor,,LIB,Frank Gilbert,23,16,1,6,0
Johnson,LEE,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,LOWGAP,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,MCKENNON,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,MULBERRY,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,PERRY,Lieutenant Governor,,LIB,Frank Gilbert,5,0,1,4,0
Johnson,PITTSBURG,Lieutenant Governor,,LIB,Frank Gilbert,27,11,1,15,0
Johnson,PRAIRIE,Lieutenant Governor,,LIB,Frank Gilbert,4,4,0,0,0
Johnson,REDLICK,Lieutenant Governor,,LIB,Frank Gilbert,12,4,1,7,0
Johnson,SHERMAN,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,SPADRA WARD 1,Lieutenant Governor,,LIB,Frank Gilbert,19,9,2,8,0
Johnson,SPADRA WARD 2,Lieutenant Governor,,LIB,Frank Gilbert,37,24,1,12,0
Johnson,SPADRA WARD 3,Lieutenant Governor,,LIB,Frank Gilbert,15,3,0,12,0
Johnson,SPADRA WARD 4,Lieutenant Governor,,LIB,Frank Gilbert,3,2,0,1,0
Johnson,STONEWALL,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Johnson,WARD,Lieutenant Governor,,LIB,Frank Gilbert,8,4,0,4,0
Johnson,BATSON,Lieutenant Governor,,DEM,Anthony Bland,70,36,1,33,0
Johnson,DICKERSON-HILL,Lieutenant Governor,,DEM,Anthony Bland,2,0,2,0,0
Johnson,GRANT,Lieutenant Governor,,DEM,Anthony Bland,135,70,1,64,0
Johnson,HICKEY,Lieutenant Governor,,DEM,Anthony Bland,147,77,1,69,0
Johnson,HORSEHEAD,Lieutenant Governor,,DEM,Anthony Bland,267,147,2,118,0
Johnson,HOWELL,Lieutenant Governor,,DEM,Anthony Bland,37,11,0,25,1
Johnson,KING,Lieutenant Governor,,DEM,Anthony Bland,125,102,2,21,0
Johnson,LEE,Lieutenant Governor,,DEM,Anthony Bland,0,0,0,0,0
Johnson,LOWGAP,Lieutenant Governor,,DEM,Anthony Bland,0,0,0,0,0
Johnson,MCKENNON,Lieutenant Governor,,DEM,Anthony Bland,3,0,2,0,1
Johnson,MULBERRY,Lieutenant Governor,,DEM,Anthony Bland,1,0,0,0,1
Johnson,PERRY,Lieutenant Governor,,DEM,Anthony Bland,48,19,0,29,0
Johnson,PITTSBURG,Lieutenant Governor,,DEM,Anthony Bland,123,51,4,68,0
Johnson,PRAIRIE,Lieutenant Governor,,DEM,Anthony Bland,24,20,4,0,0
Johnson,REDLICK,Lieutenant Governor,,DEM,Anthony Bland,60,26,5,29,0
Johnson,SHERMAN,Lieutenant Governor,,DEM,Anthony Bland,3,0,1,0,2
Johnson,SPADRA WARD 1,Lieutenant Governor,,DEM,Anthony Bland,232,132,12,86,2
Johnson,SPADRA WARD 2,Lieutenant Governor,,DEM,Anthony Bland,339,255,12,72,0
Johnson,SPADRA WARD 3,Lieutenant Governor,,DEM,Anthony Bland,143,52,16,75,0
Johnson,SPADRA WARD 4,Lieutenant Governor,,DEM,Anthony Bland,34,17,4,12,1
Johnson,STONEWALL,Lieutenant Governor,,DEM,Anthony Bland,0,0,0,0,0
Johnson,WARD,Lieutenant Governor,,DEM,Anthony Bland,52,34,2,16,0
Johnson,BATSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,307,128,11,168,0
Johnson,DICKERSON-HILL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,2,0,2,0,0
Johnson,GRANT,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,374,184,0,190,0
Johnson,HICKEY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,595,265,1,329,0
Johnson,HORSEHEAD,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,851,407,8,436,0
Johnson,HOWELL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,142,40,10,91,1
Johnson,KING,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,358,286,2,70,0
Johnson,LEE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,0,0,0,0,0
Johnson,LOWGAP,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1,0,1,0,0
Johnson,MCKENNON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,10,2,8,0,0
Johnson,MULBERRY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,0,0,0,0,0
Johnson,PERRY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,231,119,5,107,0
Johnson,PITTSBURG,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,422,192,15,214,1
Johnson,PRAIRIE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,68,63,2,3,0
Johnson,REDLICK,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,296,141,5,150,0
Johnson,SHERMAN,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1,0,1,0,0
Johnson,SPADRA WARD 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,428,230,28,169,1
Johnson,SPADRA WARD 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,685,521,18,145,1
Johnson,SPADRA WARD 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,312,121,14,176,1
Johnson,SPADRA WARD 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,147,56,11,78,2
Johnson,STONEWALL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,2,0,2,0,0
Johnson,WARD,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,104,58,4,42,0
Johnson,BATSON,Commissioner of State Lands,,LIB,T.J. Campbell,20,7,1,12,0
Johnson,DICKERSON-HILL,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,1,0,0
Johnson,GRANT,Commissioner of State Lands,,LIB,T.J. Campbell,15,9,0,6,0
Johnson,HICKEY,Commissioner of State Lands,,LIB,T.J. Campbell,25,8,2,15,0
Johnson,HORSEHEAD,Commissioner of State Lands,,LIB,T.J. Campbell,45,13,0,32,0
Johnson,HOWELL,Commissioner of State Lands,,LIB,T.J. Campbell,10,1,0,9,0
Johnson,KING,Commissioner of State Lands,,LIB,T.J. Campbell,21,14,0,7,0
Johnson,LEE,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Johnson,LOWGAP,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,1,0,0
Johnson,MCKENNON,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Johnson,MULBERRY,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Johnson,PERRY,Commissioner of State Lands,,LIB,T.J. Campbell,11,5,0,6,0
Johnson,PITTSBURG,Commissioner of State Lands,,LIB,T.J. Campbell,33,14,2,17,0
Johnson,PRAIRIE,Commissioner of State Lands,,LIB,T.J. Campbell,3,3,0,0,0
Johnson,REDLICK,Commissioner of State Lands,,LIB,T.J. Campbell,13,5,1,7,0
Johnson,SHERMAN,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Johnson,SPADRA WARD 1,Commissioner of State Lands,,LIB,T.J. Campbell,25,12,1,12,0
Johnson,SPADRA WARD 2,Commissioner of State Lands,,LIB,T.J. Campbell,43,29,1,13,0
Johnson,SPADRA WARD 3,Commissioner of State Lands,,LIB,T.J. Campbell,15,3,0,12,0
Johnson,SPADRA WARD 4,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,1,2,0
Johnson,STONEWALL,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Johnson,WARD,Commissioner of State Lands,,LIB,T.J. Campbell,7,5,0,2,0
Johnson,BATSON,Commissioner of State Lands,,DEM,Larry Williams,93,39,1,53,0
Johnson,DICKERSON-HILL,Commissioner of State Lands,,DEM,Larry Williams,1,0,1,0,0
Johnson,GRANT,Commissioner of State Lands,,DEM,Larry Williams,180,91,1,88,0
Johnson,HICKEY,Commissioner of State Lands,,DEM,Larry Williams,193,96,1,96,0
Johnson,HORSEHEAD,Commissioner of State Lands,,DEM,Larry Williams,326,178,5,143,0
Johnson,HOWELL,Commissioner of State Lands,,DEM,Larry Williams,48,14,1,32,1
Johnson,KING,Commissioner of State Lands,,DEM,Larry Williams,152,126,2,24,0
Johnson,LEE,Commissioner of State Lands,,DEM,Larry Williams,0,0,0,0,0
Johnson,LOWGAP,Commissioner of State Lands,,DEM,Larry Williams,0,0,0,0,0
Johnson,MCKENNON,Commissioner of State Lands,,DEM,Larry Williams,3,0,2,0,1
Johnson,MULBERRY,Commissioner of State Lands,,DEM,Larry Williams,0,0,0,0,0
Johnson,PERRY,Commissioner of State Lands,,DEM,Larry Williams,64,28,1,35,0
Johnson,PITTSBURG,Commissioner of State Lands,,DEM,Larry Williams,169,69,7,93,0
Johnson,PRAIRIE,Commissioner of State Lands,,DEM,Larry Williams,31,26,4,1,0
Johnson,REDLICK,Commissioner of State Lands,,DEM,Larry Williams,87,36,5,46,0
Johnson,SHERMAN,Commissioner of State Lands,,DEM,Larry Williams,3,0,1,0,2
Johnson,SPADRA WARD 1,Commissioner of State Lands,,DEM,Larry Williams,285,151,17,115,2
Johnson,SPADRA WARD 2,Commissioner of State Lands,,DEM,Larry Williams,413,312,11,90,0
Johnson,SPADRA WARD 3,Commissioner of State Lands,,DEM,Larry Williams,185,74,15,95,1
Johnson,SPADRA WARD 4,Commissioner of State Lands,,DEM,Larry Williams,54,22,6,25,1
Johnson,STONEWALL,Commissioner of State Lands,,DEM,Larry Williams,0,0,0,0,0
Johnson,WARD,Commissioner of State Lands,,DEM,Larry Williams,71,46,3,22,0
Johnson,BATSON,Commissioner of State Lands,,REP,Tommy Land,273,118,11,144,0
Johnson,DICKERSON-HILL,Commissioner of State Lands,,REP,Tommy Land,2,0,2,0,0
Johnson,GRANT,Commissioner of State Lands,,REP,Tommy Land,327,160,0,167,0
Johnson,HICKEY,Commissioner of State Lands,,REP,Tommy Land,546,249,1,296,0
Johnson,HORSEHEAD,Commissioner of State Lands,,REP,Tommy Land,793,380,5,408,0
Johnson,HOWELL,Commissioner of State Lands,,REP,Tommy Land,131,40,9,81,1
Johnson,KING,Commissioner of State Lands,,REP,Tommy Land,333,263,3,67,0
Johnson,LEE,Commissioner of State Lands,,REP,Tommy Land,0,0,0,0,0
Johnson,LOWGAP,Commissioner of State Lands,,REP,Tommy Land,0,0,0,0,0
Johnson,MCKENNON,Commissioner of State Lands,,REP,Tommy Land,10,2,8,0,0
Johnson,MULBERRY,Commissioner of State Lands,,REP,Tommy Land,1,0,0,0,1
Johnson,PERRY,Commissioner of State Lands,,REP,Tommy Land,210,105,5,100,0
Johnson,PITTSBURG,Commissioner of State Lands,,REP,Tommy Land,370,170,11,188,1
Johnson,PRAIRIE,Commissioner of State Lands,,REP,Tommy Land,61,58,2,1,0
Johnson,REDLICK,Commissioner of State Lands,,REP,Tommy Land,267,130,5,132,0
Johnson,SHERMAN,Commissioner of State Lands,,REP,Tommy Land,1,0,1,0,0
Johnson,SPADRA WARD 1,Commissioner of State Lands,,REP,Tommy Land,363,205,24,133,1
Johnson,SPADRA WARD 2,Commissioner of State Lands,,REP,Tommy Land,599,455,19,124,1
Johnson,SPADRA WARD 3,Commissioner of State Lands,,REP,Tommy Land,262,95,14,153,0
Johnson,SPADRA WARD 4,Commissioner of State Lands,,REP,Tommy Land,124,53,9,60,2
Johnson,STONEWALL,Commissioner of State Lands,,REP,Tommy Land,1,0,1,0,0
Johnson,WARD,Commissioner of State Lands,,REP,Tommy Land,82,45,3,34,0
Johnson,BATSON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,181,87,1,93,0
Johnson,DICKERSON-HILL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,2,0,2,0,0
Johnson,GRANT,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,310,171,0,139,0
Johnson,HICKEY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,400,198,1,201,0
Johnson,HORSEHEAD,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,644,332,7,305,0
Johnson,HOWELL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,100,22,8,68,2
Johnson,KING,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,305,256,2,47,0
Johnson,LEE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,0,0,0,0,0
Johnson,LOWGAP,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,0,0,0,0,0
Johnson,MCKENNON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,3,1,2,0,0
Johnson,MULBERRY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,0,0,0,0,0
Johnson,PERRY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,163,82,4,77,0
Johnson,PITTSBURG,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,322,143,9,169,1
Johnson,PRAIRIE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,61,57,2,2,0
Johnson,REDLICK,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,185,95,3,87,0
Johnson,SHERMAN,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,3,0,2,0,1
Johnson,SPADRA WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,409,222,24,161,2
Johnson,SPADRA WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,586,455,16,115,0
Johnson,SPADRA WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,249,101,19,129,0
Johnson,SPADRA WARD 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,115,50,12,51,2
Johnson,STONEWALL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,0,0,0,0,0
