county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Cross,Bedford,Governor,,REP,Governor Asa Hutchinson,135,1,1,86,47
Cross,Ellis,Governor,,REP,Governor Asa Hutchinson,147,3,1,57,86
Cross,Fair Oaks,Governor,,REP,Governor Asa Hutchinson,58,0,0,31,27
Cross,Brushy Lake,Governor,,REP,Governor Asa Hutchinson,70,1,0,20,49
Cross,Hickory Ridge City,Governor,,REP,Governor Asa Hutchinson,87,1,0,19,67
Cross,Hickory Ridge Township,Governor,,REP,Governor Asa Hutchinson,86,0,1,17,68
Cross,Cherry Valley City,Governor,,REP,Governor Asa Hutchinson,140,0,1,61,78
Cross,Mitchell,Governor,,REP,Governor Asa Hutchinson,140,1,0,52,87
Cross,"Bay Village, Birdeye",Governor,,REP,Governor Asa Hutchinson,95,0,0,49,46
Cross,Searcy,Governor,,REP,Governor Asa Hutchinson,355,9,1,153,192
Cross,Parkin Ward 1,Governor,,REP,Governor Asa Hutchinson,41,4,2,24,11
Cross,Parkin Ward 2,Governor,,REP,Governor Asa Hutchinson,29,4,2,12,11
Cross,Parkin Ward 3,Governor,,REP,Governor Asa Hutchinson,24,9,1,9,5
Cross,"Tyronza, Twist",Governor,,REP,Governor Asa Hutchinson,35,0,0,18,17
Cross,WYNNE WARD 1,Governor,,LIB,Mark West,20,1,0,17,2
Cross,WYNNE WARD 2,Governor,,LIB,Mark West,23,1,1,18,3
Cross,WYNNE WARD 3,Governor,,LIB,Mark West,15,0,1,10,4
Cross,WYNNE WARD 4,Governor,,LIB,Mark West,14,1,0,11,2
Cross,WYNNE WARD 5,Governor,,LIB,Mark West,26,0,0,13,13
Cross,Wynne Township,Governor,,LIB,Mark West,12,0,0,9,3
Cross,Smith,Governor,,LIB,Mark West,14,0,0,12,2
Cross,Bedford,Governor,,LIB,Mark West,7,0,0,5,2
Cross,Ellis,Governor,,LIB,Mark West,9,0,0,5,4
Cross,Fair Oaks,Governor,,LIB,Mark West,2,0,0,2,0
Cross,Brushy Lake,Governor,,LIB,Mark West,5,0,0,3,2
Cross,Hickory Ridge City,Governor,,LIB,Mark West,4,0,1,0,3
Cross,Hickory Ridge Township,Governor,,LIB,Mark West,0,0,0,0,0
Cross,Cherry Valley City,Governor,,LIB,Mark West,5,0,1,0,4
Cross,Mitchell,Governor,,LIB,Mark West,3,0,0,1,2
Cross,"Bay Village, Birdeye",Governor,,LIB,Mark West,3,0,0,1,2
Cross,Searcy,Governor,,LIB,Mark West,17,0,0,7,10
Cross,Parkin Ward 1,Governor,,LIB,Mark West,5,1,1,0,3
Cross,Parkin Ward 2,Governor,,LIB,Mark West,1,0,0,1,0
Cross,Parkin Ward 3,Governor,,LIB,Mark West,2,0,1,0,1
Cross,"Tyronza, Twist",Governor,,LIB,Mark West,1,0,0,1,0
Cross,WYNNE WARD 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,335,20,3,249,63
Cross,WYNNE WARD 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,437,11,8,328,90
Cross,WYNNE WARD 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,140,7,3,98,32
Cross,WYNNE WARD 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,107,3,0,84,20
Cross,WYNNE WARD 5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,657,10,1,534,112
Cross,Wynne Township,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,461,5,1,347,108
Cross,Smith,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,567,3,5,446,113
Cross,Bedford,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,134,1,1,84,48
Cross,Ellis,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,150,3,1,57,89
Cross,Fair Oaks,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,0,0,33,29
Cross,Brushy Lake,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,68,1,0,21,46
Cross,Hickory Ridge City,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,85,1,0,17,67
Cross,Hickory Ridge Township,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,88,0,1,19,68
Cross,Cherry Valley City,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,141,0,1,59,81
Cross,Mitchell,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,136,0,0,51,85
Cross,"Bay Village, Birdeye",Lieutenant Governor,,REP,Lt. Governor Tim Griffin,97,0,0,50,47
Cross,Searcy,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,370,8,2,163,197
Cross,Parkin Ward 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,42,5,2,20,15
Cross,Parkin Ward 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,24,3,1,11,9
Cross,Parkin Ward 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,20,6,1,8,5
Cross,"Tyronza, Twist",Lieutenant Governor,,REP,Lt. Governor Tim Griffin,38,0,1,19,18
Cross,WYNNE WARD 1,Lieutenant Governor,,DEM,Anthony Bland,110,8,2,88,12
Cross,WYNNE WARD 2,Lieutenant Governor,,DEM,Anthony Bland,145,5,1,102,37
Cross,WYNNE WARD 3,Lieutenant Governor,,DEM,Anthony Bland,172,8,1,101,62
Cross,WYNNE WARD 4,Lieutenant Governor,,DEM,Anthony Bland,278,2,3,200,73
Cross,WYNNE WARD 5,Lieutenant Governor,,DEM,Anthony Bland,158,5,0,115,38
Cross,Wynne Township,Lieutenant Governor,,DEM,Anthony Bland,94,2,0,64,28
Cross,Smith,Lieutenant Governor,,DEM,Anthony Bland,73,2,1,55,15
Cross,Bedford,Lieutenant Governor,,DEM,Anthony Bland,35,2,0,17,16
Cross,Ellis,Lieutenant Governor,,DEM,Anthony Bland,15,0,1,11,3
Cross,Fair Oaks,Lieutenant Governor,,DEM,Anthony Bland,5,0,1,2,2
Cross,Brushy Lake,Lieutenant Governor,,DEM,Anthony Bland,15,0,0,7,8
Cross,Hickory Ridge City,Lieutenant Governor,,DEM,Anthony Bland,18,0,0,3,15
Cross,Hickory Ridge Township,Lieutenant Governor,,DEM,Anthony Bland,11,0,0,7,4
Cross,Cherry Valley City,Lieutenant Governor,,DEM,Anthony Bland,28,0,0,14,14
Cross,Mitchell,Lieutenant Governor,,DEM,Anthony Bland,28,2,0,14,12
Cross,"Bay Village, Birdeye",Lieutenant Governor,,DEM,Anthony Bland,30,0,0,17,13
Cross,Searcy,Lieutenant Governor,,DEM,Anthony Bland,65,1,0,28,36
Cross,Parkin Ward 1,Lieutenant Governor,,DEM,Anthony Bland,92,9,6,23,54
Cross,Parkin Ward 2,Lieutenant Governor,,DEM,Anthony Bland,64,11,8,16,29
Cross,Parkin Ward 3,Lieutenant Governor,,DEM,Anthony Bland,76,12,4,21,39
Cross,"Tyronza, Twist",Lieutenant Governor,,DEM,Anthony Bland,22,1,0,10,11
Cross,WYNNE WARD 1,Lieutenant Governor,,LIB,Frank Gilbert,10,1,0,8,1
Cross,WYNNE WARD 2,Lieutenant Governor,,LIB,Frank Gilbert,11,0,0,8,3
Cross,WYNNE WARD 3,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,4,2
Cross,WYNNE WARD 4,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,4,2
Cross,WYNNE WARD 5,Lieutenant Governor,,LIB,Frank Gilbert,19,0,0,11,8
Cross,Wynne Township,Lieutenant Governor,,LIB,Frank Gilbert,9,0,1,5,3
Cross,Smith,Lieutenant Governor,,LIB,Frank Gilbert,5,0,0,4,1
Cross,Bedford,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,6,0
Cross,Ellis,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,2,1
Cross,Fair Oaks,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Cross,Brushy Lake,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,3,1
Cross,Hickory Ridge City,Lieutenant Governor,,LIB,Frank Gilbert,2,0,1,0,1
Cross,Hickory Ridge Township,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Cross,Cherry Valley City,Lieutenant Governor,,LIB,Frank Gilbert,5,0,1,1,3
Cross,Mitchell,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,0,4
Cross,"Bay Village, Birdeye",Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Cross,Searcy,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,0,6
Cross,Parkin Ward 1,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,0,2
Cross,Parkin Ward 2,Lieutenant Governor,,LIB,Frank Gilbert,3,0,2,1,0
Cross,Parkin Ward 3,Lieutenant Governor,,LIB,Frank Gilbert,2,0,1,0,1
Cross,"Tyronza, Twist",Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Cross,WYNNE WARD 1,Attorney General,,LIB,Kerry Hicks,9,0,0,8,1
Cross,WYNNE WARD 2,Attorney General,,LIB,Kerry Hicks,14,0,1,11,2
Cross,WYNNE WARD 3,Attorney General,,LIB,Kerry Hicks,14,0,1,11,2
Cross,WYNNE WARD 4,Attorney General,,LIB,Kerry Hicks,8,0,0,7,1
Cross,WYNNE WARD 5,Attorney General,,LIB,Kerry Hicks,24,0,0,15,9
Cross,Wynne Township,Attorney General,,LIB,Kerry Hicks,9,0,0,4,5
Cross,Smith,Attorney General,,LIB,Kerry Hicks,15,0,0,12,3
Cross,Bedford,Attorney General,,LIB,Kerry Hicks,5,0,0,4,1
Cross,Ellis,Attorney General,,LIB,Kerry Hicks,4,0,0,1,3
Cross,Fair Oaks,Attorney General,,LIB,Kerry Hicks,2,0,0,1,1
Cross,Brushy Lake,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Cross,Hickory Ridge City,Attorney General,,LIB,Kerry Hicks,4,0,1,0,3
Cross,Hickory Ridge Township,Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Cross,Cherry Valley City,Attorney General,,LIB,Kerry Hicks,5,0,1,0,4
Cross,Mitchell,Attorney General,,LIB,Kerry Hicks,3,0,0,1,2
Cross,"Bay Village, Birdeye",Attorney General,,LIB,Kerry Hicks,3,0,0,2,1
Cross,Searcy,Attorney General,,LIB,Kerry Hicks,12,0,0,4,8
Cross,Parkin Ward 1,Attorney General,,LIB,Kerry Hicks,5,0,0,1,4
Cross,Parkin Ward 2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Cross,Parkin Ward 3,Attorney General,,LIB,Kerry Hicks,3,0,1,1,1
Cross,"Tyronza, Twist",Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Cross,WYNNE WARD 1,Attorney General,,DEM,Mike Lee,120,10,2,95,13
Cross,WYNNE WARD 2,Attorney General,,DEM,Mike Lee,153,6,0,103,44
Cross,WYNNE WARD 3,Attorney General,,DEM,Mike Lee,177,10,1,102,64
Cross,WYNNE WARD 4,Attorney General,,DEM,Mike Lee,287,4,3,205,75
Cross,WYNNE WARD 5,Attorney General,,DEM,Mike Lee,189,4,0,142,43
Cross,Wynne Township,Attorney General,,DEM,Mike Lee,103,2,0,73,28
Cross,Smith,Attorney General,,DEM,Mike Lee,83,3,1,61,18
Cross,Bedford,Attorney General,,DEM,Mike Lee,42,2,0,22,18
Cross,Ellis,Attorney General,,DEM,Mike Lee,23,0,1,14,8
Cross,Fair Oaks,Attorney General,,DEM,Mike Lee,7,0,1,3,3
Cross,Brushy Lake,Attorney General,,DEM,Mike Lee,18,0,0,10,8
Cross,Hickory Ridge City,Attorney General,,DEM,Mike Lee,28,0,0,4,24
Cross,Hickory Ridge Township,Attorney General,,DEM,Mike Lee,13,0,0,8,5
Cross,Cherry Valley City,Attorney General,,DEM,Mike Lee,33,0,0,17,16
Cross,Mitchell,Attorney General,,DEM,Mike Lee,35,2,0,16,17
Cross,"Bay Village, Birdeye",Attorney General,,DEM,Mike Lee,36,0,0,20,16
Cross,Searcy,Attorney General,,DEM,Mike Lee,79,1,0,34,44
Cross,Parkin Ward 1,Attorney General,,DEM,Mike Lee,97,9,7,23,58
Cross,Parkin Ward 2,Attorney General,,DEM,Mike Lee,69,12,8,19,30
Cross,Parkin Ward 3,Attorney General,,DEM,Mike Lee,81,16,4,23,38
Cross,"Tyronza, Twist",Attorney General,,DEM,Mike Lee,25,1,1,10,13
Cross,WYNNE WARD 1,Attorney General,,REP,Attorney General Leslie Rutledge,326,18,3,243,62
Cross,WYNNE WARD 2,Attorney General,,REP,Attorney General Leslie Rutledge,426,10,8,324,84
Cross,WYNNE WARD 3,Attorney General,,REP,Attorney General Leslie Rutledge,125,6,2,87,30
Cross,WYNNE WARD 4,Attorney General,,REP,Attorney General Leslie Rutledge,97,1,0,78,18
Cross,WYNNE WARD 5,Attorney General,,REP,Attorney General Leslie Rutledge,622,11,1,505,105
Cross,Wynne Township,Attorney General,,REP,Attorney General Leslie Rutledge,455,5,2,340,108
Cross,Smith,Attorney General,,REP,Attorney General Leslie Rutledge,543,2,5,432,104
Cross,Bedford,Attorney General,,REP,Attorney General Leslie Rutledge,128,1,1,81,45
Cross,Ellis,Attorney General,,REP,Attorney General Leslie Rutledge,143,3,1,57,82
Cross,Fair Oaks,Attorney General,,REP,Attorney General Leslie Rutledge,59,0,0,32,27
Cross,Brushy Lake,Attorney General,,REP,Attorney General Leslie Rutledge,68,1,0,20,47
Cross,Hickory Ridge City,Attorney General,,REP,Attorney General Leslie Rutledge,73,1,0,16,56
Cross,Hickory Ridge Township,Attorney General,,REP,Attorney General Leslie Rutledge,85,0,1,17,67
Cross,Cherry Valley City,Attorney General,,REP,Attorney General Leslie Rutledge,136,0,1,57,78
Cross,Mitchell,Attorney General,,REP,Attorney General Leslie Rutledge,131,0,0,48,83
Cross,"Bay Village, Birdeye",Attorney General,,REP,Attorney General Leslie Rutledge,89,0,0,46,43
Cross,Searcy,Attorney General,,REP,Attorney General Leslie Rutledge,350,9,1,153,187
Cross,Parkin Ward 1,Attorney General,,REP,Attorney General Leslie Rutledge,35,5,1,19,10
Cross,Parkin Ward 2,Attorney General,,REP,Attorney General Leslie Rutledge,23,2,2,11,8
Cross,Parkin Ward 3,Attorney General,,REP,Attorney General Leslie Rutledge,14,2,1,5,6
Cross,"Tyronza, Twist",Attorney General,,REP,Attorney General Leslie Rutledge,34,0,0,18,16
Cross,WYNNE WARD 1,Secretary of State,,DEM,Susan Inman,124,13,2,95,14
Cross,WYNNE WARD 2,Secretary of State,,DEM,Susan Inman,159,5,1,109,44
Cross,WYNNE WARD 3,Secretary of State,,DEM,Susan Inman,177,10,1,102,64
Cross,WYNNE WARD 4,Secretary of State,,DEM,Susan Inman,289,4,3,205,77
Cross,WYNNE WARD 5,Secretary of State,,DEM,Susan Inman,192,7,0,142,43
Cross,Wynne Township,Secretary of State,,DEM,Susan Inman,107,1,1,75,30
Cross,Smith,Secretary of State,,DEM,Susan Inman,84,3,1,62,18
Cross,Bedford,Secretary of State,,DEM,Susan Inman,41,3,0,20,18
Cross,Ellis,Secretary of State,,DEM,Susan Inman,22,0,1,13,8
Cross,Fair Oaks,Secretary of State,,DEM,Susan Inman,10,0,1,4,5
Cross,Brushy Lake,Secretary of State,,DEM,Susan Inman,19,0,0,10,9
Cross,Hickory Ridge City,Secretary of State,,DEM,Susan Inman,21,0,0,2,19
Cross,Hickory Ridge Township,Secretary of State,,DEM,Susan Inman,15,0,0,10,5
Cross,Cherry Valley City,Secretary of State,,DEM,Susan Inman,36,0,0,19,17
Cross,Mitchell,Secretary of State,,DEM,Susan Inman,33,2,0,14,17
Cross,"Bay Village, Birdeye",Secretary of State,,DEM,Susan Inman,36,0,0,19,17
Cross,Searcy,Secretary of State,,DEM,Susan Inman,89,1,1,38,49
Cross,Parkin Ward 1,Secretary of State,,DEM,Susan Inman,97,9,6,24,58
Cross,Parkin Ward 2,Secretary of State,,DEM,Susan Inman,66,11,9,19,27
Cross,Parkin Ward 3,Secretary of State,,DEM,Susan Inman,79,12,5,24,38
Cross,"Tyronza, Twist",Secretary of State,,DEM,Susan Inman,24,1,0,10,13
Cross,WYNNE WARD 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,321,16,3,243,59
Cross,WYNNE WARD 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,425,11,7,321,86
Cross,WYNNE WARD 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,136,6,3,96,31
Cross,WYNNE WARD 4,Secretary of State,,REP,John Thurston Commissioner of State Lands,97,1,0,79,17
Cross,WYNNE WARD 5,Secretary of State,,REP,John Thurston Commissioner of State Lands,625,8,1,509,107
Cross,Wynne Township,Secretary of State,,REP,John Thurston Commissioner of State Lands,449,5,1,338,105
Cross,Smith,Secretary of State,,REP,John Thurston Commissioner of State Lands,551,2,5,436,108
Cross,Bedford,Secretary of State,,REP,John Thurston Commissioner of State Lands,129,0,1,83,45
Cross,Ellis,Secretary of State,,REP,John Thurston Commissioner of State Lands,143,3,1,55,84
Cross,Fair Oaks,Secretary of State,,REP,John Thurston Commissioner of State Lands,57,0,0,31,26
Cross,Brushy Lake,Secretary of State,,REP,John Thurston Commissioner of State Lands,65,1,0,18,46
Cross,Hickory Ridge City,Secretary of State,,REP,John Thurston Commissioner of State Lands,80,1,0,18,61
Cross,Hickory Ridge Township,Secretary of State,,REP,John Thurston Commissioner of State Lands,82,0,1,16,65
Cross,Cherry Valley City,Secretary of State,,REP,John Thurston Commissioner of State Lands,132,0,1,54,77
Cross,Mitchell,Secretary of State,,REP,John Thurston Commissioner of State Lands,132,0,0,50,82
Cross,"Bay Village, Birdeye",Secretary of State,,REP,John Thurston Commissioner of State Lands,91,0,0,48,43
Cross,Searcy,Secretary of State,,REP,John Thurston Commissioner of State Lands,348,9,1,150,188
Cross,Parkin Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,36,4,2,19,11
Cross,Parkin Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,3,1,11,9
Cross,Parkin Ward 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,16,6,1,4,5
Cross,"Tyronza, Twist",Secretary of State,,REP,John Thurston Commissioner of State Lands,36,0,1,18,17
Cross,WYNNE WARD 1,Secretary of State,,LIB,Christopher Olson,11,0,0,8,3
Cross,WYNNE WARD 2,Secretary of State,,LIB,Christopher Olson,8,0,1,7,0
Cross,WYNNE WARD 3,Secretary of State,,LIB,Christopher Olson,5,0,0,4,1
Cross,WYNNE WARD 4,Secretary of State,,LIB,Christopher Olson,6,0,0,5,1
Cross,WYNNE WARD 5,Secretary of State,,LIB,Christopher Olson,17,0,0,9,8
Cross,Wynne Township,Secretary of State,,LIB,Christopher Olson,8,0,0,3,5
Cross,Smith,Secretary of State,,LIB,Christopher Olson,6,0,0,5,1
Cross,Bedford,Secretary of State,,LIB,Christopher Olson,5,0,0,4,1
Cross,Ellis,Secretary of State,,LIB,Christopher Olson,3,0,0,2,1
Cross,Fair Oaks,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Cross,Brushy Lake,Secretary of State,,LIB,Christopher Olson,3,0,0,3,0
Cross,Hickory Ridge City,Secretary of State,,LIB,Christopher Olson,4,0,1,0,3
Cross,Hickory Ridge Township,Secretary of State,,LIB,Christopher Olson,2,0,0,0,2
Cross,Cherry Valley City,Secretary of State,,LIB,Christopher Olson,4,0,1,0,3
Cross,Mitchell,Secretary of State,,LIB,Christopher Olson,4,0,0,1,3
Cross,"Bay Village, Birdeye",Secretary of State,,LIB,Christopher Olson,2,0,0,1,1
Cross,Searcy,Secretary of State,,LIB,Christopher Olson,5,0,0,2,3
Cross,Parkin Ward 1,Secretary of State,,LIB,Christopher Olson,2,1,0,0,1
Cross,Parkin Ward 2,Secretary of State,,LIB,Christopher Olson,3,0,1,0,2
