county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Faulkner,34 Newton,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,136,0,0,55,81
Faulkner,35 Wilson,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,254,6,1,174,73
Faulkner,36 Pine Mt.,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,584,4,0,322,258
Faulkner,37 Union,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,376,3,0,230,143
Faulkner,38 Walker,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,170,1,0,66,103
Faulkner,39 Palarm,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,695,5,0,410,280
Faulkner,41 1C-N,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,223,2,3,132,86
Faulkner,42 1C-S,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,507,1,1,334,171
Faulkner,43 1E-E,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,787,7,1,599,180
Faulkner,44 1E-W,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,740,25,0,579,136
Faulkner,45.01 3E,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,365,8,0,279,78
Faulkner,46 3C-W,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,557,2,0,441,114
Faulkner,48 E Cadron C,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,452,10,1,314,127
Faulkner,49 2C,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,485,3,1,363,118
Faulkner,50.01 3D,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,810,13,1,608,188
Faulkner,53 3F,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,468,6,0,355,107
Faulkner,54 3G,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,246,3,1,168,74
Faulkner,55.01 Hardin GB West,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,316,4,0,230,82
Faulkner,01.01 4A,State Supreme Court Associate Justice Position 3,,NON,David Sterling,321,4,1,237,79
Faulkner,02 4B,State Supreme Court Associate Justice Position 3,,NON,David Sterling,208,6,1,160,41
Faulkner,03.01 4E,State Supreme Court Associate Justice Position 3,,NON,David Sterling,401,7,1,293,100
Faulkner,04.01 4D,State Supreme Court Associate Justice Position 3,,NON,David Sterling,161,6,0,104,51
Faulkner,05 4F,State Supreme Court Associate Justice Position 3,,NON,David Sterling,447,14,1,331,101
Faulkner,06.01 2B,State Supreme Court Associate Justice Position 3,,NON,David Sterling,265,1,0,195,69
Faulkner,07 2A,State Supreme Court Associate Justice Position 3,,NON,David Sterling,482,15,0,292,175
Faulkner,08 3B,State Supreme Court Associate Justice Position 3,,NON,David Sterling,145,3,0,115,27
Faulkner,09 3C-E,State Supreme Court Associate Justice Position 3,,NON,David Sterling,386,1,0,291,94
Faulkner,10 3A,State Supreme Court Associate Justice Position 3,,NON,David Sterling,504,8,2,386,108
Faulkner,11 4C,State Supreme Court Associate Justice Position 3,,NON,David Sterling,394,7,0,257,130
Faulkner,12  E Cadron A,State Supreme Court Associate Justice Position 3,,NON,David Sterling,529,1,0,305,223
Faulkner,13 E Cadron B,State Supreme Court Associate Justice Position 3,,NON,David Sterling,459,17,0,245,197
Faulkner,14 W Cadron,State Supreme Court Associate Justice Position 3,,NON,David Sterling,68,5,0,40,23
Faulkner,15 Benedict,State Supreme Court Associate Justice Position 3,,NON,David Sterling,110,0,0,72,38
Faulkner,16 Benton,State Supreme Court Associate Justice Position 3,,NON,David Sterling,138,0,0,46,92
Faulkner,17 Bristol,State Supreme Court Associate Justice Position 3,,NON,David Sterling,51,1,0,18,32
Faulkner,18 CA,State Supreme Court Associate Justice Position 3,,NON,David Sterling,285,5,0,123,157
Faulkner,19 Clifton,State Supreme Court Associate Justice Position 3,,NON,David Sterling,536,5,0,331,200
Faulkner,21 Vilonia,State Supreme Court Associate Justice Position 3,,NON,David Sterling,533,3,0,368,162
Faulkner,22 Cypress,State Supreme Court Associate Justice Position 3,,NON,David Sterling,421,5,1,284,131
Faulkner,23 Danley,State Supreme Court Associate Justice Position 3,,NON,David Sterling,331,0,0,249,82
Faulkner,24 Mayflower,State Supreme Court Associate Justice Position 3,,NON,David Sterling,277,4,0,201,72
Faulkner,25 Eagle,State Supreme Court Associate Justice Position 3,,NON,David Sterling,369,4,0,254,111
Faulkner,26 East Fork,State Supreme Court Associate Justice Position 3,,NON,David Sterling,420,4,0,259,157
Faulkner,27 Enola,State Supreme Court Associate Justice Position 3,,NON,David Sterling,107,0,0,28,79
Faulkner,28 Hardin,State Supreme Court Associate Justice Position 3,,NON,David Sterling,353,4,0,243,106
Faulkner,29.01 Hardin GB East,State Supreme Court Associate Justice Position 3,,NON,David Sterling,362,4,0,243,115
Faulkner,30 Harve,State Supreme Court Associate Justice Position 3,,NON,David Sterling,130,2,1,32,95
Faulkner,31 Matthews,State Supreme Court Associate Justice Position 3,,NON,David Sterling,129,0,0,67,62
Faulkner,32 Mountain,State Supreme Court Associate Justice Position 3,,NON,David Sterling,49,0,0,9,40
Faulkner,33 Mt. Vernon,State Supreme Court Associate Justice Position 3,,NON,David Sterling,84,2,0,11,71
Faulkner,34 Newton,State Supreme Court Associate Justice Position 3,,NON,David Sterling,134,0,0,53,81
Faulkner,35 Wilson,State Supreme Court Associate Justice Position 3,,NON,David Sterling,240,4,0,143,93
Faulkner,36 Pine Mt.,State Supreme Court Associate Justice Position 3,,NON,David Sterling,383,4,0,213,166
Faulkner,37 Union,State Supreme Court Associate Justice Position 3,,NON,David Sterling,298,3,0,158,137
Faulkner,38 Walker,State Supreme Court Associate Justice Position 3,,NON,David Sterling,141,2,0,53,86
Faulkner,39 Palarm,State Supreme Court Associate Justice Position 3,,NON,David Sterling,581,2,0,310,269
Faulkner,41 1C-N,State Supreme Court Associate Justice Position 3,,NON,David Sterling,96,5,0,66,25
Faulkner,42 1C-S,State Supreme Court Associate Justice Position 3,,NON,David Sterling,359,3,0,246,110
Faulkner,43 1E-E,State Supreme Court Associate Justice Position 3,,NON,David Sterling,521,2,0,417,102
Faulkner,44 1E-W,State Supreme Court Associate Justice Position 3,,NON,David Sterling,557,13,0,437,107
Faulkner,45.01 3E,State Supreme Court Associate Justice Position 3,,NON,David Sterling,222,0,0,169,53
Faulkner,46 3C-W,State Supreme Court Associate Justice Position 3,,NON,David Sterling,421,7,0,341,73
Faulkner,48 E Cadron C,State Supreme Court Associate Justice Position 3,,NON,David Sterling,361,8,0,245,108
Faulkner,49 2C,State Supreme Court Associate Justice Position 3,,NON,David Sterling,254,1,0,193,60
Faulkner,50.01 3D,State Supreme Court Associate Justice Position 3,,NON,David Sterling,455,7,0,331,117
Faulkner,53 3F,State Supreme Court Associate Justice Position 3,,NON,David Sterling,258,1,0,205,52
Faulkner,54 3G,State Supreme Court Associate Justice Position 3,,NON,David Sterling,127,2,0,92,33
Faulkner,55.01 Hardin GB West,State Supreme Court Associate Justice Position 3,,NON,David Sterling,252,2,0,182,68
Faulkner,01.01 4A,Prosecuting Attorney District 20,,NON,Zach Throneberry,375,6,3,261,105
Faulkner,02 4B,Prosecuting Attorney District 20,,NON,Zach Throneberry,211,7,1,155,48
Faulkner,03.01 4E,Prosecuting Attorney District 20,,NON,Zach Throneberry,456,15,0,303,138
Faulkner,04.01 4D,Prosecuting Attorney District 20,,NON,Zach Throneberry,184,6,0,117,61
Faulkner,05 4F,Prosecuting Attorney District 20,,NON,Zach Throneberry,445,9,1,340,95
Faulkner,06.01 2B,Prosecuting Attorney District 20,,NON,Zach Throneberry,322,1,1,234,86
Faulkner,07 2A,Prosecuting Attorney District 20,,NON,Zach Throneberry,598,13,0,353,232
Faulkner,08 3B,Prosecuting Attorney District 20,,NON,Zach Throneberry,160,1,0,117,42
Faulkner,09 3C-E,Prosecuting Attorney District 20,,NON,Zach Throneberry,407,2,0,297,108
Faulkner,10 3A,Prosecuting Attorney District 20,,NON,Zach Throneberry,516,13,1,380,122
Faulkner,11 4C,Prosecuting Attorney District 20,,NON,Zach Throneberry,446,8,0,295,143
Faulkner,12  E Cadron A,Prosecuting Attorney District 20,,NON,Zach Throneberry,580,3,0,371,206
Faulkner,13 E Cadron B,Prosecuting Attorney District 20,,NON,Zach Throneberry,521,12,1,266,242
Faulkner,14 W Cadron,Prosecuting Attorney District 20,,NON,Zach Throneberry,88,5,0,61,22
Faulkner,15 Benedict,Prosecuting Attorney District 20,,NON,Zach Throneberry,136,0,0,94,42
Faulkner,16 Benton,Prosecuting Attorney District 20,,NON,Zach Throneberry,144,1,0,49,94
Faulkner,17 Bristol,Prosecuting Attorney District 20,,NON,Zach Throneberry,57,1,0,21,35
Faulkner,18 CA,Prosecuting Attorney District 20,,NON,Zach Throneberry,338,3,0,160,175
Faulkner,19 Clifton,Prosecuting Attorney District 20,,NON,Zach Throneberry,559,7,0,329,223
Faulkner,21 Vilonia,Prosecuting Attorney District 20,,NON,Zach Throneberry,560,9,0,386,165
Faulkner,22 Cypress,Prosecuting Attorney District 20,,NON,Zach Throneberry,416,3,0,275,138
Faulkner,23 Danley,Prosecuting Attorney District 20,,NON,Zach Throneberry,350,3,0,263,84
Faulkner,24 Mayflower,Prosecuting Attorney District 20,,NON,Zach Throneberry,257,2,0,177,78
Faulkner,25 Eagle,Prosecuting Attorney District 20,,NON,Zach Throneberry,378,2,1,259,116
Faulkner,26 East Fork,Prosecuting Attorney District 20,,NON,Zach Throneberry,502,3,0,297,202
Faulkner,27 Enola,Prosecuting Attorney District 20,,NON,Zach Throneberry,131,0,0,39,92
Faulkner,28 Hardin,Prosecuting Attorney District 20,,NON,Zach Throneberry,353,4,1,246,102
Faulkner,29.01 Hardin GB East,Prosecuting Attorney District 20,,NON,Zach Throneberry,456,4,0,308,144
Faulkner,30 Harve,Prosecuting Attorney District 20,,NON,Zach Throneberry,142,1,1,43,97
Faulkner,31 Matthews,Prosecuting Attorney District 20,,NON,Zach Throneberry,148,2,0,74,72
Faulkner,32 Mountain,Prosecuting Attorney District 20,,NON,Zach Throneberry,46,0,0,8,38
Faulkner,33 Mt. Vernon,Prosecuting Attorney District 20,,NON,Zach Throneberry,102,3,0,14,85
Faulkner,34 Newton,Prosecuting Attorney District 20,,NON,Zach Throneberry,140,0,0,51,89
Faulkner,35 Wilson,Prosecuting Attorney District 20,,NON,Zach Throneberry,225,3,1,144,77
Faulkner,36 Pine Mt.,Prosecuting Attorney District 20,,NON,Zach Throneberry,507,3,0,280,224
Faulkner,37 Union,Prosecuting Attorney District 20,,NON,Zach Throneberry,381,5,0,205,171
Faulkner,38 Walker,Prosecuting Attorney District 20,,NON,Zach Throneberry,165,0,0,70,95
Faulkner,39 Palarm,Prosecuting Attorney District 20,,NON,Zach Throneberry,631,3,0,331,297
Faulkner,41 1C-N,Prosecuting Attorney District 20,,NON,Zach Throneberry,127,1,0,81,45
Faulkner,42 1C-S,Prosecuting Attorney District 20,,NON,Zach Throneberry,334,2,0,212,120
Faulkner,43 1E-E,Prosecuting Attorney District 20,,NON,Zach Throneberry,586,6,1,455,124
Faulkner,44 1E-W,Prosecuting Attorney District 20,,NON,Zach Throneberry,617,11,0,488,118
Faulkner,45.01 3E,Prosecuting Attorney District 20,,NON,Zach Throneberry,237,3,0,172,62
Faulkner,46 3C-W,Prosecuting Attorney District 20,,NON,Zach Throneberry,431,3,0,334,94
Faulkner,48 E Cadron C,Prosecuting Attorney District 20,,NON,Zach Throneberry,379,5,0,266,108
Faulkner,49 2C,Prosecuting Attorney District 20,,NON,Zach Throneberry,327,0,0,245,82
Faulkner,50.01 3D,Prosecuting Attorney District 20,,NON,Zach Throneberry,525,9,1,368,147
Faulkner,53 3F,Prosecuting Attorney District 20,,NON,Zach Throneberry,291,2,0,212,77
Faulkner,54 3G,Prosecuting Attorney District 20,,NON,Zach Throneberry,161,5,0,105,51
Faulkner,55.01 Hardin GB West,Prosecuting Attorney District 20,,NON,Zach Throneberry,252,4,0,178,70
Faulkner,01.01 4A,Prosecuting Attorney District 20,,NON,Carol Crews,478,10,1,342,125
Faulkner,02 4B,Prosecuting Attorney District 20,,NON,Carol Crews,377,9,0,296,72
Faulkner,03.01 4E,Prosecuting Attorney District 20,,NON,Carol Crews,651,8,1,456,186
Faulkner,04.01 4D,Prosecuting Attorney District 20,,NON,Carol Crews,237,3,0,162,72
Faulkner,05 4F,Prosecuting Attorney District 20,,NON,Carol Crews,671,17,0,505,149
Faulkner,06.01 2B,Prosecuting Attorney District 20,,NON,Carol Crews,377,2,2,285,88
Faulkner,07 2A,Prosecuting Attorney District 20,,NON,Carol Crews,850,26,2,525,297
Faulkner,08 3B,Prosecuting Attorney District 20,,NON,Carol Crews,204,3,1,170,30
Faulkner,09 3C-E,Prosecuting Attorney District 20,,NON,Carol Crews,585,4,0,470,111
Faulkner,10 3A,Prosecuting Attorney District 20,,NON,Carol Crews,738,7,0,563,168
Faulkner,11 4C,Prosecuting Attorney District 20,,NON,Carol Crews,520,6,0,363,151
Faulkner,12  E Cadron A,Prosecuting Attorney District 20,,NON,Carol Crews,683,3,1,415,264
Faulkner,13 E Cadron B,Prosecuting Attorney District 20,,NON,Carol Crews,553,15,0,296,242
Faulkner,14 W Cadron,Prosecuting Attorney District 20,,NON,Carol Crews,76,0,0,53,23
Faulkner,15 Benedict,Prosecuting Attorney District 20,,NON,Carol Crews,130,0,0,91,39
Faulkner,16 Benton,Prosecuting Attorney District 20,,NON,Carol Crews,129,1,0,41,87
Faulkner,17 Bristol,Prosecuting Attorney District 20,,NON,Carol Crews,34,0,0,9,25
Faulkner,18 CA,Prosecuting Attorney District 20,,NON,Carol Crews,276,3,0,129,144
Faulkner,19 Clifton,Prosecuting Attorney District 20,,NON,Carol Crews,624,5,0,413,206
Faulkner,21 Vilonia,Prosecuting Attorney District 20,,NON,Carol Crews,666,3,1,483,179
Faulkner,22 Cypress,Prosecuting Attorney District 20,,NON,Carol Crews,482,6,1,358,117
Faulkner,23 Danley,Prosecuting Attorney District 20,,NON,Carol Crews,416,6,0,304,106
Faulkner,24 Mayflower,Prosecuting Attorney District 20,,NON,Carol Crews,355,2,0,270,83
Faulkner,25 Eagle,Prosecuting Attorney District 20,,NON,Carol Crews,430,5,0,291,134
Faulkner,26 East Fork,Prosecuting Attorney District 20,,NON,Carol Crews,448,2,0,290,156
Faulkner,27 Enola,Prosecuting Attorney District 20,,NON,Carol Crews,93,0,0,43,50
Faulkner,28 Hardin,Prosecuting Attorney District 20,,NON,Carol Crews,393,5,0,281,107
Faulkner,29.01 Hardin GB East,Prosecuting Attorney District 20,,NON,Carol Crews,422,6,0,304,112
Faulkner,30 Harve,Prosecuting Attorney District 20,,NON,Carol Crews,117,1,0,38,78
Faulkner,31 Matthews,Prosecuting Attorney District 20,,NON,Carol Crews,142,2,0,87,53
Faulkner,32 Mountain,Prosecuting Attorney District 20,,NON,Carol Crews,42,0,0,19,23
Faulkner,33 Mt. Vernon,Prosecuting Attorney District 20,,NON,Carol Crews,69,0,0,13,56
Faulkner,34 Newton,Prosecuting Attorney District 20,,NON,Carol Crews,131,0,0,56,75
Faulkner,35 Wilson,Prosecuting Attorney District 20,,NON,Carol Crews,258,6,0,168,84
Faulkner,36 Pine Mt.,Prosecuting Attorney District 20,,NON,Carol Crews,476,5,0,265,206
Faulkner,37 Union,Prosecuting Attorney District 20,,NON,Carol Crews,304,1,0,185,118
Faulkner,38 Walker,Prosecuting Attorney District 20,,NON,Carol Crews,151,3,0,52,96
Faulkner,39 Palarm,Prosecuting Attorney District 20,,NON,Carol Crews,670,4,1,404,261
Faulkner,41 1C-N,Prosecuting Attorney District 20,,NON,Carol Crews,195,7,3,121,64
Faulkner,42 1C-S,Prosecuting Attorney District 20,,NON,Carol Crews,541,3,1,377,160
Faulkner,43 1E-E,Prosecuting Attorney District 20,,NON,Carol Crews,767,3,0,596,168
Faulkner,44 1E-W,Prosecuting Attorney District 20,,NON,Carol Crews,716,27,0,558,131
Faulkner,45.01 3E,Prosecuting Attorney District 20,,NON,Carol Crews,374,3,0,290,81
Faulkner,46 3C-W,Prosecuting Attorney District 20,,NON,Carol Crews,574,6,0,470,98
Faulkner,48 E Cadron C,Prosecuting Attorney District 20,,NON,Carol Crews,454,13,1,307,133
Faulkner,49 2C,Prosecuting Attorney District 20,,NON,Carol Crews,419,4,0,317,98
Faulkner,50.01 3D,Prosecuting Attorney District 20,,NON,Carol Crews,782,11,0,603,168
Faulkner,53 3F,Prosecuting Attorney District 20,,NON,Carol Crews,468,5,0,375,88
Faulkner,54 3G,Prosecuting Attorney District 20,,NON,Carol Crews,227,0,1,165,61
Faulkner,55.01 Hardin GB West,Prosecuting Attorney District 20,,NON,Carol Crews,317,2,0,232,83
Faulkner,01.01 4A,U.S. House,2,REP,Congressman French Hill,420,9,2,301,108
Faulkner,02 4B,U.S. House,2,REP,Congressman French Hill,237,11,1,173,52
Faulkner,03.01 4E,U.S. House,2,REP,Congressman French Hill,577,10,0,386,181
Faulkner,04.01 4D,U.S. House,2,REP,Congressman French Hill,141,6,0,95,40
Faulkner,05 4F,U.S. House,2,REP,Congressman French Hill,745,17,1,551,176
Faulkner,06.01 2B,U.S. House,2,REP,Congressman French Hill,260,2,1,190,67
Faulkner,07 2A,U.S. House,2,REP,Congressman French Hill,535,21,0,341,173
Faulkner,08 3B,U.S. House,2,REP,Congressman French Hill,259,4,1,205,49
Faulkner,09 3C-E,U.S. House,2,REP,Congressman French Hill,475,1,0,360,114
Faulkner,10 3A,U.S. House,2,REP,Congressman French Hill,762,12,1,586,163
Faulkner,11 4C,U.S. House,2,REP,Congressman French Hill,470,6,0,321,143
Faulkner,12  E Cadron A,U.S. House,2,REP,Congressman French Hill,919,6,0,557,356
Faulkner,13 E Cadron B,U.S. House,2,REP,Congressman French Hill,667,22,0,332,313
Faulkner,14 W Cadron,U.S. House,2,REP,Congressman French Hill,91,1,0,59,31
Faulkner,15 Benedict,U.S. House,2,REP,Congressman French Hill,191,0,0,134,57
Faulkner,16 Benton,U.S. House,2,REP,Congressman French Hill,235,1,0,77,157
Faulkner,17 Bristol,U.S. House,2,REP,Congressman French Hill,61,0,0,25,36
Faulkner,18 CA,U.S. House,2,REP,Congressman French Hill,486,5,0,220,261
Faulkner,19 Clifton,U.S. House,2,REP,Congressman French Hill,927,10,0,591,326
Faulkner,21 Vilonia,U.S. House,2,REP,Congressman French Hill,999,0,1,716,282
Faulkner,22 Cypress,U.S. House,2,REP,Congressman French Hill,780,8,1,559,212
Faulkner,23 Danley,U.S. House,2,REP,Congressman French Hill,514,4,0,384,126
Faulkner,24 Mayflower,U.S. House,2,REP,Congressman French Hill,420,5,0,309,106
Faulkner,25 Eagle,U.S. House,2,REP,Congressman French Hill,656,4,1,440,211
Faulkner,26 East Fork,U.S. House,2,REP,Congressman French Hill,743,3,0,465,275
Faulkner,27 Enola,U.S. House,2,REP,Congressman French Hill,195,0,0,74,121
Faulkner,28 Hardin,U.S. House,2,REP,Congressman French Hill,614,7,1,427,179
Faulkner,29.01 Hardin GB East,U.S. House,2,REP,Congressman French Hill,684,5,0,484,195
Faulkner,30 Harve,U.S. House,2,REP,Congressman French Hill,194,0,1,57,136
Faulkner,31 Matthews,U.S. House,2,REP,Congressman French Hill,254,3,0,146,105
Faulkner,32 Mountain,U.S. House,2,REP,Congressman French Hill,84,0,0,22,62
Faulkner,33 Mt. Vernon,U.S. House,2,REP,Congressman French Hill,132,2,0,23,107
Faulkner,34 Newton,U.S. House,2,REP,Congressman French Hill,218,0,0,93,125
Faulkner,35 Wilson,U.S. House,2,REP,Congressman French Hill,418,7,1,270,140
Faulkner,36 Pine Mt.,U.S. House,2,REP,Congressman French Hill,547,1,0,314,232
Faulkner,37 Union,U.S. House,2,REP,Congressman French Hill,560,5,0,320,235
Faulkner,38 Walker,U.S. House,2,REP,Congressman French Hill,219,0,0,70,149
Faulkner,39 Palarm,U.S. House,2,REP,Congressman French Hill,1024,3,0,576,445
Faulkner,41 1C-N,U.S. House,2,REP,Congressman French Hill,125,4,1,97,23
Faulkner,42 1C-S,U.S. House,2,REP,Congressman French Hill,443,3,0,299,141
Faulkner,43 1E-E,U.S. House,2,REP,Congressman French Hill,726,3,0,568,155
Faulkner,44 1E-W,U.S. House,2,REP,Congressman French Hill,847,25,0,661,161
Faulkner,45.01 3E,U.S. House,2,REP,Congressman French Hill,427,8,0,334,85
Faulkner,46 3C-W,U.S. House,2,REP,Congressman French Hill,615,6,0,481,128
Faulkner,48 E Cadron C,U.S. House,2,REP,Congressman French Hill,513,11,0,346,156
Faulkner,49 2C,U.S. House,2,REP,Congressman French Hill,303,1,0,234,68
Faulkner,50.01 3D,U.S. House,2,REP,Congressman French Hill,799,9,0,606,184
Faulkner,53 3F,U.S. House,2,REP,Congressman French Hill,511,4,0,394,113
Faulkner,54 3G,U.S. House,2,REP,Congressman French Hill,215,3,0,156,56
Faulkner,55.01 Hardin GB West,U.S. House,2,REP,Congressman French Hill,465,3,2,335,125
Faulkner,01.01 4A,U.S. House,2,DEM,Representative Clarke Tucker,426,10,2,293,121
Faulkner,02 4B,U.S. House,2,DEM,Representative Clarke Tucker,367,6,0,288,73
Faulkner,03.01 4E,U.S. House,2,DEM,Representative Clarke Tucker,536,13,2,377,144
Faulkner,04.01 4D,U.S. House,2,DEM,Representative Clarke Tucker,283,4,0,181,98
Faulkner,05 4F,U.S. House,2,DEM,Representative Clarke Tucker,409,10,0,325,74
Faulkner,06.01 2B,U.S. House,2,DEM,Representative Clarke Tucker,433,1,2,329,101
Faulkner,07 2A,U.S. House,2,DEM,Representative Clarke Tucker,942,20,2,560,360
Faulkner,08 3B,U.S. House,2,DEM,Representative Clarke Tucker,124,1,0,101,22
Faulkner,09 3C-E,U.S. House,2,DEM,Representative Clarke Tucker,499,6,0,397,96
Faulkner,10 3A,U.S. House,2,DEM,Representative Clarke Tucker,496,10,1,364,121
Faulkner,11 4C,U.S. House,2,DEM,Representative Clarke Tucker,512,12,0,358,142
Faulkner,12  E Cadron A,U.S. House,2,DEM,Representative Clarke Tucker,367,0,1,249,117
Faulkner,13 E Cadron B,U.S. House,2,DEM,Representative Clarke Tucker,432,5,1,240,186
Faulkner,14 W Cadron,U.S. House,2,DEM,Representative Clarke Tucker,77,4,0,57,16
Faulkner,15 Benedict,U.S. House,2,DEM,Representative Clarke Tucker,80,0,0,52,28
Faulkner,16 Benton,U.S. House,2,DEM,Representative Clarke Tucker,49,1,0,18,30
Faulkner,17 Bristol,U.S. House,2,DEM,Representative Clarke Tucker,31,1,0,6,24
Faulkner,18 CA,U.S. House,2,DEM,Representative Clarke Tucker,158,4,0,83,71
Faulkner,19 Clifton,U.S. House,2,DEM,Representative Clarke Tucker,283,2,0,170,111
Faulkner,21 Vilonia,U.S. House,2,DEM,Representative Clarke Tucker,239,11,0,169,59
Faulkner,22 Cypress,U.S. House,2,DEM,Representative Clarke Tucker,158,1,0,104,53
Faulkner,23 Danley,U.S. House,2,DEM,Representative Clarke Tucker,293,8,0,214,71
Faulkner,24 Mayflower,U.S. House,2,DEM,Representative Clarke Tucker,215,0,0,155,60
Faulkner,25 Eagle,U.S. House,2,DEM,Representative Clarke Tucker,178,5,0,121,52
